"Name","Salary","Team","Position","OppTeam","Projections"
"Ryan Schimpf",4800,"SDP","2B/3B","COL",7.6
"Yangervis Solarte",4700,"SDP","2B/3B","COL",8.3
"Hunter Renfroe",4400,"SDP","OF","COL",7.96
"Austin Hedges",3500,"SDP","C","COL",6.16
"Erick Aybar",3600,"SDP","SS","COL",6.13
"Wil Myers",5200,"SDP","1B/OF","COL",10.42
"Travis Jankowski",4000,"SDP","OF","COL",8.25
"Derek Dietrich",3100,"MIA","2B/3B","ATL",5.06
"Marcell Ozuna",3600,"MIA","OF","ATL",7.22
"Emilio Bonifacio",2100,"ATL","OF","MIA",4.99
"J.T. Riddle",0,"MIA","1B","ATL",5.03
"Manuel Margot",4600,"SDP","OF","COL",8.95
"Charlie Blackmon",5100,"COL","OF","SDP",10.78
"Gerardo Parra",4100,"COL","OF","SDP",9.17
"Elvis Andrus",3300,"TEX","SS","LAA",5.95
"Carlos Gomez",3400,"TEX","OF","LAA",7.29
"Nomar Mazara",3300,"TEX","OF","LAA",6.17
"Mike Napoli",3400,"TEX","1B","LAA",7.31
"Rougned Odor",3800,"TEX","2B","LAA",6.55
"DJ LeMahieu",4700,"COL","2B/3B","SDP",8.44
"Tony Wolters",3100,"COL","C","SDP",5.8
"Nolan Arenado",5200,"COL","3B","SDP",10.46
"Carlos Gonzalez",5000,"COL","OF","SDP",9.93
"Trevor Story",4900,"COL","SS","SDP",9.71
"Mark Reynolds",5000,"COL","1B/3B","SDP",7.67
"Alexi Amarista",2800,"COL","3B/SS","SDP",5.61
"Justin Bour",3200,"MIA","1B","ATL",6.18
"Giancarlo Stanton",4500,"MIA","OF","ATL",8.02
"Pablo Sandoval",3700,"BOS","3B","BAL",6.13
"Mitch Moreland",3300,"BOS","1B","BAL",5.93
"Chris Young",3100,"BOS","OF","BAL",5.45
"Sandy Leon",2900,"BOS","C","BAL",5.04
"Hanley Ramirez",4700,"BOS","1B/OF","BAL",7.1
"Andrew Benintendi",3900,"BOS","OF","BAL",7.76
"Dustin Pedroia",4100,"BOS","2B","BAL",7.07
"Jonathan Schoop",3800,"BAL","2B/3B","BOS",6.63
"Trey Mancini",3300,"BAL","1B","BOS",6.15
"J.J. Hardy",3100,"BAL","SS","BOS",6.34
"Caleb Joseph",2600,"BAL","C","BOS",4.59
"Xander Bogaerts",4400,"BOS","3B/SS","BAL",7.08
"Mookie Betts",5100,"BOS","OF","BAL",8.98
"Craig Gentry",4200,"BAL","OF","BOS",4.52
"Tyler Flowers",2900,"ATL","C","MIA",4.94
"Brandon Phillips",3300,"ATL","2B","MIA",5.31
"Dee Gordon",4100,"MIA","2B","ATL",6.89
"J.T. Realmuto",3500,"MIA","C","ATL",6.01
"Christian Yelich",4200,"MIA","OF","ATL",8.11
"Nick Markakis",3400,"ATL","OF","MIA",6.02
"Adonis Garcia",3200,"ATL","3B/OF","MIA",6.01
"Welington Castillo",3800,"BAL","C","BOS",5.68
"Ender Inciarte",3600,"ATL","OF","MIA",6.06
"Dansby Swanson",3200,"ATL","SS","MIA",6.79
"Freddie Freeman",4400,"ATL","1B","MIA",8.92
"Jonathan Lucroy",3500,"TEX","C","LAA",7.18
"Ryan Rua",2500,"TEX","1B/OF","LAA",5.73
"Jake Lamb",3300,"ARI","3B","SFG",7.35
"Paul Goldschmidt",4200,"ARI","1B","SFG",8.39
"Chris Owings",2900,"ARI","OF/SS","SFG",5.5
"Chris Herrmann",2600,"ARI","C/OF","SFG",4.99
"Daniel Descalso",2100,"ARI","2B/SS","SFG",4.11
"David Peralta",3100,"ARI","OF","SFG",7.24
"A.J. Pollock",3400,"ARI","OF","SFG",7.43
"Taylor Motter",3100,"SEA","3B/SS","HOU",4.44
"Carlos Ruiz",2500,"SEA","C","HOU",4.13
"Evan Gattis",3900,"HOU","C","SEA",6.28
"Mike Zunino",2800,"SEA","C","HOU",4.76
"Jarrod Dyson",2900,"SEA","OF","HOU",4.55
"Jeff Mathis",2000,"ARI","C","SFG",3.75
"Denard Span",3400,"SFG","OF","ARI",5.51
"Yasmany Tomas",3200,"ARI","OF","SFG",6.72
"Aaron Hill",2200,"SFG","3B","ARI",6.32
"Brandon Drury",2900,"ARI","2B/OF","SFG",4.75
"Nick Hundley",2800,"SFG","C","ARI",3.8
"Gorkys Hernandez",2500,"SFG","OF","ARI",4.25
"Chris Marrero",2100,"SFG","1B/OF","ARI",4.83
"Eduardo Nunez",3600,"SFG","3B/SS","ARI",6.25
"Brandon Belt",3500,"SFG","1B","ARI",6.51
"Hunter Pence",3700,"SFG","OF","ARI",7.42
"Buster Posey",4000,"SFG","1B/C","ARI",8.16
"Brandon Crawford",3200,"SFG","SS","ARI",6.34
"Leonys Martin",3100,"SEA","OF","HOU",4.83
"Danny Valencia",3200,"SEA","3B/OF","HOU",5.83
"Andrelton Simmons",2900,"LAA","SS","TEX",4.94
"Cameron Maybin",3400,"LAA","OF","TEX",4.6
"Danny Espinosa",2800,"LAA","2B/SS","TEX",2.66
"Martin Maldonado",2200,"LAA","C","TEX",3.64
"George Springer",4100,"HOU","OF","SEA",8.78
"Jefry Marte",3200,"LAA","1B/3B","TEX",5.44
"Albert Pujols",3800,"LAA","1B","TEX",6.6
"Delino DeShields",3100,"TEX","OF","LAA",5.04
"Joey Gallo",3200,"TEX","3B/OF","LAA",6.03
"Yunel Escobar",3000,"LAA","3B/SS","TEX",5.83
"Kole Calhoun",3500,"LAA","OF","TEX",5.72
"Mike Trout",4900,"LAA","OF","TEX",9.98
"Alex Bregman",3700,"HOU","3B","SEA",6.94
"Jose Altuve",4500,"HOU","2B","SEA",9.23
"Mitch Haniger",3400,"SEA","OF","HOU",6.93
"Jean Segura",4200,"SEA","2B/SS","HOU",6.91
"Robinson Cano",4200,"SEA","2B","HOU",9.25
"Nelson Cruz",4300,"SEA","OF","HOU",8.84
"Kyle Seager",3900,"SEA","3B","HOU",7.69
"Jake Marisnick",2500,"HOU","OF","SEA",4.39
"Brian McCann",3100,"HOU","C","SEA",5.41
"Carlos Correa",4500,"HOU","SS","SEA",8.78
"Carlos Beltran",3500,"HOU","OF","SEA",7.4
"Yulieski Gurriel",3000,"HOU","3B","SEA",6.06
"Marwin Gonzalez",2700,"HOU","1B/3B","SEA",5.25
"Chris Davis",4500,"BAL","1B/OF","BOS",7.02
"Mark Trumbo",4400,"BAL","1B/OF","BOS",10.46
"Jose Reyes",4100,"NYM","3B/SS","PHI",7.15
"Tyler Saladino",4200,"CHW","3B/SS","CLE",5.4
"Asdrubal Cabrera",3800,"NYM","SS","PHI",6.76
"Yoenis Cespedes",4500,"NYM","OF","PHI",8.55
"Jay Bruce",3700,"NYM","OF","PHI",7.71
"Abraham Almonte",3800,"CLE","OF","CHW",5.1
"Yandy Diaz",3300,"CLE","3B","CHW",5.4
"Edwin Encarnacion",5200,"CLE","1B","CHW",9.28
"Michael Brantley",5200,"CLE","OF","CHW",7.66
"Jose Ramirez",4700,"CLE","3B/OF","CHW",7.1
"Yan Gomes",3500,"CLE","C","CHW",5.22
"Tyler Naquin",4100,"CLE","OF","CHW",5.95
"Neil Walker",3700,"NYM","2B","PHI",6.7
"Lucas Duda",3700,"NYM","1B","PHI",5.79
"Tommy Joseph",3700,"PHI","1B","NYM",5.37
"Michael Saunders",3500,"PHI","OF","NYM",6.25
"Freddy Galvis",3300,"PHI","3B/SS","NYM",4.26
"Curtis Granderson",4000,"NYM","OF","PHI",6.36
"Cameron Rupp",3100,"PHI","C","NYM",5.05
"Maikel Franco",4100,"PHI","3B","NYM",6.6
"Odubel Herrera",3900,"PHI","2B/OF","NYM",7.33
"Michael Conforto",3600,"NYM","OF","PHI",5.16
"Rene Rivera",2400,"NYM","C","PHI",4.41
"Cesar Hernandez",3300,"PHI","2B","NYM",5.99
"Howie Kendrick",3300,"PHI","2B/OF","NYM",5.79
"Francisco Lindor",4900,"CLE","SS","CHW",8.64
"Carlos Santana",5100,"CLE","1B","CHW",8.76
