"Name","Salary","Team","Position","OppTeam","Projections"
"Hector Santiago",6000,"MIN","SP","TBR",14.72
"Kevin Gausman",6500,"BAL","SP","HOU",10.5
"Joseph Musgrove",7600,"HOU","SP","BAL",14.41
"Chris Archer",11400,"TBR","SP","MIN",19.75
"Tyler Danish",4000,"CHW","RP","DET",9.2
"George Farmer",4000,"DET","RP","CHW",9.23
"Mike Pelfrey",4800,"CHW","SP","DET",7.53
"Zachary Godley",6300,"ARI","SP","MIL",15.54
"Junior Guerra",4800,"MIL","SP","ARI",16.52
"Jaime Garcia",7000,"ATL","SP","SFG",13.88
"Matt Cain",6400,"SFG","SP","ATL",15.24
"Alex Wood",9600,"LAD","SP","CHC",21.13
"Jake Arrieta",9200,"CHC","SP","LAD",19.51
"Carlos Martinez",8900,"STL","SP","COL",15.82
"Antonio Senzatela",5900,"COL","SP","STL",7.79
"David Holmberg",4200,"CHW","SP","DET",7.87
"Matt Boyd",6900,"DET","SP","CHW",12.89
"Masahiro Tanaka",8100,"NYY","SP","OAK",19.23
"Jacob deGrom",12100,"NYM","SP","PIT",23.49
"Chad Kuhl",6600,"PIT","SP","NYM",10.71
"Kendall Graveman",5500,"OAK","SP","NYY",14.14
"Max Scherzer",12700,"WAS","SP","SDP",31.7
"Aaron Nola",7700,"PHI","SP","CIN",21.16
"Luis Perdomo",5200,"SDP","SP","WAS",12.02
"A.J. Griffin",6700,"TEX","SP","TOR",13.12
"Michael Bolsinger",4500,"TOR","SP","TEX",14
"Yovani Gallardo",4700,"SEA","SP","BOS",9.48
"Eduardo Rodriguez",8800,"BOS","SP","SEA",21.49
"Michael Clevinger",8000,"CLE","SP","KCR",16.6
"Ian Kennedy",7200,"KCR","SP","CLE",13.09
"Jesse Chavez",7100,"LAA","SP","MIA",14.66
"Dan Straily",7500,"MIA","SP","LAA",17.35
"Tim Adleman",6900,"CIN","SP","PHI",12.45
