"Name","Salary","Team","Position","OppTeam","Projections"
"Devon Travis",3800,TOR,2B,STL,4.49
"Chris Coghlan",2400,TOR,3B/OF,STL,4.58
"Ryan Goins",2300,TOR,2B/SS,STL,3.57
"Kolten Wong",2900,STL,2B,TOR,5.35
"Aledmys Diaz",3900,STL,SS,TOR,6.24
"Dexter Fowler",4200,STL,OF,TOR,6.19
"Russell Martin",3600,TOR,C,STL,4.68
"Justin Smoak",3000,TOR,1B,STL,5.12
"Christian Colon",2700,KCR,2B/SS,CHW,4.97
"Omar Narvaez",2400,CHW,C,KCR,4.82
"Kendrys Morales",3700,TOR,1B,STL,5.71
"Kevin Pillar",3300,TOR,OF,STL,5.59
"Jose Bautista",4400,TOR,OF,STL,5.82
"Ezequiel Carrera",2800,TOR,OF,STL,5.12
"Matt Carpenter",4100,STL,1B,TOR,7.66
"Stephen Piscotty",3900,STL,OF,TOR,6.37
"Anthony Rendon",5000,WAS,3B,COL,8.79
"Daniel Murphy",5500,WAS,2B,COL,10.73
"Jayson Werth",4800,WAS,OF,COL,9.14
"Matt Wieters",4400,WAS,C,COL,7.27
"DJ LeMahieu",4700,COL,2B,WAS,7.81
"Charlie Blackmon",5200,COL,OF,WAS,11.41
"Ryan Zimmerman",5000,WAS,1B,COL,9.87
"Bryce Harper",6100,WAS,OF,COL,13.1
"Jedd Gyorko",3400,STL,2B/3B,TOR,6.01
"Yadier Molina",3300,STL,C,TOR,5.43
"Randal Grichuk",3600,STL,OF,TOR,5.66
"Adam Eaton",5300,WAS,OF,COL,10.21
"Trea Turner",5100,WAS,OF/SS,COL,10.86
"Carlos Sanchez",2300,CHW,2B,KCR,4.9
"Leury Garcia",2600,CHW,OF,KCR,3.45
"Mike Napoli",4000,TEX,1B,MIN,6.16
"Nomar Mazara",3800,TEX,OF,MIN,7.99
"Rougned Odor",4400,TEX,2B,MIN,6.95
"Elvis Andrus",3900,TEX,SS,MIN,6.03
"Jonathan Lucroy",4100,TEX,C,MIN,5.83
"Joey Gallo",3700,TEX,3B,MIN,6.92
"Shin-Soo Choo",4300,TEX,OF,MIN,7.31
"Carlos Gomez",4000,TEX,OF,MIN,6.32
"Jason Castro",3200,MIN,C,TEX,6
"Robbie Grossman",4000,MIN,OF,TEX,6.8
"Eduardo Escobar",3100,MIN,SS,TEX,5.62
"Eddie Rosario",3900,MIN,OF,TEX,5.59
"Jorge Polanco",3800,MIN,SS,TEX,5.74
"Byron Buxton",3900,MIN,OF,TEX,4.38
"Ryan Rua",2900,TEX,1B/OF,MIN,5.56
"Mike Moustakas",3200,KCR,3B,CHW,8.51
"Melky Cabrera",3800,CHW,OF,KCR,5.65
"Timothy Anderson",3500,CHW,SS,KCR,5.45
"Jose Abreu",4100,CHW,1B,KCR,5.74
"Todd Frazier",4300,CHW,3B,KCR,6.08
"Matt Davidson",2900,CHW,3B,KCR,6.03
"Avisail Garcia",3200,CHW,OF,KCR,6
"Jorge Bonifacio",3100,KCR,OF,CHW,5.17
"Brandon Moss",3600,KCR,OF,CHW,5.88
"Eric Hosmer",3900,KCR,1B,CHW,7.71
"Lorenzo Cain",4000,KCR,OF,CHW,7.92
"Salvador Perez",3400,KCR,C,CHW,8.11
"Alex Gordon",3700,KCR,OF,CHW,5.88
"Alcides Escobar",3300,KCR,SS,CHW,5.1
"Nolan Arenado",5400,COL,3B,WAS,11.22
"Carlos Gonzalez",4900,COL,OF,WAS,9.21
"Danny Espinosa",3000,LAA,2B,OAK,5.09
"Cameron Maybin",3700,LAA,OF,OAK,5.37
"Martin Maldonado",2400,LAA,C,OAK,3.9
"Corey Seager",4000,LAD,SS,SFG,7.04
"Christopher Taylor",2900,LAD,2B/SS,SFG,5.2
"Enrique Hernandez",3100,LAD,OF/SS,SFG,6.29
"Andrelton Simmons",3100,LAA,SS,OAK,5.51
"C.J. Cron",3600,LAA,1B,OAK,5.75
"Adam Rosales",2200,OAK,2B/3B,LAA,4.45
"Matt Joyce",2300,OAK,OF,LAA,5.51
"Yunel Escobar",3200,LAA,3B,OAK,5.96
"Kole Calhoun",3800,LAA,OF,OAK,6.55
"Albert Pujols",4100,LAA,1B,OAK,6.49
"Mike Trout",5300,LAA,OF,OAK,9.59
"Justin Turner",3300,LAD,3B,SFG,6.42
"Yasiel Puig",3400,LAD,OF,SFG,6.76
"Buster Posey",3300,SFG,C,LAD,5.64
"Eduardo Nunez",3200,SFG,3B,LAD,4.99
"Brandon Crawford",2900,SFG,SS,LAD,3.46
"Joe Panik",3000,SFG,2B,LAD,3.39
"Christian Arroyo",0,SFG,SS,LAD,3.84
"Drew Stubbs",0,SFG,OF,LAD,3.46
"Brandon Belt",3200,SFG,1B,LAD,3.39
"Hunter Pence",3400,SFG,OF,LAD,5.56
"Yasmani Grandal",3100,LAD,C,SFG,6.01
"Adrian Gonzalez",3400,LAD,1B,SFG,5.2
"Scott Van Slyke",3000,LAD,1B/OF,SFG,5.82
"Brett Eibner",2000,LAD,OF,SFG,5
"Gorkys Hernandez",2300,SFG,OF,LAD,2.96
"Trevor Plouffe",3200,OAK,3B,LAA,5.47
"Yonder Alonso",2700,OAK,1B,LAA,5.3
"Yangervis Solarte",3800,SDP,2B,ARI,6.68
"Wil Myers",4900,SDP,1B,ARI,8.71
"Austin Hedges",2900,SDP,C,ARI,5.89
"Ryan Schimpf",3900,SDP,3B,ARI,5.02
"Jabari Blash",2600,SDP,OF,ARI,5.45
"Hunter Renfroe",3600,SDP,OF,ARI,6.19
"Erick Aybar",2800,SDP,SS,ARI,4.79
"Manuel Margot",3700,SDP,OF,ARI,6.08
"Gerardo Parra",4000,COL,OF,WAS,8.26
"Mark Reynolds",4400,COL,1B,WAS,8.31
"Trevor Story",5000,COL,SS,WAS,8.46
"Tony Wolters",3100,COL,C,WAS,6.84
"Luis Sardinas",2700,SDP,3B/SS,ARI,3.48
"Jeff Mathis",2300,ARI,C,SDP,3.79
"A.J. Pollock",4300,ARI,OF,SDP,9.25
"Rajai Davis",3400,OAK,OF,LAA,6.77
"Jaff Decker",2000,OAK,OF,LAA,4.81
"Jed Lowrie",2600,OAK,2B,LAA,5.53
"Stephen Vogt",2900,OAK,C,LAA,6.36
"Ryon Healy",3100,OAK,1B/3B,LAA,5.72
"Khris Davis",3600,OAK,OF,LAA,8.41
"Chris Iannetta",2800,ARI,C,SDP,5.47
"David Peralta",3800,ARI,OF,SDP,5.11
"Paul Goldschmidt",5000,ARI,1B,SDP,10.07
"Chris Owings",3600,ARI,OF/SS,SDP,6.9
"Jake Lamb",4100,ARI,3B,SDP,5.84
"Yasmany Tomas",4000,ARI,OF,SDP,8.83
