"Name","Salary","Team","Position","OppTeam","Projections"
"Jose Berrios",8000,"MIN","SP","LAA",15.85
"Ricky Nolasco",6800,"LAA","SP","MIN",14.38
"Martin Perez",5100,"TEX","SP","HOU",12.38
"Brad Peacock",5600,"HOU","SP","TEX",13.23
"Trevor Bauer",8200,"CLE","SP","KCR",18.95
"Eric Skoglund",5900,"KCR","SP","CLE",12.94
"Tanner Roark",8700,"WAS","SP","OAK",16.66
"Sonny Gray",7600,"OAK","SP","WAS",13.11
"Kyle Hendricks",7800,"CHC","SP","STL",18.33
"Michael Wacha",6700,"STL","SP","CHC",15.14
"Jarred Cosart",4200,"SDP","SP","COL",12.56
"Jeff Hoffman",6300,"COL","SP","SDP",18.32
"Erasmo Ramirez",5800,"TBR","SP","SEA",13.88
"Ariel Miranda",7000,"SEA","SP","TBR",17.39
"Zach Davies",6200,"MIL","SP","LAD",12.49
"Kenta Maeda",7400,"LAD","SP","MIL",19.69
"Vance Worley",4500,"MIA","SP","ARI",13.21
"Trevor Williams",5000,"PIT","SP","NYM",13.94
"Braden Shipley",5300,"ARI","SP","MIA",13.66
"Justin Verlander",9600,"DET","SP","CHW",26.05
"Marcus Stroman",8400,"TOR","SP","NYY",20.33
"David Holmberg",4300,"CHW","SP","DET",8.94
"Tyler Pill",5500,"NYM","SP","PIT",16.29
"Julio Teheran",7900,"ATL","SP","CIN",16.62
"Matt Moore",8100,"SFG","SP","PHI",20.61
"Jeremy Hellickson",6900,"PHI","SP","SFG",15.28
"Chris Tillman",6300,"BAL","SP","BOS",14.71
"Chris Sale",12800,"BOS","SP","BAL",28.73
"Amir Garrett",4800,"CIN","SP","ATL",15.12
"Luis Severino",9100,"NYY","SP","TOR",19.81
