"Name","Salary","Team","Position","OppTeam","Projections"
"Carlos Gonzalez",4500,"COL","OF","CHC",9.05
"Nolan Arenado",5300,"COL","3B","CHC",9.65
"Mark Reynolds",4200,"COL","1B","CHC",7.33
"Trevor Story",4600,"COL","SS","CHC",7.37
"Ian Desmond",5000,"COL","OF","CHC",8.59
"DJ LeMahieu",4400,"COL","2B","CHC",7.56
"Charlie Blackmon",5200,"COL","OF","CHC",10.14
"Jason Heyward",4500,"CHC","OF","COL",7.87
"Javier Baez",4700,"CHC","2B","COL",7.11
"Albert Almora",4400,"CHC","OF","COL",6.28
"Gerardo Parra",3800,"COL","OF","CHC",7.44
"Dustin Garneau",3400,"COL","C","CHC",6.47
"Martin Maldonado",2300,"LAA","C","OAK",5.19
"Andrelton Simmons",3000,"LAA","SS","OAK",5.72
"Cameron Maybin",3500,"LAA","OF","OAK",5.49
"Ryon Healy",3300,"OAK","1B/3B","LAA",7.24
"Matt Joyce",2400,"OAK","OF","LAA",6.24
"Danny Espinosa",2900,"LAA","2B","OAK",4.71
"Kole Calhoun",3600,"LAA","OF","OAK",6.33
"Yunel Escobar",3100,"LAA","3B","OAK",6.86
"Jefry Marte",3300,"LAA","1B","OAK",6.02
"Mike Trout",5300,"LAA","OF","OAK",9.79
"Albert Pujols",3900,"LAA","1B","OAK",7.19
"Jon Jay",4200,"CHC","OF","COL",7
"Willson Contreras",4600,"CHC","C","COL",8
"Jose Reyes",3700,"NYM","3B","SFG",5.86
"Rene Rivera",2200,"NYM","C","SFG",5.25
"Brandon Belt",3600,"SFG","1B/OF","NYM",6.59
"Hunter Pence",3800,"SFG","OF","NYM",6.54
"Nick Hundley",2700,"SFG","C","NYM",4.76
"Juan Lagares",2600,"NYM","OF","SFG",5.16
"Jay Bruce",4400,"NYM","1B/OF","SFG",6.2
"Michael Conforto",3900,"NYM","OF","SFG",5.96
"Curtis Granderson",3400,"NYM","OF","SFG",5.7
"Neil Walker",3400,"NYM","2B","SFG",6.35
"T.J. Rivera",2800,"NYM","1B/3B","SFG",6.01
"Eduardo Nunez",3600,"SFG","3B/SS","NYM",5.98
"Joe Panik",3100,"SFG","2B","NYM",5.68
"Kyle Schwarber",4900,"CHC","OF","COL",9.9
"Kris Bryant",5500,"CHC","3B","COL",10.28
"Ben Zobrist",4800,"CHC","2B/OF","COL",9.13
"Addison Russell",4500,"CHC","SS","COL",8.58
"Anthony Rizzo",5600,"CHC","1B","COL",11.19
"Wilmer Flores",3100,"NYM","1B/3B","SFG",6.34
"Gorkys Hernandez",2700,"SFG","OF","NYM",5.5
"Buster Posey",4000,"SFG","1B/C","NYM",6.89
"Christian Arroyo",2800,"SFG","3B/SS","NYM",5.59
"Michael Morse",2100,"SFG","1B/OF","NYM",5.94
"Jed Lowrie",2700,"OAK","2B","LAA",6.18
"Khris Davis",3800,"OAK","OF","LAA",8.54
"Yangervis Solarte",3600,"SDP","2B","TEX",7.14
"Wil Myers",4300,"SDP","1B","TEX",8.51
"Ryan Schimpf",3700,"SDP","3B","TEX",7.11
"Hunter Renfroe",3400,"SDP","OF","TEX",6.97
"Austin Hedges",2800,"SDP","C","TEX",5.82
"Jabari Blash",2500,"SDP","OF","TEX",5.67
"Manuel Margot",3500,"SDP","OF","TEX",7.63
"Gift Ngoepe",2200,"PIT","SS","LAD",4.92
"John Jaso",2700,"PIT","1B/OF","LAD",4.99
"Alen Hanson",3100,"PIT","2B","LAD",5.16
"Joc Pederson",3700,"LAD","OF","PIT",6.94
"Erick Aybar",2700,"SDP","SS","TEX",5.13
"Cory Spangenberg",3300,"SDP","3B/OF","TEX",6.12
"Shin-Soo Choo",4000,"TEX","OF","SDP",6.13
"Joey Gallo",3400,"TEX","3B","SDP",7.37
"Jurickson Profar",3200,"TEX","OF","SDP",6.28
"Delino DeShields",3300,"TEX","OF","SDP",6.77
"Jonathan Lucroy",3500,"TEX","C","SDP",6.13
"Rougned Odor",4100,"TEX","2B","SDP",7.71
"Carlos Gomez",3700,"TEX","OF","SDP",7.25
"Elvis Andrus",3600,"TEX","SS","SDP",7.01
"Nomar Mazara",3500,"TEX","OF","SDP",7.34
"Mike Napoli",3700,"TEX","1B","SDP",6.61
"Jordy Mercer",2800,"PIT","SS","LAD",5.46
"Josh Harrison",3300,"PIT","2B/3B","LAD",6.52
