"Name","Salary","Team","Position","OppTeam","Projections"
"Tommy Milone",6000,"NYM","SP","ARI",8.52
"Zack Greinke",11000,"ARI","SP","NYM",23.62
"Lance Lynn",7500,"STL","SP","BOS",18.36
"Eduardo Rodriguez",8000,"BOS","SP","STL",15.7
"CC Sabathia",7200,"NYY","SP","KCR",11.48
"Jason Hammel",7000,"KCR","SP","NYY",12.25
"Derek Holland",7300,"CHW","SP","LAA",16.46
"J.C. Ramirez",6600,"LAA","SP","CHW",17.36
"Rich Hill",8700,"LAD","SP","SFG",17.89
"Tyson Blach",5800,"SFG","SP","LAD",15.72
"Chase De Jong",6600,"SEA","SP","OAK",11.62
"Andrew Triggs",8100,"OAK","SP","SEA",20.13
"Jimmy Nelson",7600,"MIL","SP","SDP",14.74
"Clayton Richard",5900,"SDP","SP","MIL",14.32
"Phil Hughes",6200,"MIN","SP","COL",12.55
"Kyle Freeland",7700,"COL","SP","MIN",13.56
"Chad Kuhl",5400,"PIT","SP","WAS",9.74
"Dallas Keuchel",11800,"HOU","SP","MIA",25.4
"Stephen Strasburg",11400,"WAS","SP","PIT",24.46
"Danny Salazar",9200,"CLE","SP","TBR",22
"Marco Estrada",10600,"TOR","SP","ATL",22.95
"Jake Odorizzi",8900,"TBR","SP","CLE",14.75
"Tom Koehler",6100,"MIA","SP","HOU",11.81
"Wade Miley",7800,"BAL","SP","DET",14.67
"Bronson Arroyo",5300,"CIN","SP","CHC",7.75
"John Lackey",9400,"CHC","SP","CIN",20.88
"Yu Darvish",11300,"TEX","SP","PHI",25.71
"Jerad Eickhoff",7100,"PHI","SP","TEX",14.83
"Matt Boyd",6800,"DET","SP","BAL",14.57
"Jaime Garcia",7500,"ATL","SP","TOR",15.04
