"Name","Salary","Team","Position","OppTeam","Projections"
"Danny Espinosa",2000,"LAA","2B","MIN",5.24
"Kole Calhoun",3000,"LAA","OF","MIN",7.12
"Albert Pujols",2900,"LAA","1B","MIN",6.95
"Martin Maldonado",2800,"LAA","C","MIN",5.54
"Andrelton Simmons",4400,"LAA","SS","MIN",7.03
"Eric Young",3400,"LAA","OF","MIN",5.12
"Juan Graterol",2300,"LAA","C","MIN",3.82
"Luis Valbuena",2900,"LAA","1B/3B","MIN",6.38
"Ben Revere",2900,"LAA","OF","MIN",5.24
"Carlos Gomez",3900,"TEX","OF","BOS",7.6
"Mike Napoli",4500,"TEX","1B","BOS",6.86
"Jonathan Lucroy",3400,"TEX","C","BOS",6.66
"Rougned Odor",3900,"TEX","2B","BOS",8.07
"Nomar Mazara",4000,"TEX","OF","BOS",8.03
"Shin-Soo Choo",4100,"TEX","OF","BOS",7.38
"Joey Gallo",3800,"TEX","1B/3B","BOS",7.61
"Adrian Beltre",4100,"TEX","3B","BOS",8.25
"Robinson Chirinos",3600,"TEX","C","BOS",6.09
"Delino DeShields",3800,"TEX","OF","BOS",6.41
"Yunel Escobar",3300,"LAA","3B","MIN",7.09
"Cameron Maybin",4000,"LAA","OF","MIN",6.83
"Ehire Adrianza",2700,"MIN","2B/SS","LAA",5.26
"Byron Buxton",2500,"MIN","OF","LAA",5.54
"Chris Gimenez",3000,"MIN","C","LAA",4.66
"Dee Gordon",3600,"MIA","2B","STL",7.6
"J.T. Realmuto",4000,"MIA","C","STL",5.9
"Marcell Ozuna",3900,"MIA","OF","STL",7.02
"Giancarlo Stanton",4000,"MIA","OF","STL",7.75
"Christian Yelich",4000,"MIA","OF","STL",7.89
"Eduardo Escobar",3800,"MIN","3B/SS","LAA",6.11
"Eddie Rosario",3900,"MIN","OF","LAA",6.49
"Max Kepler",4000,"MIN","OF","LAA",7.48
"Brian Dozier",4100,"MIN","2B","LAA",8.26
"Cliff Pennington",2600,"LAA","2B/3B","MIN",4.4
"Miguel Sano",4700,"MIN","3B","LAA",8.62
"Joe Mauer",4000,"MIN","1B","LAA",6.48
"Jorge Polanco",3300,"MIN","SS","LAA",6.8
"Jason Castro",3300,"MIN","C","LAA",5.66
"Robbie Grossman",3600,"MIN","OF","LAA",7.09
"Elvis Andrus",4400,"TEX","SS","BOS",7.08
"Deven Marrero",3800,"BOS","3B","TEX",5.1
"Freddie Freeman",4500,"ATL","1B","HOU",5.92
"Kurt Suzuki",3500,"ATL","C","HOU",4.58
"Ender Inciarte",3800,"ATL","OF","HOU",5.59
"Matt Kemp",3500,"ATL","OF","HOU",6.01
"Matt Adams",3800,"ATL","1B","HOU",5.2
"Johan Camargo",2300,"ATL","3B","HOU",4.35
"Jose Altuve",5000,"HOU","2B","ATL",10
"George Springer",4900,"HOU","OF","ATL",10
"Carlos Correa",5200,"HOU","SS","ATL",9.51
"Tyler Flowers",3400,"ATL","C","HOU",5.49
"Brandon Phillips",3300,"ATL","2B","HOU",6.06
"Jose Pirela",3200,"SDP","2B","CLE",6.45
"Luis Torrens",2300,"SDP","C","CLE",4.5
"Allen Cordoba",2300,"SDP","OF","CLE",5.07
"Carlos Asuaje",2600,"SDP","SS","CLE",5.42
"Manuel Margot",3800,"SDP","OF","CLE",6.41
"Nick Markakis",3200,"ATL","OF","HOU",5.45
"Dansby Swanson",2800,"ATL","SS","HOU",5.02
"Matthew Szczur",3000,"SDP","OF","CLE",5.06
"Carlos Beltran",3400,"HOU","OF","ATL",6.74
"Evan Gattis",4100,"HOU","C","ATL",7.13
"Jackie Bradley",4200,"BOS","OF","TEX",7.37
"Xander Bogaerts",4400,"BOS","SS","TEX",8.29
"Mitch Moreland",3900,"BOS","1B","TEX",9.03
"Sandy Leon",3700,"BOS","C","TEX",5.72
"Dustin Pedroia",4400,"BOS","2B","TEX",8.07
"Sam Travis",2900,"BOS","1B","TEX",5.87
"Chris Young",3700,"BOS","OF","TEX",6.78
"Christian Vazquez",3000,"BOS","C","TEX",6.4
"Hanley Ramirez",4300,"BOS","1B","TEX",8.72
"Mookie Betts",5600,"BOS","OF","TEX",10.49
"Marwin Gonzalez",4200,"HOU","1B/OF","ATL",7.25
"Yulieski Gurriel",3500,"HOU","1B","ATL",6.51
"Alex Bregman",3400,"HOU","3B","ATL",6.05
"Norichika Aoki",2900,"HOU","OF","ATL",5.37
"Jake Marisnick",3200,"HOU","OF","ATL",5.46
"Andrew Benintendi",4200,"BOS","OF","TEX",9.05
"Josh Reddick",4300,"HOU","OF","ATL",5.55
"Brian McCann",3800,"HOU","C","ATL",7.48
"Derek Dietrich",3200,"MIA","3B","STL",6.37
"J.T. Riddle",2500,"MIA","SS","STL",5.36
"Joc Pederson",4000,"LAD","OF","ARI",7.8
"Justin Turner",4500,"LAD","3B","ARI",7.28
"Enrique Hernandez",3500,"LAD","2B/OF","ARI",6.22
"Logan Forsythe",3900,"LAD","2B/3B","ARI",6.78
"Austin Barnes",4000,"LAD","C","ARI",5.17
"A.J. Pollock",3800,"ARI","OF","LAD",6.46
"Eric Hosmer",4400,"KCR","1B","SEA",6.04
"Lorenzo Cain",3900,"KCR","OF","SEA",7.69
"Alex Gordon",3300,"KCR","OF","SEA",5.21
"Christopher Taylor",4400,"LAD","2B/OF","ARI",7.03
"Cody Bellinger",4900,"LAD","1B/OF","ARI",8.66
"Gregor Blanco",3400,"ARI","OF","LAD",5.82
"Daniel Descalso",3500,"ARI","2B/OF","LAD",5.8
"Chris Iannetta",3100,"ARI","C","LAD",5.67
"Ketel Marte",2900,"ARI","SS","LAD",4.75
"Chase Utley",3300,"LAD","1B/2B","ARI",6.92
"Yasmani Grandal",3500,"LAD","C","ARI",7.03
"Yasiel Puig",3700,"LAD","OF","ARI",6.33
"Corey Seager",4800,"LAD","SS","ARI",9.61
"Salvador Perez",3800,"KCR","C","SEA",7.42
"Jorge Soler",3000,"KCR","OF","SEA",6.09
"Guillermo Heredia",3400,"SEA","OF","KCR",6.03
"Carlos Ruiz",2400,"SEA","C","KCR",4.31
"Danny Valencia",3200,"SEA","1B","KCR",6.2
"Benjamin Gamel",3800,"SEA","OF","KCR",5.8
"Robinson Cano",4600,"SEA","2B","KCR",6.67
"Jean Segura",4100,"SEA","SS","KCR",8.04
"Mitch Haniger",3500,"SEA","OF","KCR",7.71
"Mike Zunino",3200,"SEA","C","KCR",6.15
"Taylor Motter",3000,"SEA","2B/SS","KCR",5.63
"Kyle Seager",3700,"SEA","3B","KCR",5.81
"Mike Moustakas",4400,"KCR","3B","SEA",5.73
"Whit Merrifield",4000,"KCR","2B","SEA",7.26
"Alcides Escobar",3500,"KCR","SS","SEA",5.29
"Jorge Bonifacio",3300,"KCR","OF","SEA",6.48
"Brandon Moss",3000,"KCR","OF","SEA",4.96
"Nelson Cruz",4400,"SEA","OF","KCR",9.8
"Jarrod Dyson",3400,"SEA","OF","KCR",5.91
"Ramon Torres",2300,"KCR","SS","SEA",6.31
"Chris Owings",4200,"ARI","OF/SS","LAD",6.64
"Chris Herrmann",3200,"ARI","C/OF","LAD",5.8
"Greg Garcia",2500,"STL","2B/3B","MIA",4.4
"Eric Fryer",2300,"STL","C","MIA",3.64
"Jedd Gyorko",4100,"STL","3B","MIA",7.42
"Luke Voit",2700,"STL","1B","MIA",6.11
"Billy Hamilton",4600,"CIN","OF","COL",9.02
"Eugenio Suarez",3800,"CIN","3B","COL",8.19
"Joey Votto",5400,"CIN","1B","COL",10.11
"Jose Peraza",3300,"CIN","2B","COL",7.1
"Stephen Piscotty",3900,"STL","OF","MIA",7.43
"Randal Grichuk",3800,"STL","OF","MIA",6.9
"Martin Prado",3300,"MIA","3B","STL",5.01
"Justin Bour",4100,"MIA","1B","STL",8.09
"Tyler Moore",3100,"MIA","1B/OF","STL",4.87
"Paul DeJong",4100,"STL","2B","MIA",4.83
"Matt Carpenter",3800,"STL","1B","MIA",8.39
"Thomas Pham",4400,"STL","OF","MIA",6.23
"Yadier Molina",4000,"STL","C","MIA",5.51
"Jose Martinez",3000,"STL","1B/OF","MIA",5.88
"Adam Duvall",5100,"CIN","OF","COL",8.84
"Zack Cozart",4300,"CIN","SS","COL",7.95
"Raimel Tapia",4200,"COL","OF","CIN",7.95
"Trevor Story",4100,"COL","SS","CIN",9.16
"Tony Wolters",2900,"COL","C","CIN",6.94
"Carlos Gonzalez",3400,"COL","OF","CIN",8.4
"David Peralta",3800,"ARI","OF","LAD",5.83
"Brandon Drury",2900,"ARI","2B","LAD",5.89
"Jake Lamb",4100,"ARI","3B","LAD",5.85
"Paul Goldschmidt",5200,"ARI","1B","LAD",10.51
"Ian Desmond",4500,"COL","1B/OF","CIN",9.01
"Mark Reynolds",3800,"COL","1B","CIN",9.39
"Tucker Barnhart",3200,"CIN","C","COL",5.66
"Devin Mesoraco",3700,"CIN","C","COL",6.28
"Scott Schebler",3800,"CIN","OF","COL",8.37
"Patrick Kivlehan",3000,"CIN","OF","COL",5.58
"Scooter Gennett",4700,"CIN","2B/OF","COL",8.87
"Nolan Arenado",5200,"COL","3B","CIN",11.71
"DJ LeMahieu",4100,"COL","2B","CIN",9.25
"Charlie Blackmon",5500,"COL","OF","CIN",12.01
"Cory Spangenberg",3000,"SDP","3B/OF","CLE",6.12
"Erick Aybar",2900,"SDP","SS","CLE",4.77
"Jed Lowrie",3600,"OAK","2B","CHW",7.06
"Matt Joyce",3000,"OAK","OF","CHW",7.06
"Ryon Healy",3700,"OAK","1B/3B","CHW",8.3
"Adam Engel",3400,"CHW","OF","OAK",4.75
