"Name","Salary","Team","Position","OppTeam","Projections"
"Cole Hamels",0,"TEX","SP","DET",0
"Homer Bailey",0,"CIN","SP","CHC",0
"Tucker Barnhart",0,"CIN","C","CHC",0
"Shin-Soo Choo",0,"TEX","DH","DET",0
"Elvis Andrus",0,"TEX","SS","DET",0
"Joey Gallo",0,"TEX","3B","DET",0
"Adrian Beltre",0,"TEX","3B","DET",0
"Nomar Mazara",0,"TEX","OF","DET",0
"Jesse Winker",0,"CIN","OF","CHC",0
"Eugenio Suarez",0,"CIN","3B","CHC",0
"Billy Hamilton",0,"CIN","OF","CHC",0
"Homer Bailey",0,"CIN","SP","CHC",0
"John Lackey",0,"CHC","SP","CIN",0
"Zack Cozart",0,"CIN","SS","CHC",0
"Joey Votto",0,"CIN","1B","CHC",0
"Scooter Gennett",0,"CIN","2B","CHC",0
"Adam Duvall",0,"CIN","OF","CHC",0
"Rougned Odor",0,"TEX","2B","DET",0
"Carlos Gomez",0,"TEX","OF","DET",0
"Jose Iglesias",0,"DET","SS","TEX",0
"Andrew Romine",0,"DET","2B","TEX",0
"James McCann",0,"DET","C","TEX",0
"Charlie Morton",0,"HOU","SP","ARI",0
"George Springer",0,"HOU","OF","ARI",0
"Yulieski Gurriel",0,"HOU","1B","ARI",0
"Josh Reddick",0,"HOU","OF","ARI",0
"Jose Altuve",0,"HOU","2B","ARI",0
"Victor Martinez",0,"DET","DH","TEX",0
"Nick Castellanos",0,"DET","3B","TEX",0
"Anibal Sanchez",0,"DET","SP","TEX",0
"Robinson Chirinos",0,"TEX","C","DET",0
"Mike Napoli",0,"TEX","1B","DET",0
"Ian Kinsler",0,"DET","2B","TEX",0
"Mikie Mahtook",0,"DET","OF","TEX",0
"Miguel Cabrera",0,"DET","1B","TEX",0
"Justin Upton",0,"DET","OF","TEX",0
"Javier Baez",0,"CHC","2B","CIN",0
"Jason Heyward",0,"CHC","OF","CIN",0
"Andrew Benintendi",0,"BOS","OF","STL",0
"Eduardo Nunez",0,"BOS","3B","STL",0
"Eduardo Rodriguez",0,"BOS","SP","STL",0
"Mookie Betts",0,"BOS","OF","STL",0
"Hanley Ramirez",0,"BOS","DH","STL",0
"Mitch Moreland",0,"BOS","1B","STL",0
"Xander Bogaerts",0,"BOS","SS","STL",0
"Rafael Devers",0,"BOS","3B","STL",0
"Jaime Garcia",0,"NYY","SP","NYM",0
"Ronald Torreyes",0,"NYY","2B","NYM",0
"Aaron Judge",0,"NYY","OF","NYM",0
"Aaron Hicks",0,"NYY","OF","NYM",0
"Brett Gardner",0,"NYY","OF","NYM",0
"Didi Gregorius",0,"NYY","SS","NYM",0
"Gary Sanchez",0,"NYY","C","NYM",0
"Todd Frazier",0,"NYY","3B","NYM",0
"Chase Headley",0,"NYY","1B","NYM",0
"Christian Vazquez",0,"BOS","C","STL",0
"Jackie Bradley",0,"BOS","OF","STL",0
"Jon Jay",0,"CHC","OF","CIN",0
"John Lackey",0,"CHC","SP","CIN",0
"Kolten Wong",0,"STL","2B","BOS",0
"Kris Bryant",0,"CHC","3B","CIN",0
"Anthony Rizzo",0,"CHC","1B","CIN",0
"Alex Avila",0,"CHC","C","CIN",0
"Kyle Schwarber",0,"CHC","OF","CIN",0
"Ben Zobrist",0,"CHC","2B","CIN",0
"Randal Grichuk",0,"STL","OF","BOS",0
"Jose Martinez",0,"STL","OF","BOS",0
"Thomas Pham",0,"STL","OF","BOS",0
"Matt Carpenter",0,"STL","1B","BOS",0
"Lance Lynn",0,"STL","SP","BOS",0
"Paul DeJong",0,"STL","SS","BOS",0
"Dexter Fowler",0,"STL","OF","BOS",0
"Yadier Molina",0,"STL","C","BOS",0
"Jedd Gyorko",0,"STL","3B","BOS",0
"Marwin Gonzalez",0,"HOU","SS","ARI",0
"Carlos Beltran",0,"HOU","DH","ARI",0
"Kurt Suzuki",0,"ATL","C","COL",0
"Nick Markakis",0,"ATL","OF","COL",0
"Freddie Freeman",0,"ATL","1B","COL",0
"Danny Santana",0,"ATL","OF","COL",0
"Ozzie Albies",0,"ATL","2B","COL",0
"Yu Darvish",0,"LAD","SP","CHW",0
"Michael Foltynewicz",0,"ATL","SP","COL",0
"Dansby Swanson",0,"ATL","SS","COL",0
"Brandon Phillips",0,"ATL","2B","COL",0
"Ender Inciarte",0,"ATL","OF","COL",0
"Carlos Gonzalez",0,"COL","OF","ATL",0
"Mark Reynolds",0,"COL","1B","ATL",0
"Gerardo Parra",0,"COL","OF","ATL",0
"Jonathan Lucroy",0,"COL","C","ATL",0
"Trevor Story",0,"COL","SS","ATL",0
"Michael Foltynewicz",0,"ATL","SP","COL",0
"Jon Gray",0,"COL","SP","ATL",0
"Christopher Taylor",0,"LAD","OF","CHW",0
"Corey Seager",0,"LAD","SS","CHW",0
"Avisail Garcia",0,"CHW","OF","LAD",0
"Jose Abreu",0,"CHW","1B","LAD",0
"Yoan Moncada",0,"CHW","2B","LAD",0
"Nick Delmonico",0,"CHW","OF","LAD",0
"Yolmer Sanchez",0,"CHW","2B","LAD",0
"Carlos Rodon",0,"CHW","SP","LAD",0
"Omar Narvaez",0,"CHW","C","LAD",0
"Timothy Anderson",0,"CHW","SS","LAD",0
"Leury Garcia",0,"CHW","OF","LAD",0
"Carlos Rodon",0,"CHW","SP","LAD",0
"Logan Forsythe",0,"LAD","2B","CHW",0
"Cody Bellinger",0,"LAD","1B","CHW",0
"Justin Turner",0,"LAD","3B","CHW",0
"Enrique Hernandez",0,"LAD","OF","CHW",0
"Austin Barnes",0,"LAD","C","CHW",0
"Yu Darvish",0,"LAD","SP","CHW",0
"Yasiel Puig",0,"LAD","OF","CHW",0
"Nolan Arenado",0,"COL","3B","ATL",0
"DJ LeMahieu",0,"COL","2B","ATL",0
"Adam Rosales",0,"ARI","SS","HOU",0
"Brandon Drury",0,"ARI","2B","HOU",0
"Daniel Descalso",0,"ARI","OF","HOU",0
"Chris Iannetta",0,"ARI","C","HOU",0
"Kyle Gibson",0,"MIN","SP","CLE",0
"Joe Mauer",0,"MIN","1B","CLE",0
"Max Kepler",0,"MIN","OF","CLE",0
"Brian Dozier",0,"MIN","2B","CLE",0
"J.D. Martinez",0,"ARI","OF","HOU",0
"Paul Goldschmidt",0,"ARI","1B","HOU",0
"Juan Centeno",0,"HOU","C","ARI",0
"Derek Fisher",0,"HOU","OF","ARI",0
"Alex Bregman",0,"HOU","3B","ARI",0
"Taijuan Walker",0,"ARI","SP","HOU",0
"Ketel Marte",0,"ARI","SS","HOU",0
"Jake Lamb",0,"ARI","3B","HOU",0
"A.J. Pollock",0,"ARI","OF","HOU",0
"Miguel Sano",0,"MIN","3B","CLE",0
"Eddie Rosario",0,"MIN","OF","CLE",0
"Bradley Zimmer",0,"CLE","OF","MIN",0
"Carlos Santana",0,"CLE","1B","MIN",0
"Jay Bruce",0,"CLE","OF","MIN",0
"Abraham Almonte",0,"CLE","OF","MIN",0
"Yan Gomes",0,"CLE","C","MIN",0
"Charlie Blackmon",0,"COL","OF","ATL",0
"Jon Gray",0,"COL","SP","ATL",0
"Edwin Encarnacion",0,"CLE","DH","MIN",0
"Jose Ramirez",0,"CLE","3B","MIN",0
"Jorge Polanco",0,"MIN","SS","CLE",0
"Byron Buxton",0,"MIN","OF","CLE",0
"Robbie Grossman",0,"MIN","DH","CLE",0
"Jason Castro",0,"MIN","C","CLE",0
"Carlos Carrasco",0,"CLE","SP","MIN",0
"Jason Kipnis",0,"CLE","2B","MIN",0
"Francisco Lindor",0,"CLE","SS","MIN",0
"Jaime Garcia",0,"NYY","SP","NYM",0
"Robert Gsellman",0,"NYM","SP","NYY",0
"Jimmy Nelson",0,"MIL","SP","PIT",0
"Keon Broxton",0,"MIL","OF","PIT",0
"Manuel Pina",0,"MIL","C","PIT",0
"Gerrit Cole",0,"PIT","SP","MIL",0
"Starling Marte",0,"PIT","OF","MIL",0
"Josh Bell",0,"PIT","1B","MIL",0
"Andrew McCutchen",0,"PIT","OF","MIL",0
"Josh Harrison",0,"PIT","2B","MIL",0
"Neil Walker",0,"MIL","2B","PIT",0
"Domingo Santana",0,"MIL","OF","PIT",0
"Jimmy Nelson",0,"MIL","SP","PIT",0
"Matt Cain",0,"SFG","RP","MIA",0
"Kelby Tomlinson",0,"SFG","2B","MIA",0
"Jonathan Villar",0,"MIL","2B","PIT",0
"Eric Thames",0,"MIL","1B","PIT",0
"Travis Shaw",0,"MIL","3B","PIT",0
"Ryan Braun",0,"MIL","OF","PIT",0
"David Freese",0,"PIT","3B","MIL",0
"Adam Frazier",0,"PIT","OF","MIL",0
"Matt Joyce",0,"OAK","OF","KCR",0
"Matt Chapman",0,"OAK","3B","KCR",0
"Chad Pinder",0,"OAK","2B","KCR",0
"Dustin Garneau",0,"OAK","C","KCR",0
"Danny Duffy",0,"KCR","SP","OAK",0
"Eric Hosmer",0,"KCR","1B","OAK",0
"Lorenzo Cain",0,"KCR","OF","OAK",0
"Whit Merrifield",0,"KCR","2B","OAK",0
"Ryon Healy",0,"OAK","DH","KCR",0
"Khris Davis",0,"OAK","OF","KCR",0
"Gerrit Cole",0,"PIT","SP","MIL",0
"Chris Stewart",0,"PIT","C","MIL",0
"Jordy Mercer",0,"PIT","SS","MIL",0
"Paul Blackburn",0,"OAK","SP","KCR",0
"Rajai Davis",0,"OAK","OF","KCR",0
"Jed Lowrie",0,"OAK","2B","KCR",0
"Marcus Semien",0,"OAK","SS","KCR",0
"Ryder Jones",0,"SFG","3B","MIA",0
"Pablo Sandoval",0,"SFG","3B","MIA",0
"Mike Trout",0,"LAA","OF","WAS",0
"Cameron Maybin",0,"LAA","OF","WAS",0
"Ricky Nolasco",0,"LAA","SP","WAS",0
"Albert Pujols",0,"LAA","DH","WAS",0
"Kole Calhoun",0,"LAA","OF","WAS",0
"Martin Maldonado",0,"LAA","C","WAS",0
"Luis Valbuena",0,"LAA","3B","WAS",0
"Andrelton Simmons",0,"LAA","SS","WAS",0
"Tanner Roark",0,"WAS","SP","LAA",0
"Jose Lobaton",0,"WAS","C","LAA",0
"Daniel Murphy",0,"WAS","2B","LAA",0
"Wilmer Difo",0,"WAS","SS","LAA",0
"Brian Goodwin",0,"WAS","OF","LAA",0
"Anthony Rendon",0,"WAS","3B","LAA",0
"Ryan Zimmerman",0,"WAS","1B","LAA",0
"Michael Taylor",0,"WAS","OF","LAA",0
"Adam Lind",0,"WAS","OF","LAA",0
"Kaleb Cowart",0,"LAA","3B","WAS",0
"Ricky Nolasco",0,"LAA","SP","WAS",0
"Denard Span",0,"SFG","OF","MIA",0
"Matt Cain",0,"SFG","RP","MIA",0
"Jose Urena",0,"MIA","SP","SFG",0
"Hunter Pence",0,"SFG","OF","MIA",0
"Jarrett Parker",0,"SFG","OF","MIA",0
"Brandon Crawford",0,"SFG","SS","MIA",0
"Buster Posey",0,"SFG","C","MIA",0
"Miguel Rojas",0,"MIA","SS","SFG",0
"Tomas Telis",0,"MIA","C","SFG",0
"Giancarlo Stanton",0,"MIA","OF","SFG",0
"Dee Gordon",0,"MIA","2B","SFG",0
"Jose Urena",0,"MIA","SP","SFG",0
"Christian Yelich",0,"MIA","OF","SFG",0
"Marcell Ozuna",0,"MIA","OF","SFG",0
"Derek Dietrich",0,"MIA","3B","SFG",0
"J.T. Realmuto",0,"MIA","C","SFG",0
"Melky Cabrera",0,"KCR","OF","OAK",0
"Mike Moustakas",0,"KCR","3B","OAK",0
"Kendrys Morales",0,"TOR","DH","TBR",0
"Justin Smoak",0,"TOR","1B","TBR",0
"Josh Donaldson",0,"TOR","3B","TBR",0
"Steve Pearce",0,"TOR","OF","TBR",0
"Ryan Goins",0,"TOR","SS","TBR",0
"Robert Refsnyder",0,"TOR","2B","TBR",0
"Rafael Lopez",0,"TOR","C","TBR",0
"Kevin Pillar",0,"TOR","OF","TBR",0
"Jose Bautista",0,"TOR","OF","TBR",0
"Marcus Stroman",0,"TOR","SP","TBR",0
"Trey Mancini",0,"BAL","1B","SEA",0
"Adam Jones",0,"BAL","OF","SEA",0
"Jonathan Schoop",0,"BAL","2B","SEA",0
"Mark Trumbo",0,"BAL","DH","SEA",0
"Chris Davis",0,"BAL","1B","SEA",0
"Joey Rickard",0,"BAL","OF","SEA",0
"Welington Castillo",0,"BAL","C","SEA",0
"Jacob Faria",0,"TBR","SP","TOR",0
"Corey Dickerson",0,"TBR","OF","TOR",0
"Yoenis Cespedes",0,"NYM","OF","NYY",0
"Asdrubal Cabrera",0,"NYM","3B","NYY",0
"Curtis Granderson",0,"NYM","OF","NYY",0
"Michael Conforto",0,"NYM","OF","NYY",0
"Wilmer Flores",0,"NYM","3B","NYY",0
"Amed Rosario",0,"NYM","SS","NYY",0
"Travis d'Arnaud",0,"NYM","C","NYY",0
"Dominic Smith",0,"NYM","1B","NYY",0
"Robert Gsellman",0,"NYM","SP","NYY",0
"Adeiny Hechavarria",0,"TBR","SS","TOR",0
"Logan Morrison",0,"TBR","1B","TOR",0
"Evan Longoria",0,"TBR","3B","TOR",0
"Lucas Duda",0,"TBR","1B","TOR",0
"Steve Souza",0,"TBR","OF","TOR",0
