"Name","Salary","Team","Position","OppTeam","Projections"
"Patrick Kivlehan",2800,"CIN","OF","SDP",5.99
"Eugenio Suarez",3600,"CIN","3B","SDP",7.05
"Adam Duvall",4600,"CIN","OF","SDP",9.49
"Tucker Barnhart",2800,"CIN","C","SDP",4.95
"Cameron Rupp",3200,"PHI","C","ATL",5.31
"Maikel Franco",3700,"PHI","3B","ATL",6.93
"Freddy Galvis",3500,"PHI","SS","ATL",6.06
"Nick Williams",4000,"PHI","OF","ATL",5.74
"Joey Votto",5400,"CIN","1B","SDP",8.36
"Zack Cozart",4600,"CIN","SS","SDP",8.29
"Manuel Margot",4200,"SDP","OF","CIN",7.61
"Yangervis Solarte",4100,"SDP","2B","CIN",7.34
"Austin Hedges",3300,"SDP","C","CIN",5.45
"Dusty Coleman",2900,"SDP","SS","CIN",5.03
"Scooter Gennett",3800,"CIN","2B/OF","SDP",5.69
"Billy Hamilton",4200,"CIN","OF","SDP",8.09
"Jose Peraza",3100,"CIN","2B/SS","SDP",5.48
"Cesar Hernandez",3700,"PHI","2B","ATL",7.26
"Cam Perkins",3100,"PHI","OF","ATL",4.85
"Freddie Freeman",5100,"ATL","1B/3B","PHI",9.88
"Kurt Suzuki",3600,"ATL","C","PHI",5.69
"Brandon Phillips",3400,"ATL","2B","PHI",6.72
"Josh Reddick",5100,"HOU","OF","CHW",8.41
"Jake Marisnick",3500,"HOU","OF","CHW",5.48
"Jose Altuve",5600,"HOU","2B","CHW",10.35
"Carlos Beltran",4200,"HOU","OF","CHW",8.22
"Matt Adams",3500,"ATL","1B","PHI",7.09
"Tyler Flowers",3300,"ATL","C","PHI",5.67
"Daniel Nava",3600,"PHI","OF","ATL",5.53
"Odubel Herrera",3300,"PHI","OF","ATL",6.84
"Tommy Joseph",3000,"PHI","1B","ATL",6.48
"Ender Inciarte",3900,"ATL","OF","PHI",7.16
"Jace Peterson",2400,"ATL","2B/OF","PHI",4.87
"Nick Markakis",3700,"ATL","OF","PHI",6.67
"Ozzie Albies",2500,"ATL","2B","PHI",5.49
"Jose Pirela",3700,"SDP","OF","CIN",6.61
"Hunter Renfroe",3600,"SDP","OF","CIN",5.59
"Sandy Leon",2900,"BOS","C","TBR",5.42
"Dustin Pedroia",3600,"BOS","2B","TBR",6.47
"Victor Martinez",2500,"DET","1B","PIT",5.98
"Mookie Betts",4500,"BOS","OF","TBR",8.82
"Jackie Bradley",3200,"BOS","OF","TBR",6.03
"Christian Vazquez",3400,"BOS","C","TBR",5.27
"Xander Bogaerts",3200,"BOS","SS","TBR",5.99
"Rafael Devers",4000,"BOS","3B","TBR",7.57
"Andrew Romine",2700,"DET","2B/OF","PIT",4.86
"Adam Frazier",3400,"PIT","2B/OF","DET",5.47
"Justin Upton",4500,"DET","OF","PIT",7.74
"Nick Castellanos",3400,"DET","3B","PIT",6.08
"Jim Adduci",2700,"DET","OF","PIT",5.85
"Ian Kinsler",3700,"DET","2B","PIT",6.67
"Miguel Cabrera",3000,"DET","1B","PIT",7.26
"James McCann",2600,"DET","C","PIT",5.09
"Jose Iglesias",2500,"DET","SS","PIT",4.73
"Andrew Benintendi",4700,"BOS","OF","TBR",8.55
"Hanley Ramirez",3300,"BOS","1B","TBR",6.92
"Peter Bourjos",2800,"TBR","OF","BOS",3.91
"Wilson Ramos",2600,"TBR","C","BOS",5.46
"Steve Souza",4100,"TBR","OF","BOS",7.95
