"Name","Salary","Team","Position","OppTeam","Projections"
"Trevor Cahill",7000,"KCR","SP","BOS",16.83
"Eduardo Rodriguez",7700,"BOS","SP","KCR",15.97
"Adam Conley",5800,"MIA","SP","CIN",15.48
"Tim Adleman",5700,"CIN","SP","MIA",13.78
"Kyle Hendricks",7300,"CHC","SP","MIL",20.17
"Junior Guerra",6000,"MIL","SP","CHC",12.3
"Zack Greinke",12200,"ARI","SP","STL",22.51
"Mike Leake",6500,"STL","SP","ARI",17.76
"Adalberto Mejia",6400,"MIN","SP","OAK",15.7
"Chris Smith",6100,"OAK","SP","MIN",10.39
"Dinelson Lamet",7900,"SDP","SP","PIT",15.47
"Ivan Nova",8600,"PIT","SP","SDP",19.36
"Kevin Gausman",7400,"BAL","SP","TEX",16.23
"Austin Bibens-Dirkx",5300,"TEX","SP","BAL",13.95
"Miguel Gonzalez",5600,"CHW","SP","CLE",10.36
"Corey Kluber",14000,"CLE","SP","CHW",33.1
"Rich Hill",12400,"LAD","SP","SFG",26.11
"Jacob deGrom",12900,"NYM","SP","SEA",22.53
"Tyson Blach",5400,"SFG","SP","LAD",12.59
"Francisco Liriano",7700,"TOR","SP","LAA",15.71
"Blake Snell",7200,"TBR","SP","NYY",14.03
"Yusmeiro Petit",4300,"LAA","SP","TOR",12.45
"Yovani Gallardo",6700,"SEA","SP","NYM",12.75
"Matt Boyd",5200,"DET","SP","HOU",8.99
"Sean Newcomb",8000,"ATL","SP","PHI",13.09
"Jerad Eickhoff",8100,"PHI","SP","ATL",16.29
"German Marquez",6700,"COL","SP","WAS",13.21
"Tanner Roark",7500,"WAS","SP","COL",19.64
"Collin McHugh",7500,"HOU","SP","DET",15.52
"Caleb Smith",4900,"NYY","SP","TBR",13.61
