"Name","Salary","Team","Position","OppTeam","Projections"
"Corey Dickerson",4700,"TBR","OF","HOU",5
"Ryan Rua",2700,"TEX","1B/OF","SEA",5.55
"Robinson Chirinos",3100,"TEX","C","SEA",5.69
"Mallex Smith",3500,"TBR","OF","HOU",4.66
"Evan Longoria",3400,"TBR","3B","HOU",6.39
"Brad Miller",2700,"TBR","2B","HOU",4.4
"Logan Morrison",3400,"TBR","1B","HOU",5.17
"Adeiny Hechavarria",2400,"TBR","SS","HOU",4.59
"Adrian Beltre",5100,"TEX","3B","SEA",8.66
"Delino DeShields",3500,"TEX","OF","SEA",6.28
"Nomar Mazara",5100,"TEX","OF","SEA",5.6
"Carlos Gomez",4300,"TEX","OF","SEA",7.59
"Mike Napoli",3200,"TEX","1B","SEA",7.91
"Rougned Odor",4900,"TEX","2B","SEA",6.28
"Elvis Andrus",4500,"TEX","SS","SEA",8.13
"Shin-Soo Choo",4700,"TEX","OF","SEA",6.07
"Joey Gallo",3400,"TEX","1B/3B","SEA",5.02
"Derek Fisher",3900,"HOU","OF","TBR",8.09
"Steve Souza",4500,"TBR","OF","HOU",6.11
"Trevor Plouffe",2800,"TBR","3B","HOU",5.07
"Evan Gattis",4200,"HOU","C","TBR",6.57
"Yulieski Gurriel",3600,"HOU","1B","TBR",8.83
"Marwin Gonzalez",4800,"HOU","3B/OF","TBR",7.96
"Jedd Gyorko",3600,"STL","3B","MIL",6.71
"Kolten Wong",3200,"STL","2B","MIL",4.46
"Matt Carpenter",4300,"STL","1B","MIL",6.28
"Alex Bregman",4600,"HOU","3B","TBR",7.37
"Brian McCann",3900,"HOU","C","TBR",7.65
"Lucas Duda",4700,"TBR","1B","HOU",4.3
"Peter Bourjos",2800,"TBR","OF","HOU",5.27
"Wilson Ramos",2900,"TBR","C","HOU",4.58
"Josh Reddick",4700,"HOU","OF","TBR",8.41
"Jake Marisnick",4600,"HOU","OF","TBR",5.55
"Jose Altuve",5500,"HOU","2B","TBR",10.64
"Carlos Beltran",4000,"HOU","OF","TBR",8.31
"Jarrod Dyson",3700,"SEA","OF","TEX",6.06
"Robinson Cano",4200,"SEA","2B","TEX",8.5
"Jake Lamb",3700,"ARI","3B","CHC",7.51
"Paul Goldschmidt",5000,"ARI","1B","CHC",7.39
"David Peralta",2800,"ARI","OF","CHC",7.08
"Chris Iannetta",2900,"ARI","C","CHC",4.75
"Brandon Drury",2500,"ARI","2B","CHC",5.34
"J.D. Martinez",5200,"ARI","OF","CHC",6.78
"Daniel Descalso",3600,"ARI","2B/OF","CHC",5.55
"A.J. Pollock",4200,"ARI","OF","CHC",6.94
"Adam Rosales",2100,"ARI","SS","CHC",5.24
"Tyler Flowers",3900,"ATL","C","LAD",5.67
"Nick Markakis",4100,"ATL","OF","LAD",6.24
"Ozzie Albies",0,"ATL","SS","LAD",5.53
"Matt Adams",4400,"ATL","1B","LAD",6.88
"Brandon Phillips",4500,"ATL","2B","LAD",5.96
"Freddie Freeman",5100,"ATL","1B/3B","LAD",8.99
"Kurt Suzuki",4800,"ATL","C","LAD",5.42
"Ben Zobrist",3400,"CHC","2B/OF","ARI",6.06
"Anthony Rizzo",5000,"CHC","1B","ARI",8.2
"Guillermo Heredia",4200,"SEA","OF","TEX",5.31
"Jean Segura",4200,"SEA","SS","TEX",7.99
"Benjamin Gamel",4200,"SEA","OF","TEX",8.38
"Nelson Cruz",4800,"SEA","OF","TEX",7.99
"Kyle Seager",4300,"SEA","3B","TEX",8.28
"Danny Valencia",3200,"SEA","1B","TEX",5.9
"Leonys Martin",3800,"SEA","OF","TEX",5.76
"Mike Zunino",4600,"SEA","C","TEX",5.59
"Jon Jay",3300,"CHC","OF","ARI",5.3
"Javier Baez",3000,"CHC","2B/SS","ARI",5.15
"Willson Contreras",4200,"CHC","C","ARI",6.34
"Addison Russell",3300,"CHC","SS","ARI",5.44
"Ian Happ",3600,"CHC","2B/OF","ARI",5.92
"Jason Heyward",3200,"CHC","OF","ARI",5.97
"Kyle Schwarber",4000,"CHC","OF","ARI",6.21
"Kris Bryant",4300,"CHC","3B","ARI",7.67
"Yadier Molina",3600,"STL","C","MIL",5.92
"Luke Voit",2600,"STL","1B","MIL",5.62
"Kaleb Cowart",2000,"LAA","3B","PHI",5.06
"Ben Revere",2900,"LAA","OF","PHI",5.32
"Martin Maldonado",2600,"LAA","C","PHI",4.97
"Luis Valbuena",4300,"LAA","1B/3B","PHI",6.66
"Ramon Flores",0,"LAA","OF","PHI",5.21
"Brandon Belt",3900,"SFG","1B/OF","OAK",7.93
"Conor Gillaspie",2400,"SFG","3B","OAK",5.42
"C.J. Cron",3100,"LAA","1B","PHI",5.46
"Andrelton Simmons",4500,"LAA","SS","PHI",6.31
"Hyun-Soo Kim",3000,"PHI","OF","LAA",5.41
"Odubel Herrera",4000,"PHI","OF","LAA",7.07
"Tommy Joseph",4100,"PHI","1B","LAA",6.06
"Kole Calhoun",2800,"LAA","OF","PHI",7.17
"Mike Trout",5300,"LAA","OF","PHI",11.25
"Yunel Escobar",3500,"LAA","3B","PHI",7.22
"Albert Pujols",3600,"LAA","1B","PHI",7.21
"Buster Posey",4000,"SFG","1B/C","OAK",7.79
"Brandon Crawford",3300,"SFG","SS","OAK",6.18
"Marcus Semien",3900,"OAK","SS","SFG",6.76
"Rajai Davis",3300,"OAK","OF","SFG",6.76
"Matt Joyce",3400,"OAK","OF","SFG",4.78
"Matt Chapman",2500,"OAK","3B","SFG",5.6
"Yonder Alonso",3800,"OAK","1B","SFG",5.56
"Jaycob Brugman",2000,"OAK","OF","SFG",4.24
"Ryan Lavarnway",2000,"OAK","1B/C","SFG",5.37
"Khris Davis",3700,"OAK","OF","SFG",8.52
"Ryon Healy",3000,"OAK","1B/3B","SFG",6.24
"Denard Span",3400,"SFG","OF","OAK",7.14
"Joe Panik",3500,"SFG","2B","OAK",6.55
"Gorkys Hernandez",3000,"SFG","OF","OAK",5.2
"Hunter Pence",3300,"SFG","OF","OAK",6.61
"Jae-Gyun Hwang",2000,"SFG","3B","OAK",5.33
"Jed Lowrie",3100,"OAK","2B","SFG",5.96
"Carlos Moncrief",2000,"SFG","OF","OAK",5.33
"Andrew Knapp",2700,"PHI","C","LAA",5.34
"Cesar Hernandez",4500,"PHI","2B","LAA",7
"Jonathan Villar",3800,"MIL","2B","STL",6.28
"Travis Shaw",4900,"MIL","3B","STL",9.76
"Eric Sogard",3000,"MIL","2B/SS","STL",5.91
"Manuel Pina",3900,"MIL","C","STL",5.3
"Yoenis Cespedes",4300,"NYM","OF","COL",8.88
"Michael Conforto",5500,"NYM","OF","COL",10.35
"Neil Walker",4600,"NYM","2B","COL",9.48
"Orlando Arcia",3500,"MIL","SS","STL",5.45
"Ryan Braun",4300,"MIL","OF","STL",8.69
"Stephen Piscotty",4300,"STL","OF","MIL",6.23
"Paul DeJong",4400,"STL","2B/SS","MIL",7.7
"Thomas Pham",4900,"STL","OF","MIL",8.57
"Randal Grichuk",3600,"STL","OF","MIL",5.94
"Keon Broxton",3900,"MIL","OF","STL",5.6
"Domingo Santana",4700,"MIL","OF","STL",6.68
"Eric Thames",4200,"MIL","1B/OF","STL",8.5
"Jay Bruce",5400,"NYM","OF","COL",10.36
"Amed Rosario",3900,"NYM","SS","COL",6.97
"Jonathan Lucroy",3400,"COL","C","NYM",6.98
"Trevor Story",4700,"COL","SS","NYM",7.72
"Mark Reynolds",5400,"COL","1B","NYM",9.46
"Aaron Altherr",4700,"PHI","OF","LAA",6.44
"Nick Williams",3200,"PHI","OF","LAA",6.93
"Maikel Franco",3500,"PHI","3B","LAA",5.83
"Freddy Galvis",3800,"PHI","SS","LAA",6.16
"Gerardo Parra",5300,"COL","OF","NYM",9.31
"Nolan Arenado",5500,"COL","3B","NYM",11.06
"Asdrubal Cabrera",5000,"NYM","2B/SS","COL",8.45
"Travis d'Arnaud",3800,"NYM","C","COL",6.24
"Curtis Granderson",5100,"NYM","OF","COL",7.81
"Wilmer Flores",4900,"NYM","1B/3B","COL",7.67
"Carlos Gonzalez",3600,"COL","OF","NYM",8.51
"DJ LeMahieu",5100,"COL","2B","NYM",8.42
"Charlie Blackmon",5500,"COL","OF","NYM",11.61
"Johan Camargo",3200,"ATL","3B","LAD",5.44
"Ender Inciarte",3800,"ATL","OF","LAD",7
"Joe Mauer",3800,"MIN","1B","SDP",6.19
"Ehire Adrianza",3000,"MIN","2B/SS","SDP",5.33
"Robbie Grossman",3600,"MIN","OF","SDP",6.16
"Carlos Asuaje",2400,"SDP","2B","MIN",5.59
"Cory Spangenberg",3700,"SDP","3B/OF","MIN",6.02
"Jose Pirela",3500,"SDP","OF","MIN",5.83
"Hunter Renfroe",3500,"SDP","OF","MIN",5.59
"Wil Myers",3100,"SDP","1B","MIN",7.26
"Eduardo Escobar",3900,"MIN","3B/SS","SDP",6.02
"Max Kepler",3200,"MIN","OF","SDP",6.29
"Brian Dozier",4300,"MIN","2B","SDP",6.66
"Leury Garcia",4200,"CHW","OF","TOR",6.03
"Matt Davidson",4500,"CHW","1B/3B","TOR",7.02
"Miguel Sano",4100,"MIN","3B","SDP",6.85
"Zachary Granite",2100,"MIN","OF","SDP",5.56
"Eddie Rosario",3300,"MIN","OF","SDP",6.14
"Jason Castro",3700,"MIN","C","SDP",5.71
