"Name","Salary","Team","Position","OppTeam","Projections"
"Ryan Rua",2600,"TEX","1B/OF","HOU",5.5
"Adrian Beltre",3800,"TEX","3B","HOU",6.72
"Jared Hoying",2800,"TEX","OF","HOU",5.53
"J.J. Hardy",2400,"BAL","SS","CHW",6.07
"Robinson Chirinos",3200,"TEX","C","HOU",4.99
"Delino DeShields",3400,"TEX","OF","HOU",6.01
"Rougned Odor",3400,"TEX","2B","HOU",7.66
"Jonathan Lucroy",3200,"TEX","C","HOU",6.37
"Shin-Soo Choo",3900,"TEX","OF","HOU",7.54
"Joey Gallo",3800,"TEX","3B","HOU",7.61
"Adam Jones",3800,"BAL","OF","CHW",8.41
"Chris Davis",4300,"BAL","1B","CHW",9.98
"Welington Castillo",3500,"BAL","C","CHW",7.41
"Avisail Garcia",4500,"CHW","OF","BAL",8.6
"Jose Abreu",4100,"CHW","1B","BAL",8.47
"Todd Frazier",4400,"CHW","3B","BAL",8.87
"Caleb Joseph",2300,"BAL","C","CHW",5.13
"Trey Mancini",2800,"BAL","1B/OF","CHW",7.53
"Mark Trumbo",3700,"BAL","OF","CHW",8.84
"Jonathan Schoop",4600,"BAL","2B","CHW",6.65
"Manny Machado",4200,"BAL","3B","CHW",9.01
"Seth Smith",3800,"BAL","OF","CHW",8.51
"Nomar Mazara",4300,"TEX","OF","HOU",7.66
"Elvis Andrus",4500,"TEX","SS","HOU",6.61
"Robinson Cano",4300,"SEA","2B","MIN",6.83
"Mike Zunino",3900,"SEA","C","MIN",6.57
"Kennys Vargas",3500,"MIN","1B","SEA",6.17
"Mitch Haniger",3600,"SEA","OF","MIN",7
"Benjamin Gamel",3200,"SEA","OF","MIN",5.76
"Guillermo Heredia",2700,"SEA","OF","MIN",6.73
"Kyle Seager",4100,"SEA","3B","MIN",6.71
"Taylor Motter",3100,"SEA","2B/SS","MIN",6.2
"Danny Valencia",4000,"SEA","1B","MIN",7.3
"Carlos Ruiz",2900,"SEA","C","MIN",5.26
"Carlos Correa",4700,"HOU","SS","TEX",7.11
