"Name","Salary","Team","Position","OppTeam","Projections"
"Dinelson Lamet",7500,"SDP","SP","SFG",13.47
"Tyson Blach",6700,"SFG","SP","SDP",13.76
"Parker Bridwell",6900,"LAA","SP","BOS",13.21
"Rick Porcello",10500,"BOS","SP","LAA",19.83
"Ivan Nova",7900,"PIT","SP","COL",10.35
"Kyle Freeland",8400,"COL","SP","PIT",9.43
"Yovani Gallardo",5600,"SEA","SP","NYY",12.38
"Caleb Smith",4000,"NYY","SP","SEA",9.95
"Michael Wacha",9000,"STL","SP","CHC",17.51
"Jose Quintana",9700,"CHC","SP","STL",21.43
"Robbie Ray",9400,"ARI","SP","WAS",24.01
"Stephen Strasburg",11300,"WAS","SP","ARI",24.83
"Sean Newcomb",5700,"ATL","SP","LAD",13.05
"Clayton Kershaw",13600,"LAD","SP","ATL",35.55
"Travis Wood",5300,"KCR","SP","CHW",9.77
"Derek Holland",5800,"CHW","SP","KCR",12.6
"Jake Odorizzi",8700,"TBR","SP","TEX",17.68
"Daniel Gossett",6200,"OAK","SP","NYM",12.3
"Tyson Ross",7100,"TEX","SP","TBR",14.19
"Salvatore Romano",5400,"CIN","SP","MIA",11.96
"Corey Kluber",12400,"CLE","SP","TOR",31.37
"Tom Koehler",5200,"MIA","SP","CIN",11.5
"Rafael Montero",7200,"NYM","SP","OAK",17.09
"Lance McCullers",10400,"HOU","SP","BAL",23.35
"Matt Boyd",5500,"DET","SP","MIN",13.23
"Adalberto Mejia",7700,"MIN","SP","DET",15.88
"Jerad Eickhoff",7600,"PHI","SP","MIL",13.42
"Junior Guerra",7400,"MIL","SP","PHI",13.28
"Dylan Bundy",6400,"BAL","SP","HOU",16.83
"J.A. Happ",8600,"TOR","SP","CLE",13.45
