"Name","Salary","Team","Position","OppTeam","Projections"
"Jacob deGrom",10600,"NYM","SP","MIA",21.3
"Adam Conley",6900,"MIA","SP","NYM",14.35
"Corey Kluber",10200,"CLE","SP","DET",22.56
"Justin Verlander",8500,"DET","SP","CLE",22.04
"Lance McCullers",10400,"HOU","SP","OAK",21.14
"Sean Manaea",7400,"OAK","SP","HOU",15.54
"Clayton Richard",7200,"SDP","SP","ATL",12.49
"R.A. Dickey",7100,"ATL","SP","SDP",11.38
"Andrew Cashner",6700,"TEX","SP","SEA",13.22
"James Paxton",9600,"SEA","SP","TEX",19.61
"Kenta Maeda",10000,"LAD","SP","ARI",20.11
"Patrick Corbin",6500,"ARI","SP","LAD",15.71
"Matt Shoemaker",8900,"LAA","SP","KCR",17.06
"Nate Karns",7300,"KCR","SP","LAA",13.7
"Matt Moore",8000,"SFG","SP","COL",15.57
"Tyler Chatwood",7300,"COL","SP","SFG",13.64
"Alec Asher",5200,"BAL","SP","TOR",10.03
"Zach Davies",5900,"MIL","SP","CIN",12.21
"Marco Estrada",8200,"TOR","SP","BAL",19.69
"Tanner Roark",8100,"WAS","SP","PHI",19.7
"CC Sabathia",7000,"NYY","SP","STL",13.31
"Jeremy Hellickson",7100,"PHI","SP","WAS",13.97
"Brandon Finnegan",6800,"CIN","SP","MIL",14.05
"Jose Quintana",8300,"CHW","SP","MIN",17.09
"Jake Odorizzi",6700,"TBR","SP","BOS",11.67
"Chris Sale",11500,"BOS","SP","TBR",24.1
"Jake Arrieta",10700,"CHC","SP","PIT",22.96
"Tyler Glasnow",7200,"PIT","SP","CHC",11.29
"Ervin Santana",7500,"MIN","SP","CHW",14.32
"Carlos Martinez",9100,"STL","SP","NYY",20.79
