"Name","Salary","Team","Position","OppTeam","Projections"
"Josh Tomlin",7400,"CLE","SP","KCR",16.27
"Jason Vargas",6500,"KCR","SP","CLE",16.79
"Jimmy Nelson",6700,"MIL","SP","LAD",19.72
"Clayton Kershaw",13100,"LAD","SP","MIL",31.99
"Dallas Keuchel",10900,"HOU","SP","TEX",23.47
"Yu Darvish",9200,"TEX","SP","HOU",23.59
"Stephen Strasburg",12000,"WAS","SP","OAK",27.93
"Andrew Triggs",5900,"OAK","SP","WAS",17.88
"German Marquez",7200,"COL","SP","SDP",19.65
"Clayton Richard",5200,"SDP","SP","COL",15.37
"Christian Bergman",5200,"SEA","SP","TBR",15.86
"Jake Odorizzi",7500,"TBR","SP","SEA",16.73
"Kyle Gibson",5500,"MIN","SP","LAA",11.11
"J.C. Ramirez",6900,"LAA","SP","MIN",17.86
"Matt Harvey",6300,"NYM","SP","PIT",19.02
"Gerrit Cole",7800,"PIT","SP","NYM",19.23
"Alec Asher",4300,"BAL","SP","BOS",9.98
"Michael Pineda",8600,"NYY","SP","TOR",21.58
"Rick Porcello",7600,"BOS","SP","BAL",19.04
"Jerad Eickhoff",6200,"PHI","SP","SFG",15.72
"John Lackey",7100,"CHC","SP","STL",19.01
"Tyson Blach",7300,"SFG","SP","PHI",15.84
"Francisco Liriano",6600,"TOR","SP","NYY",13.88
"Michael Foltynewicz",5800,"ATL","SP","CIN",16.09
"Derek Holland",6800,"CHW","SP","DET",11.75
"Michael Fulmer",8000,"DET","SP","CHW",21.73
"Jose Urena",5100,"MIA","SP","ARI",16.89
"Patrick Corbin",6400,"ARI","SP","MIA",16.62
"Bronson Arroyo",4900,"CIN","SP","ATL",10.68
"Lance Lynn",7000,"STL","SP","CHC",14.08
