"Name","Salary","Team","Position","OppTeam","Projections"
"Chris Gimenez",2800,"MIN","C","KCR",6.12
"Brandon Moss",2600,"KCR","OF","MIN",5.1
"Jorge Bonifacio",4000,"KCR","OF","MIN",5.85
"Robbie Grossman",3300,"MIN","OF","KCR",7.04
"Stephen Drew",2800,"WAS","3B/SS","STL",5.93
"Bryce Harper",5500,"WAS","OF","STL",9.68
"Brian Goodwin",3500,"WAS","OF","STL",6.72
"Alcides Escobar",3100,"KCR","SS","MIN",4.8
"Whit Merrifield",3600,"KCR","2B","MIN",5.85
"Mike Moustakas",3800,"KCR","3B","MIN",7.26
"Jorge Polanco",3100,"MIN","SS","KCR",5.8
"Kennys Vargas",3300,"MIN","1B","KCR",6.14
"Lorenzo Cain",3800,"KCR","OF","MIN",6.3
"Eric Hosmer",3700,"KCR","1B","MIN",6.37
"Alex Gordon",2700,"KCR","OF","MIN",5.2
"Salvador Perez",3600,"KCR","C","MIN",6.01
"Ryan Zimmerman",4600,"WAS","1B","STL",7.95
"Daniel Murphy",4800,"WAS","2B","STL",8.71
"Paul DeJong",4200,"STL","2B","WAS",5.59
"Thomas Pham",4400,"STL","OF","WAS",6.77
"Stephen Piscotty",3600,"STL","OF","WAS",6.49
"Ian Desmond",3900,"COL","1B/OF","ARI",6.17
"Charlie Blackmon",4400,"COL","OF","ARI",7.53
"Nolan Arenado",4300,"COL","3B","ARI",8.71
"DJ LeMahieu",3600,"COL","2B","ARI",6.19
"Yadier Molina",3400,"STL","C","WAS",5.64
"Randal Grichuk",3500,"STL","OF","WAS",6.16
"Michael Taylor",4200,"WAS","OF","STL",7.46
"Anthony Rendon",4300,"WAS","3B","STL",7.22
"Matt Wieters",3400,"WAS","C","STL",5.77
"Jedd Gyorko",4400,"STL","3B","WAS",6.89
"Matt Carpenter",3900,"STL","1B","WAS",8.45
"Greg Garcia",2300,"STL","2B/3B","WAS",5.31
"Eduardo Escobar",3200,"MIN","3B/SS","KCR",6.04
"Max Kepler",3300,"MIN","OF","KCR",5.5
"Gary Sanchez",4600,"NYY","C","HOU",7.22
"Aaron Judge",5400,"NYY","OF","HOU",8.58
"Didi Gregorius",3700,"NYY","SS","HOU",6.5
"Tyler Wade",2600,"NYY","SS","HOU",4.75
"Brett Gardner",4100,"NYY","OF","HOU",6.94
"George Springer",4900,"HOU","OF","NYY",8.12
"Josh Reddick",4200,"HOU","OF","NYY",6.86
"Jacoby Ellsbury",3400,"NYY","OF","HOU",6.45
"Ronald Torreyes",2600,"NYY","3B/SS","HOU",4.11
"Eric Sogard",4200,"MIL","2B/SS","MIA",7
"Travis Shaw",4700,"MIL","3B","MIA",10.08
"Keon Broxton",4500,"MIL","OF","MIA",6.53
"Hernan Perez",3900,"MIL","3B/OF","MIA",5.82
"Jonathan Villar",4100,"MIL","2B","MIA",8.25
"Austin Romine",2700,"NYY","C","HOU",4.66
"Chase Headley",3600,"NYY","3B","HOU",5.21
"Carlos Beltran",3600,"HOU","OF","NYY",6.71
"Jose Altuve",4800,"HOU","2B","NYY",7.57
"Miguel Sano",4000,"MIN","3B","KCR",7.58
"Brian Dozier",3900,"MIN","2B","KCR",7.49
"Robert Refsnyder",2900,"NYY","1B/OF","HOU",5.3
"Joe Mauer",3800,"MIN","1B","KCR",5.71
"Byron Buxton",2300,"MIN","OF","KCR",4.97
"Eddie Rosario",3800,"MIN","OF","KCR",5.25
"Jason Castro",2900,"MIN","C","KCR",4.07
"Norichika Aoki",2600,"HOU","OF","NYY",4.57
"Marwin Gonzalez",3500,"HOU","1B/OF","NYY",5.88
"Brian McCann",3600,"HOU","C","NYY",6.94
"Carlos Correa",4500,"HOU","SS","NYY",7.37
"Alex Bregman",3400,"HOU","3B","NYY",5.6
"Yulieski Gurriel",3600,"HOU","1B","NYY",5.43
"Jake Marisnick",3100,"HOU","OF","NYY",5.27
"Evan Gattis",3700,"HOU","C","NYY",5.57
"Raimel Tapia",3200,"COL","OF","ARI",5.49
"Mark Reynolds",3900,"COL","1B","ARI",7.84
"Martin Maldonado",3100,"LAA","C","SEA",4.93
"Danny Espinosa",2800,"LAA","2B","SEA",5.02
"Andrelton Simmons",4100,"LAA","SS","SEA",5.5
"Eric Young",2900,"LAA","OF","SEA",5.6
"Cameron Maybin",3900,"LAA","OF","SEA",7.72
"Christopher Taylor",4200,"LAD","2B/OF","SDP",6.94
"Joc Pederson",4300,"LAD","OF","SDP",5.49
"Albert Pujols",3400,"LAA","1B","SEA",6.71
"Yunel Escobar",3900,"LAA","3B","SEA",6.36
"Mitch Haniger",4200,"SEA","OF","LAA",7.1
"Kyle Seager",4300,"SEA","3B","LAA",7.38
"Nelson Cruz",4800,"SEA","OF","LAA",8.25
"Danny Valencia",4100,"SEA","1B","LAA",6.21
"Robinson Cano",4900,"SEA","2B","LAA",8.5
"Kole Calhoun",3700,"LAA","OF","SEA",8.1
"Luis Valbuena",2500,"LAA","1B/3B","SEA",6.45
"Corey Seager",5200,"LAD","SS","SDP",6.21
"Yasiel Puig",3700,"LAD","OF","SDP",6.12
"Austin Hedges",2800,"SDP","C","LAD",5.07
"Hunter Renfroe",3300,"SDP","OF","LAD",6.3
"Jose Pirela",3500,"SDP","2B","LAD",5.73
"Erick Aybar",3300,"SDP","SS","LAD",5.16
"Austin Barnes",3200,"LAD","C","SDP",6.43
"Allen Cordoba",2500,"SDP","OF","LAD",4.97
"Enrique Hernandez",3700,"LAD","2B/OF","SDP",7.56
"Manuel Margot",3000,"SDP","OF","LAD",5.95
"Wil Myers",3600,"SDP","1B","LAD",6.8
"Cody Bellinger",5400,"LAD","1B/OF","SDP",8.06
"Yasmani Grandal",3700,"LAD","C","SDP",6.38
"Logan Forsythe",3100,"LAD","2B/3B","SDP",5.75
"Justin Turner",4500,"LAD","3B","SDP",8.66
"Cory Spangenberg",3200,"SDP","3B/OF","LAD",4.57
"Carlos Asuaje",2300,"SDP","SS","LAD",3.71
"Jarrod Dyson",3800,"SEA","OF","LAA",5.67
"Jean Segura",4700,"SEA","SS","LAA",8.06
"Ender Inciarte",3500,"ATL","OF","OAK",6.33
"Daniel Descalso",3700,"ARI","2B/OF","COL",5.81
"Brandon Drury",3600,"ARI","2B","COL",5.8
"Matt Adams",3900,"ATL","1B","OAK",6.3
"Matt Kemp",3400,"ATL","OF","OAK",5.53
"Tyler Flowers",3500,"ATL","C","OAK",4.5
"Nick Markakis",3500,"ATL","OF","OAK",5.86
"Chris Owings",4400,"ARI","OF/SS","COL",6.71
"Jake Lamb",5000,"ARI","3B","COL",9.11
"Tom Murphy",3000,"COL","C","ARI",5.5
"Trevor Story",3000,"COL","SS","ARI",5.86
"Chris Herrmann",3400,"ARI","C/OF","COL",5.73
"Gregor Blanco",3300,"ARI","OF","COL",6.34
"Paul Goldschmidt",5500,"ARI","1B","COL",8.84
"David Peralta",4500,"ARI","OF","COL",8.07
"Dansby Swanson",2600,"ATL","SS","OAK",5.01
"Brandon Phillips",4000,"ATL","2B","OAK",5.47
"Matt Olson",2300,"OAK","OF","ATL",7.36
"Jaycob Brugman",2700,"OAK","OF","ATL",5.08
"Bruce Maxwell",2600,"OAK","C","ATL",5.53
"Kurt Suzuki",2900,"ATL","C","OAK",5.02
"Adam Rosales",2800,"OAK","SS","ATL",5.38
"Benjamin Gamel",4400,"SEA","OF","LAA",7.56
"Mike Zunino",3500,"SEA","C","LAA",5.52
"Franklin Barreto",2800,"OAK","SS","ATL",5.62
"Josh Phegley",2200,"OAK","C","ATL",4.81
"Danny Santana",2600,"ATL","2B/OF","OAK",4.74
"Johan Camargo",2500,"ATL","3B","OAK",4.71
"Jed Lowrie",4000,"OAK","2B","ATL",6.62
"Ryon Healy",3600,"OAK","1B/3B","ATL",6.5
"Matt Joyce",3700,"OAK","OF","ATL",6.83
"Khris Davis",4400,"OAK","OF","ATL",8.33
"Orlando Arcia",3700,"MIL","SS","MIA",5.48
"Ryan Braun",4600,"MIL","OF","MIA",8.58
"Kendrys Morales",3700,"TOR","1B","BOS",8.51
"Jose Bautista",4600,"TOR","OF","BOS",8.9
"Kevin Pillar",3700,"TOR","OF","BOS",5.83
"Justin Smoak",4300,"TOR","1B","BOS",9.31
"Russell Martin",3600,"TOR","C","BOS",6.81
"Josh Donaldson",4700,"TOR","3B","BOS",8.47
"Ryan Goins",2900,"TOR","2B/SS","BOS",5.5
"Tzu-Wei Lin",2400,"BOS","SS","TOR",5.06
"Hanley Ramirez",3700,"BOS","1B","TOR",6.92
"Jackie Bradley",3600,"BOS","OF","TOR",7.57
"Mookie Betts",5200,"BOS","OF","TOR",9.07
"Andrew Benintendi",3900,"BOS","OF","TOR",7.97
"Deven Marrero",2200,"BOS","3B","TOR",5.18
"Xander Bogaerts",4400,"BOS","SS","TOR",7.66
"Mitch Moreland",4000,"BOS","1B","TOR",8.84
"Christian Vazquez",2900,"BOS","C","TOR",5.6
"Steve Pearce",3500,"TOR","OF","BOS",6.07
"Troy Tulowitzki",3500,"TOR","SS","BOS",6.09
"Wilmer Flores",4200,"NYM","1B/3B","PHI",6.41
"Curtis Granderson",4300,"NYM","OF","PHI",8.49
"Yoenis Cespedes",4500,"NYM","OF","PHI",8.62
"Jay Bruce",4500,"NYM","OF","PHI",9.19
"Lucas Duda",4400,"NYM","1B","PHI",8.13
"Travis d'Arnaud",3800,"NYM","C","PHI",5.72
"Jose Reyes",3500,"NYM","3B/SS","PHI",5.87
"Andrew Knapp",2700,"PHI","C","NYM",3.67
"Tommy Joseph",3200,"PHI","1B","NYM",5.01
"Daniel Nava",2900,"PHI","OF","NYM",5.43
"Odubel Herrera",2800,"PHI","OF","NYM",5.82
"Freddy Galvis",2500,"PHI","SS","NYM",4.43
"Maikel Franco",2800,"PHI","3B","NYM",5.25
"Andres Blanco",2200,"PHI","2B/3B","NYM",3.93
"Aaron Altherr",3400,"PHI","OF","NYM",5.34
"Dustin Pedroia",3700,"BOS","2B","TOR",6.78
"Josh Bell",3800,"PIT","1B","SFG",5.8
"Mark Trumbo",3900,"BAL","OF","TBR",6.6
"Manny Machado",3800,"BAL","3B","TBR",8.27
"Adam Jones",3700,"BAL","OF","TBR",6.98
"Jonathan Schoop",3800,"BAL","2B","TBR",7.82
"Trey Mancini",4000,"BAL","1B/OF","TBR",7.13
"Welington Castillo",3400,"BAL","C","TBR",6.02
"Seth Smith",3500,"BAL","OF","TBR",6.52
"Shane Peterson",2500,"TBR","OF","BAL",5.63
"Wilson Ramos",3600,"TBR","C","BAL",5.99
"Evan Longoria",4600,"TBR","3B","BAL",8.43
"Mallex Smith",3800,"TBR","OF","BAL",7.91
"Adeiny Hechavarria",2900,"TBR","SS","BAL",5.93
"Logan Morrison",4700,"TBR","1B","BAL",9.04
"Steve Souza",4300,"TBR","OF","BAL",8.19
"Tim Beckham",3600,"TBR","SS","BAL",6.74
"Hyun-Soo Kim",2600,"BAL","OF","TBR",5.25
"Paul Janish",2500,"BAL","3B/SS","TBR",4.94
"Andrew McCutchen",4200,"PIT","OF","SFG",6.73
"Josh Harrison",4000,"PIT","2B/3B","SFG",5.71
"Adam Frazier",4100,"PIT","OF","SFG",6.27
"Gregory Polanco",2900,"PIT","OF","SFG",5.8
"David Freese",2800,"PIT","3B","SFG",5.69
"Jordy Mercer",3200,"PIT","SS","SFG",5.06
"Chris Stewart",2100,"PIT","C","SFG",3.51
"Hunter Pence",3400,"SFG","OF","PIT",6.47
"Denard Span",3700,"SFG","OF","PIT",6.43
"Brandon Belt",3700,"SFG","1B/OF","PIT",7.5
"Jae-Gyun Hwang",2600,"SFG","3B","PIT",5.36
"Buster Posey",4000,"SFG","1B/C","PIT",7.24
"Brandon Crawford",2900,"SFG","SS","PIT",6.09
"Joe Panik",3400,"SFG","2B","PIT",5.97
"Austin Slater",2400,"SFG","OF","PIT",5.68
"Asdrubal Cabrera",4300,"NYM","SS","PHI",7.38
"Yan Gomes",2300,"CLE","C","DET",6.24
"Timothy Anderson",3200,"CHW","SS","TEX",5.64
"Adrian Beltre",4100,"TEX","3B","CHW",7.89
"Jonathan Lucroy",3400,"TEX","C","CHW",5.6
"Melky Cabrera",4000,"CHW","OF","TEX",7.17
"Todd Frazier",4000,"CHW","3B","TEX",7.67
"Matt Davidson",3200,"CHW","1B/3B","TEX",6.15
"Willy Garcia",2700,"CHW","OF","TEX",4.96
"Shin-Soo Choo",4400,"TEX","OF","CHW",8.2
"Joey Gallo",3700,"TEX","1B/3B","CHW",6.45
"Mike Napoli",3800,"TEX","1B","CHW",5.63
"Jose Peraza",2900,"CIN","2B","CHC",5.34
"Scott Schebler",3500,"CIN","OF","CHC",5.47
"Carlos Gomez",4000,"TEX","OF","CHW",7.18
"Nomar Mazara",3800,"TEX","OF","CHW",7.96
"Elvis Andrus",4400,"TEX","SS","CHW",7.5
"Rougned Odor",3300,"TEX","2B","CHW",6.16
"Adam Engel",3200,"CHW","OF","TEX",4.91
"Jose Abreu",4300,"CHW","1B","TEX",8.58
"J.T. Riddle",2600,"MIA","SS","MIL",5.13
"Martin Prado",3600,"MIA","3B","MIL",6.23
"Justin Bour",4200,"MIA","1B","MIL",7.66
"Manuel Pina",3300,"MIL","C","MIA",5.88
"Eric Thames",3900,"MIL","1B/OF","MIA",8.76
"Domingo Santana",4500,"MIL","OF","MIA",7.2
"Stephen Vogt",3000,"MIL","C","MIA",5.79
"Marcell Ozuna",3900,"MIA","OF","MIL",7.58
"Giancarlo Stanton",4600,"MIA","OF","MIL",9
"Kevan Smith",2800,"CHW","C","TEX",4.78
"Carlos Sanchez",3300,"CHW","2B","TEX",5.86
"Robinson Chirinos",3500,"TEX","C","CHW",7.34
"J.T. Realmuto",3700,"MIA","C","MIL",6.28
"Christian Yelich",3900,"MIA","OF","MIL",8.45
"Dee Gordon",4100,"MIA","2B","MIL",8.17
"Eugenio Suarez",3800,"CIN","3B","CHC",6.13
"Adam Duvall",4400,"CIN","OF","CHC",7.95
"Nick Castellanos",3900,"DET","3B","CLE",7.41
"J.D. Martinez",4500,"DET","OF","CLE",10.11
"Mikie Mahtook",2900,"DET","OF","CLE",5.56
"Justin Upton",4000,"DET","OF","CLE",8.55
"Ian Kinsler",3700,"DET","2B","CLE",8.03
"Jose Iglesias",2500,"DET","SS","CLE",5.33
"Miguel Cabrera",3900,"DET","1B","CLE",9
"Bradley Zimmer",3400,"CLE","OF","DET",6.46
"Lonnie Chisenhall",4000,"CLE","OF","DET",8.5
"Francisco Lindor",4200,"CLE","SS","DET",8.68
"Carlos Santana",3800,"CLE","1B","DET",8.07
"Edwin Encarnacion",4600,"CLE","1B","DET",9.04
"Jose Ramirez",5100,"CLE","2B/3B","DET",8.99
"Michael Brantley",4100,"CLE","OF","DET",9.24
"Jason Kipnis",3800,"CLE","2B","DET",8.62
"Alex Avila",3900,"DET","1B/C","CLE",7.88
"Victor Martinez",3100,"DET","1B","CLE",6.7
"Devin Mesoraco",3200,"CIN","C","CHC",5.81
"Patrick Kivlehan",2500,"CIN","OF","CHC",5.45
"Albert Almora",2900,"CHC","OF","CIN",5.47
"Scooter Gennett",4300,"CIN","2B/OF","CHC",5.51
"Billy Hamilton",3800,"CIN","OF","CHC",7.43
"Joey Votto",4600,"CIN","1B","CHC",7.91
"Zack Cozart",3600,"CIN","SS","CHC",6.41
"Jon Jay",3100,"CHC","OF","CIN",5.92
"Ian Happ",4100,"CHC","2B/OF","CIN",7.78
"Tommy La Stella",3000,"CHC","2B/3B","CIN",5.61
"Andrew Romine",2900,"DET","2B/OF","CLE",6.52
"Anthony Rizzo",4800,"CHC","1B","CIN",9.39
"Addison Russell",4000,"CHC","SS","CIN",6.72
"Javier Baez",3800,"CHC","2B/SS","CIN",5.63
"Willson Contreras",3700,"CHC","C","CIN",7.19
"Corey Dickerson",4900,"TBR","OF","BAL",10.28
