"Name","Salary","Team","Position","OppTeam","Projections"
"Steve Pearce",4100,"TOR","OF","KCR",5.76
"Cheslor Cuthbert",3100,"KCR","3B","TOR",4.68
"Jorge Bonifacio",3100,"KCR","OF","TOR",6.16
"Odubel Herrera",3100,"PHI","OF","ARI",6.24
"Daniel Nava",2900,"PHI","OF","ARI",5.74
"Maikel Franco",3300,"PHI","3B","ARI",7.07
"Freddy Galvis",2400,"PHI","SS","ARI",5.97
"Alcides Escobar",2700,"KCR","SS","TOR",4.4
"Whit Merrifield",3900,"KCR","2B","TOR",6.77
"Mike Moustakas",4100,"KCR","3B","TOR",5.9
"Troy Tulowitzki",3400,"TOR","SS","KCR",6.16
"Lorenzo Cain",4800,"KCR","OF","TOR",7.46
"Eric Hosmer",3800,"KCR","1B","TOR",5.45
"Alex Gordon",2800,"KCR","OF","TOR",4.54
"Salvador Perez",3700,"KCR","C","TOR",6.77
"Aaron Altherr",3500,"PHI","OF","ARI",8.61
"Howie Kendrick",3600,"PHI","2B/OF","ARI",7.96
"Brandon Drury",4400,"ARI","2B","PHI",7.98
"Cam Perkins",0,"PHI","OF","ARI",6.05
"Chris Owings",4500,"ARI","OF/SS","PHI",7.83
"Alex Presley",2300,"DET","OF","SDP",5.54
"J.D. Martinez",4700,"DET","OF","SDP",8.08
"Justin Upton",4000,"DET","OF","SDP",7.12
"Nick Castellanos",3200,"DET","3B","SDP",5.95
"Jake Lamb",5400,"ARI","3B","PHI",10.22
"Paul Goldschmidt",5900,"ARI","1B","PHI",10.87
"Cameron Rupp",2600,"PHI","C","ARI",5.55
"Tommy Joseph",2700,"PHI","1B","ARI",7.63
"Chris Iannetta",4100,"ARI","C","PHI",6.52
"Gregor Blanco",4600,"ARI","OF","PHI",7.53
"David Peralta",4900,"ARI","OF","PHI",9.1
"Daniel Descalso",3900,"ARI","2B/OF","PHI",5.81
"Dwight Smith Jr.",2900,"TOR","OF","KCR",5.83
"Josh Donaldson",4900,"TOR","3B","KCR",8.54
"Josh Harrison",3800,"PIT","2B/3B","STL",7.64
"Adam Frazier",4300,"PIT","OF","STL",8.21
"Omar Narvaez",2500,"CHW","C","OAK",4.78
"Andrew McCutchen",4600,"PIT","OF","STL",8.56
"Gregory Polanco",3700,"PIT","OF","STL",7.33
"Chris Stewart",2300,"PIT","C","STL",4.8
"David Freese",3500,"PIT","3B","STL",6.52
"Carlos Sanchez",3500,"CHW","2B","OAK",5.69
"Jose Abreu",4500,"CHW","1B","OAK",9.61
"Melky Cabrera",4200,"CHW","OF","OAK",7.74
"Timothy Anderson",3600,"CHW","SS","OAK",6.46
"Todd Frazier",3800,"CHW","3B","OAK",8.21
"Avisail Garcia",3900,"CHW","OF","OAK",8.82
"Alen Hanson",3500,"CHW","2B","OAK",5.85
"Matt Davidson",4300,"CHW","1B/3B","OAK",8.42
"Jordy Mercer",4000,"PIT","SS","STL",5.36
"Josh Bell",3900,"PIT","1B","STL",7.08
"Jose Bautista",3900,"TOR","OF","KCR",9.41
"Kevin Pillar",3500,"TOR","OF","KCR",6.07
"Jose Martinez",3100,"STL","1B/OF","PIT",5.84
"Kendrys Morales",4400,"TOR","1B","KCR",8.51
"Justin Smoak",5100,"TOR","1B","KCR",9.24
"Ryan Goins",3300,"TOR","2B/SS","KCR",5.53
"Russell Martin",4200,"TOR","C","KCR",6.55
"Paul DeJong",4000,"STL","2B","PIT",5.36
"Thomas Pham",4500,"STL","OF","PIT",6.48
"Aledmys Diaz",3500,"STL","SS","PIT",5.76
"Jedd Gyorko",4200,"STL","3B","PIT",6.16
"Matt Carpenter",4700,"STL","1B","PIT",8.5
"Dexter Fowler",4800,"STL","OF","PIT",6.83
"Stephen Piscotty",4200,"STL","OF","PIT",6.71
"Yadier Molina",4100,"STL","C","PIT",5.64
"Ian Kinsler",4400,"DET","2B","SDP",6.28
"Miguel Cabrera",3400,"DET","1B","SDP",6.96
"Cody Bellinger",5600,"LAD","1B/OF","COL",7.92
"Yasmani Grandal",3300,"LAD","C","COL",5.95
"Yasiel Puig",3800,"LAD","OF","COL",6.17
"Enrique Hernandez",3100,"LAD","2B/OF","COL",5.8
"Justin Turner",4400,"LAD","3B","COL",8.45
"Yoenis Cespedes",4100,"NYM","OF","SFG",8.45
"Logan Forsythe",3300,"LAD","2B/3B","COL",6.39
"Corey Seager",5000,"LAD","SS","COL",6.8
"Christopher Taylor",4400,"LAD","2B/OF","COL",7.8
"Carlos Gonzalez",4100,"COL","OF","LAD",5.74
"Nolan Arenado",5600,"COL","3B","LAD",7.96
"Mark Reynolds",4200,"COL","1B","LAD",6.94
"Trevor Story",4500,"COL","SS","LAD",5.69
"Franklin Gutierrez",3200,"LAD","OF","COL",6.09
"Tom Murphy",3400,"COL","C","LAD",5.1
"Michael Conforto",4100,"NYM","OF","SFG",6.27
"Wilmer Flores",2800,"NYM","1B/3B","SFG",7.09
"Denard Span",3500,"SFG","OF","NYM",6.89
"Joe Panik",3600,"SFG","2B","NYM",6.18
"Austin Slater",3800,"SFG","OF","NYM",5.68
"Hunter Pence",3100,"SFG","OF","NYM",7.06
"T.J. Rivera",2600,"NYM","1B/3B","SFG",5.88
"Asdrubal Cabrera",3400,"NYM","SS","SFG",6.5
"Curtis Granderson",3500,"NYM","OF","SFG",6.11
"Brandon Crawford",3600,"SFG","SS","NYM",6.81
"Buster Posey",4000,"SFG","1B/C","NYM",7.67
"Lucas Duda",3300,"NYM","1B","SFG",5.41
"Jay Bruce",4300,"NYM","OF","SFG",6.12
"Jose Reyes",3700,"NYM","3B/SS","SFG",5.75
"Travis d'Arnaud",2900,"NYM","C","SFG",5.84
"Brandon Belt",3600,"SFG","1B/OF","NYM",6.65
"Kelby Tomlinson",3000,"SFG","3B/SS","NYM",5.24
"DJ LeMahieu",4700,"COL","2B","LAD",5.95
"Charlie Blackmon",5500,"COL","OF","LAD",7.04
"Allen Cordoba",2800,"SDP","OF","DET",5.61
"Austin Hedges",3100,"SDP","C","DET",5.52
"Hunter Renfroe",4000,"SDP","OF","DET",5.95
"Marwin Gonzalez",3700,"HOU","1B/OF","SEA",5.89
"George Springer",5200,"HOU","OF","SEA",7.72
"Jose Altuve",5000,"HOU","2B","SEA",8.07
"Carlos Beltran",4100,"HOU","OF","SEA",6.93
"Jose Pirela",3600,"SDP","2B","DET",6.09
"Matthew Szczur",2900,"SDP","OF","DET",4.81
"Andrew Romine",2700,"DET","2B/OF","SDP",4.91
"Jose Iglesias",2600,"DET","SS","SDP",5.08
"Alex Avila",4000,"DET","1B/C","SDP",6.91
"Franchy Cordero",3300,"SDP","OF","DET",5.73
"Wil Myers",4300,"SDP","1B","DET",6.8
"Cory Spangenberg",3000,"SDP","3B/OF","DET",5.59
"Carlos Correa",4800,"HOU","SS","SEA",8.04
"Brian McCann",3800,"HOU","C","SEA",7.26
"Kyle Seager",3600,"SEA","3B","HOU",7.24
"Nelson Cruz",4500,"SEA","OF","HOU",8.51
"Mitch Haniger",4000,"SEA","OF","HOU",7.07
"Danny Valencia",3000,"SEA","1B","HOU",6.83
"Ian Desmond",4700,"COL","1B/OF","LAD",6.15
"Robinson Cano",4300,"SEA","2B","HOU",8.27
"Jarrod Dyson",3600,"SEA","OF","HOU",5.74
"Jean Segura",4300,"SEA","SS","HOU",8.25
"Yulieski Gurriel",3100,"HOU","1B","SEA",5.88
"Alex Bregman",3400,"HOU","3B","SEA",5.71
"Josh Reddick",3600,"HOU","OF","SEA",7.02
"Jake Marisnick",3200,"HOU","OF","SEA",5.48
"Benjamin Gamel",4300,"SEA","OF","HOU",7.97
"Mike Zunino",3700,"SEA","C","HOU",5.88
"Jaycob Brugman",2400,"OAK","OF","CHW",5.72
"Josh Phegley",2400,"OAK","C","CHW",5.31
"Jorge Polanco",3100,"MIN","SS","CLE",6.25
"Kennys Vargas",3400,"MIN","1B","CLE",7.35
"Robbie Grossman",3300,"MIN","OF","CLE",7.44
"Yan Gomes",3400,"CLE","C","MIN",6.54
"Carlos Santana",4300,"CLE","1B","MIN",9.04
"Edwin Encarnacion",5300,"CLE","1B","MIN",10.45
"Francisco Lindor",4600,"CLE","SS","MIN",9.31
"Max Kepler",3800,"MIN","OF","CLE",8.11
"Eddie Rosario",3900,"MIN","OF","CLE",6.04
"Brian Dozier",4300,"MIN","2B","CLE",7.77
"Brett Gardner",4600,"NYY","OF","TEX",7.98
"Miguel Sano",4900,"MIN","3B","CLE",8.49
"Joe Mauer",3400,"MIN","1B","CLE",6.85
"Jason Castro",3100,"MIN","C","CLE",5.71
