"Name","Salary","Team","Position","OppTeam","Projections"
"Michael Fiers",7800,"HOU","SP","TEX",19.5
"Tyson Ross",5300,"TEX","SP","HOU",10.45
"Carlos Martinez",11200,"STL","SP","ATL",25.39
"Lucas Sims",5500,"ATL","SP","STL",11.37
"Jeff Hoffman",6600,"COL","SP","MIA",17.85
"Justin Nicolino",4500,"MIA","SP","COL",12.92
"Jon Lester",9600,"CHC","SP","ARI",21.66
"Patrick Corbin",8100,"ARI","SP","CHC",15.86
"J.C. Ramirez",7200,"LAA","SP","SEA",15.17
"Erasmo Ramirez",5600,"SEA","SP","LAA",13.52
"Hyun-Jin Ryu",9700,"LAD","SP","SDP",25.79
"Jhoulys Chacin",6500,"SDP","SP","LAD",13.36
"Dylan Bundy",8400,"BAL","SP","OAK",16.42
"Sean Manaea",6200,"OAK","SP","BAL",16.33
"Brent Suter",6300,"MIL","SP","CIN",15
"Scott Feldman",5700,"CIN","SP","MIL",12.74
"Jordan Zimmermann",6700,"DET","SP","MIN",13.3
"Michael Clevinger",6900,"CLE","SP","TBR",14.6
"Jose Berrios",7500,"MIN","SP","DET",13.44
"Luis Severino",11800,"NYY","SP","BOS",21.5
"Chris Rowley",4700,"TOR","SP","PIT",11.56
"Drew Pomeranz",9500,"BOS","SP","NYY",18.03
"Chris Archer",10300,"TBR","SP","CLE",25.99
"Steven Matz",7000,"NYM","SP","PHI",16.31
"Ian Kennedy",6800,"KCR","SP","CHW",16.16
"James Shields",5200,"CHW","SP","KCR",9.98
"Jeff Samardzija",7400,"SFG","SP","WAS",20.73
"Edwin Jackson",7300,"WAS","SP","SFG",13.7
"Aaron Nola",10400,"PHI","SP","NYM",17.57
"Trevor Williams",6000,"PIT","SP","TOR",15.44
