"Name","Salary","Team","Position","OppTeam","Projections"
"Brandon McCarthy",7800,"LAD","SP","CHC",13.51
"John Lackey",9900,"CHC","SP","LAD",19.84
"Steven Wright",7600,"BOS","SP","BAL",18.16
"Ubaldo Jimenez",6100,"BAL","SP","BOS",9.2
"Jaime Garcia",7100,"ATL","SP","MIA",13.29
"Tom Koehler",6900,"MIA","SP","ATL",14.43
"Andrew Triggs",5300,"OAK","SP","KCR",11.59
"Jason Hammel",7700,"KCR","SP","OAK",16.31
"Shelby Miller",7400,"ARI","SP","SFG",11.87
"Matt Cain",5100,"SFG","SP","ARI",14.34
"Yovani Gallardo",6700,"SEA","SP","HOU",10.43
"Michael Fiers",8200,"HOU","SP","SEA",18.75
"A.J. Griffin",7200,"TEX","SP","LAA",13.05
"Jesse Chavez",7500,"LAA","SP","TEX",17.37
"Marcus Stroman",9300,"TOR","SP","MIL",20.72
"Chase Anderson",6800,"MIL","SP","TOR",11.46
"Kyle Freeland",4700,"COL","SP","SDP",7.38
"Mike Leake",5600,"STL","SP","WAS",13.95
"Zach Lee",4000,"SDP","RP","COL",3.5
"Kyle Gibson",6000,"MIN","SP","DET",12.46
"Jordan Montgomery",5800,"NYY","SP","TBR",10.98
"Michael Fulmer",9500,"DET","SP","MIN",19.85
"Max Scherzer",12600,"WAS","SP","STL",26.55
"Derek Holland",4500,"CHW","SP","CLE",10.98
"Zack Wheeler",8300,"NYM","SP","PHI",16.55
"Vincent Velasquez",9200,"PHI","SP","NYM",16.5
"Ivan Nova",8000,"PIT","SP","CIN",18.87
"Amir Garrett",5800,"CIN","SP","PIT",11.85
"Danny Salazar",8700,"CLE","SP","CHW",20.73
"Blake Snell",7300,"TBR","SP","NYY",15.76
