"Name","Salary","Team","Position","OppTeam","Projections"
"Brandon Crawford",3100,"SFG","SS","SDP",7.13
"Buster Posey",4100,"SFG","1B/C","SDP",7.37
"Denard Span",4100,"SFG","OF","SDP",7.47
"Kelby Tomlinson",2800,"SFG","3B/SS","SDP",5.47
"Nick Hundley",3300,"SFG","C","SDP",4.78
"Eduardo Nunez",3400,"SFG","3B/OF","SDP",7.15
"Gorkys Hernandez",2900,"SFG","OF","SDP",5.26
"Joe Panik",3000,"SFG","2B","SDP",7.04
"Hunter Pence",3400,"SFG","OF","SDP",7.28
"Jose Pirela",3900,"SDP","OF","SFG",6.69
"Luis Torrens",2000,"SDP","C","SFG",4.53
"Allen Cordoba",2500,"SDP","OF/SS","SFG",5.19
"Carlos Asuaje",3500,"SDP","2B","SFG",5.42
"Hunter Renfroe",3900,"SDP","OF","SFG",6.71
"Brandon Belt",3700,"SFG","1B/OF","SDP",7.69
"Matthew Szczur",2700,"SDP","OF","SFG",5.62
"Hector Sanchez",3000,"SDP","C","SFG",5.04
"Todd Frazier",3800,"NYY","3B","SEA",8.41
"Nelson Cruz",4800,"SEA","OF","NYY",9.94
"Jarrod Dyson",3200,"SEA","OF","NYY",6.26
"Matt Holliday",3800,"NYY","1B","SEA",7.26
"Kyle Seager",4200,"SEA","3B","NYY",6.14
"Taylor Motter",2500,"SEA","2B/SS","NYY",5.75
"Carlos Ruiz",2800,"SEA","C","NYY",4.74
"Danny Valencia",3600,"SEA","1B","NYY",6.63
"Clint Frazier",3500,"NYY","OF","SEA",5.98
"Jacoby Ellsbury",3500,"NYY","OF","SEA",7.34
"Aaron Judge",5400,"NYY","OF","SEA",10.39
"Chase Headley",3400,"NYY","3B","SEA",6.74
"Brett Gardner",4600,"NYY","OF","SEA",7.51
"Gary Sanchez",4700,"NYY","C","SEA",8.37
"Ronald Torreyes",2600,"NYY","3B/SS","SEA",5.05
"Austin Romine",2200,"NYY","C","SEA",4.13
"Didi Gregorius",4000,"NYY","SS","SEA",7.31
"Cory Spangenberg",4100,"SDP","3B/OF","SFG",5.62
"Austin Hedges",3000,"SDP","C","SFG",5.45
"Starling Marte",5100,"PIT","OF","COL",10.04
"Jose Osuna",3800,"PIT","1B/OF","COL",8.03
"Francisco Cervelli",3700,"PIT","C","COL",7.22
"Ryan Hanigan",2800,"COL","C","PIT",6.43
"Andrew Benintendi",4100,"BOS","OF","LAA",8.98
"Hanley Ramirez",4000,"BOS","1B","LAA",7.58
"Mookie Betts",5400,"BOS","OF","LAA",9.63
"David Freese",4400,"PIT","3B","COL",7.8
"Jordy Mercer",4300,"PIT","SS","COL",8.16
"Trevor Story",4700,"COL","SS","PIT",8.64
"Ian Desmond",4500,"COL","1B/OF","PIT",8.88
"Mark Reynolds",4900,"COL","1B","PIT",9.41
"Carlos Gonzalez",3900,"COL","OF","PIT",9.08
"Andrew McCutchen",5400,"PIT","OF","COL",11.45
"Josh Harrison",4800,"PIT","2B/3B","COL",9.82
"Josh Bell",5200,"PIT","1B","COL",9.54
"Mitch Moreland",3500,"BOS","1B","LAA",7.32
"Xander Bogaerts",4100,"BOS","SS","LAA",7.44
"Nick Franklin",3000,"LAA","OF","BOS",4.87
"Mike Trout",5300,"LAA","OF","BOS",9.5
"Yunel Escobar",2900,"LAA","3B","BOS",6.86
"Brock Holt",3000,"BOS","2B/OF","LAA",6.35
"C.J. Cron",3000,"LAA","1B","BOS",5
"Jabari Blash",3100,"SDP","OF","SFG",6.21
"Wil Myers",4000,"SDP","1B","SFG",8.9
"Luis Valbuena",2800,"LAA","1B/3B","BOS",5.68
"Ben Revere",3000,"LAA","OF","BOS",4.99
"Sandy Leon",2400,"BOS","C","LAA",5.22
"Jackie Bradley",3700,"BOS","OF","LAA",7.68
"Deven Marrero",2600,"BOS","3B","LAA",4.8
"Martin Maldonado",2800,"LAA","C","BOS",5.74
"Andrelton Simmons",3200,"LAA","SS","BOS",6.38
"Kole Calhoun",2900,"LAA","OF","BOS",6.74
"Guillermo Heredia",2400,"SEA","OF","NYY",6.06
"Benjamin Gamel",4100,"SEA","OF","NYY",6.05
"Anthony Rizzo",4900,"CHC","1B","STL",9.36
"Chris Heisey",2600,"WAS","OF","ARI",5.7
"Wilmer Difo",3600,"WAS","2B/SS","ARI",4.67
"Kris Bryant",4900,"CHC","3B","STL",8.39
"Addison Russell",3600,"CHC","SS","STL",6.75
"Jon Jay",3100,"CHC","OF","STL",6.47
"Willson Contreras",3900,"CHC","C","STL",7.53
"Stephen Drew",2700,"WAS","3B/SS","ARI",4.75
"Jose Lobaton",2200,"WAS","C","ARI",3.28
"Daniel Murphy",4800,"WAS","2B","ARI",6.13
"Anthony Rendon",4700,"WAS","3B","ARI",8.18
"Ryan Zimmerman",4000,"WAS","1B","ARI",8.38
"Brian Goodwin",3800,"WAS","OF","ARI",5.31
"Matt Wieters",2900,"WAS","C","ARI",4.93
"Bryce Harper",5200,"WAS","OF","ARI",7.54
"Adam Lind",3500,"WAS","1B","ARI",5.32
"Javier Baez",4000,"CHC","2B/SS","STL",6.27
