"Name","Salary","Team","Position","OppTeam","Projections"
"Nick Markakis",3700,"ATL","OF","ARI",6.5
"Matt Kemp",3600,"ATL","OF","ARI",7.05
"Johan Camargo",3600,"ATL","3B","ARI",5.53
"Tyler Flowers",3300,"ATL","C","ARI",5.58
"Dansby Swanson",2400,"ATL","SS","ARI",5.36
"Kurt Suzuki",2700,"ATL","C","ARI",5.66
"Brandon Phillips",3800,"ATL","2B","ARI",6.32
"Ender Inciarte",3900,"ATL","OF","ARI",8.06
"Randal Grichuk",3900,"STL","OF","COL",6.09
"Yadier Molina",3300,"STL","C","COL",5.55
"Dexter Fowler",3500,"STL","OF","COL",6.16
"Matt Carpenter",3800,"STL","1B","COL",7.72
"Luke Voit",3100,"STL","1B","COL",5.27
"Thomas Pham",4400,"STL","OF","COL",7.77
"Kolten Wong",3100,"STL","2B","COL",5.82
"Paul DeJong",3600,"STL","2B/SS","COL",6.12
"Freddie Freeman",5300,"ATL","1B/3B","ARI",10.33
"Chris Herrmann",3400,"ARI","C/OF","ATL",5.93
"Miguel Sano",4400,"MIN","3B","LAD",7.3
"Brian Dozier",4300,"MIN","2B","LAD",6.66
"Matt Adams",3800,"ATL","1B","ARI",7.78
"Zachary Granite",3000,"MIN","OF","LAD",4.73
"Jason Castro",2700,"MIN","C","LAD",5.25
"Max Kepler",3500,"MIN","OF","LAD",6.42
"Eddie Rosario",3500,"MIN","OF","LAD",6.02
"Daniel Descalso",3800,"ARI","2B/OF","ATL",6.12
"J.D. Martinez",4800,"ARI","OF","ATL",7.9
"Paul Goldschmidt",5200,"ARI","1B","ATL",9.08
"David Peralta",4500,"ARI","OF","ATL",8.82
"A.J. Pollock",5100,"ARI","OF","ATL",8.01
"Jake Lamb",5300,"ARI","3B","ATL",9.43
"Chris Owings",3300,"ARI","OF/SS","ATL",6.02
"Chris Iannetta",3400,"ARI","C","ATL",5.17
"Brandon Drury",3200,"ARI","2B","ATL",5.61
"Jedd Gyorko",3500,"STL","3B","COL",6.18
"Ian Desmond",3400,"COL","1B/OF","STL",5.88
"Derek Dietrich",3300,"MIA","3B","TEX",4.18
"A.J. Ellis",2900,"MIA","C","TEX",4.75
"Marcell Ozuna",3900,"MIA","OF","TEX",8.39
"J.T. Riddle",2500,"MIA","SS","TEX",4.04
"Tyler Moore",3400,"MIA","1B/OF","TEX",5.34
"Miguel Rojas",2500,"MIA","3B/SS","TEX",4.8
"Ichiro Suzuki",2900,"MIA","OF","TEX",3.29
"Giancarlo Stanton",4800,"MIA","OF","TEX",9.5
"Christian Yelich",3900,"MIA","OF","TEX",6.05
"Abraham Almonte",3900,"CLE","OF","LAA",6.04
"Bradley Zimmer",4000,"CLE","OF","LAA",7.63
"Michael Brantley",4800,"CLE","OF","LAA",8.54
"Carlos Santana",4700,"CLE","1B","LAA",8.17
"Giovanny Urshela",3000,"CLE","3B","LAA",5.16
"Dee Gordon",4000,"MIA","2B","TEX",6.69
"J.T. Realmuto",3300,"MIA","C","TEX",6.23
"Mike Napoli",3700,"TEX","1B","MIA",7.26
"Carlos Gomez",4000,"TEX","OF","MIA",7.35
"Nolan Arenado",5400,"COL","3B","STL",8.34
"DJ LeMahieu",4100,"COL","2B","STL",6.26
"Charlie Blackmon",5500,"COL","OF","STL",9.17
"Gerardo Parra",4800,"COL","OF","STL",7.21
"Mark Reynolds",4400,"COL","1B","STL",7.62
"Tony Wolters",2300,"COL","C","STL",5.1
