"Name","Salary","Team","Position","OppTeam","Projections"
"Ricky Nolasco",7500,"LAA","SP","OAK",13.48
"Antonio Senzatela",6000,"COL","SP","CHC",10.21
"Jake Arrieta",7800,"CHC","SP","COL",17.32
"Jacob deGrom",10800,"NYM","SP","SFG",23.71
"Kendall Graveman",6500,"OAK","SP","LAA",14.88
"Brandon McCarthy",8600,"LAD","SP","PIT",21.54
"Trevor Cahill",7600,"SDP","SP","TEX",17.45
"Nick Martinez",5800,"TEX","SP","SDP",11.02
"Trevor Williams",4600,"PIT","RP","LAD",10.64
"Matt Moore",8000,"SFG","SP","NYM",16.84
"Blake Snell",7400,"TBR","SP","KCR",17.59
"Marcus Stroman",9400,"TOR","SP","CLE",19.75
"Trevor Bauer",7900,"CLE","SP","TOR",17.5
"Kevin Gausman",6600,"BAL","SP","WAS",14.72
"Carlos Martinez",9800,"STL","SP","MIA",23.03
"Adam Conley",6400,"MIA","SP","STL",13.31
"Nate Karns",7200,"KCR","SP","TBR",15.09
"William Davis",4800,"CIN","SP","NYY",9.36
"Masahiro Tanaka",9100,"NYY","SP","CIN",19.71
"Gio Gonzalez",8700,"WAS","SP","BAL",18.14
