"Name","Salary","Team","Position","OppTeam","Projections"
"Jason Vargas",6000,"KCR","SP","HOU",11.61
"Michael Fiers",7500,"HOU","SP","KCR",14.63
"Jimmy Nelson",7000,"MIL","SP","CHC",10.07
"Brett Anderson",6400,"CHC","SP","MIL",10
"Raul Alcantara",4500,"OAK","SP","TEX",7.29
"A.J. Griffin",6100,"TEX","SP","OAK",13.5
"Phil Hughes",6500,"MIN","SP","CHW",9.62
"Derek Holland",5600,"CHW","SP","MIN",11.25
"Yovani Gallardo",7300,"SEA","SP","LAA",12.39
"Jesse Chavez",7100,"LAA","SP","SEA",10.44
"Shelby Miller",6300,"ARI","SP","CLE",8.72
"Josh Tomlin",7200,"CLE","SP","ARI",12.61
"Amir Garrett",5500,"CIN","SP","STL",6.63
"Mike Leake",6800,"STL","SP","CIN",14.19
"Zack Wheeler",8000,"NYM","SP","MIA",16.78
"Wei-Yin Chen",8200,"MIA","SP","NYM",12.81
"Vincent Velasquez",8900,"PHI","SP","WAS",15.64
"Hyun-Jin Ryu",5700,"LAD","SP","COL",9.73
"Max Scherzer",13000,"WAS","SP","PHI",27.81
"Michael Fulmer",8400,"DET","SP","BOS",16.69
"Ivan Nova",7000,"PIT","SP","ATL",18.75
"Steven Wright",8100,"BOS","SP","DET",15.64
"Kyle Freeland",4000,"COL","SP","LAD",5.97
"Matt Cain",5500,"SFG","SP","SDP",13.9
"Francisco Liriano",8900,"TOR","SP","TBR",17.78
"Matt Andriese",6700,"TBR","SP","TOR",12.8
"Ubaldo Jimenez",6600,"BAL","SP","NYY",13.81
"Luis Severino",5800,"NYY","SP","BAL",13.92
"Luis Perdomo",5100,"SDP","SP","SFG",14.63
"Michael Foltynewicz",7600,"ATL","SP","PIT",14.56
