"Name","Salary","Team","Position","OppTeam","Projections"
"Jacob deGrom",9300,"NYM","SP","PHI",21.02
"Tanner Roark",8200,"WAS","SP","STL",18.74
"Adam Wainwright",7200,"STL","SP","WAS",15.59
"Tyler Glasnow",7500,"PIT","SP","CIN",14.91
"Jerad Eickhoff",8100,"PHI","SP","NYM",16.71
"Alex Wood",7400,"LAD","SP","CHC",16.46
"Tyler Chatwood",5400,"COL","SP","SDP",10.34
"Zach Lee",6000,"SDP","SP","COL",4.44
"Jon Lester",11300,"CHC","SP","LAD",22.55
"Brandon Finnegan",7300,"CIN","SP","PIT",15.09
"James Paxton",8400,"SEA","SP","HOU",16.7
"Justin Verlander",10500,"DET","SP","BOS",23.77
"Chris Sale",12400,"BOS","SP","DET",23.17
"Michael Pineda",8600,"NYY","SP","TBR",16.78
"Jharel Cotton",7700,"OAK","SP","KCR",12.28
"Ian Kennedy",8500,"KCR","SP","OAK",17.98
"Charlie Morton",6600,"HOU","SP","SEA",14.32
"Matt Moore",8000,"SFG","SP","ARI",18.26
"Taijuan Walker",8700,"ARI","SP","SFG",13.6
"Alex Cobb",7400,"TBR","SP","NYY",14.55
