"Name","Salary","Team","Position","OppTeam","Projections"
"Mike Napoli",4100,"TEX","1B","KCR",6.3
"Elvis Andrus",4000,"TEX","SS","KCR",5.84
"Rougned Odor",4500,"TEX","2B","KCR",6.05
"Jonathan Lucroy",4200,"TEX","C","KCR",6.1
"Joey Gallo",3800,"TEX","3B","KCR",4.83
"Whit Merrifield",4000,"KCR","2B/OF","TEX",5.14
"Raul Mondesi",2900,"KCR","2B","TEX",5.75
"Eric Hosmer",4500,"KCR","1B","TEX",7.67
"Salvador Perez",3900,"KCR","C","TEX",7.81
"Brandon Moss",4100,"KCR","1B/OF","TEX",6.53
"Alcides Escobar",3800,"KCR","SS","TEX",5.51
"Alex Gordon",4200,"KCR","OF","TEX",6.49
"Lorenzo Cain",4600,"KCR","OF","TEX",7.13
"Matt Carpenter",4800,"STL","1B","MIL",7.76
"Jhonny Peralta",3600,"STL","3B","MIL",5.47
"Jedd Gyorko",4000,"STL","2B/3B","MIL",5.49
"Kolten Wong",3400,"STL","2B","MIL",5.43
"Yadier Molina",3900,"STL","C","MIL",6.22
"Aledmys Diaz",4500,"STL","SS","MIL",7.58
"Delino DeShields",3600,"TEX","OF","KCR",5.4
"Paulo Orlando",3700,"KCR","OF","TEX",5.3
"Carlos Gomez",4100,"TEX","OF","KCR",6.74
"Nomar Mazara",3900,"TEX","OF","KCR",7.28
"Ryan Rua",3000,"TEX","1B/OF","KCR",5.35
"Mike Moustakas",3700,"KCR","3B","TEX",8.05
"Jayson Werth",3500,"WAS","OF","ATL",6.45
"Anthony Rendon",3800,"WAS","3B","ATL",6.23
"Ryan Zimmerman",3300,"WAS","1B","ATL",5.98
"Daniel Murphy",4500,"WAS","2B","ATL",9.22
"Adam Lind",3100,"WAS","1B","ATL",6.01
"Matt Wieters",3100,"WAS","C","ATL",6.26
"Billy Hamilton",4300,"CIN","OF","BAL",6.9
"Adam Duvall",4400,"CIN","OF","BAL",7.9
"Seth Smith",3800,"BAL","OF","CIN",6.57
"Adam Jones",4500,"BAL","OF","CIN",7.2
"Mark Trumbo",4700,"BAL","OF","CIN",8.07
"Hyun-Soo Kim",3700,"BAL","1B/OF","CIN",5.83
"Wilmer Difo",2600,"WAS","SS","ATL",5.05
"Kurt Suzuki",2400,"ATL","C","WAS",3.73
"Bryce Harper",5000,"WAS","OF","ATL",9.69
"Ender Inciarte",3600,"ATL","OF","WAS",5.57
"Matt Kemp",3900,"ATL","OF","WAS",7.25
"Nick Markakis",3400,"ATL","OF","WAS",5.74
"Adam Eaton",4000,"WAS","OF","ATL",7.45
"Jace Peterson",3000,"ATL","OF","WAS",4.22
"Dansby Swanson",3200,"ATL","SS","WAS",5.2
"Freddie Freeman",4400,"ATL","1B","WAS",7.93
"Brandon Phillips",3300,"ATL","2B","WAS",5.14
"Adonis Garcia",3300,"ATL","3B","WAS",4.54
"Travis Shaw",3600,"MIL","3B","STL",6.6
"Jonathan Villar",4500,"MIL","2B","STL",7.53
"Carlos Ruiz",2600,"SEA","C","OAK",4.07
"Danny Valencia",3400,"SEA","1B","OAK",5.46
"Chad Pinder",2300,"OAK","2B","SEA",4.13
"Yonder Alonso",2900,"OAK","1B","SEA",4.08
"Jed Lowrie",2800,"OAK","2B","SEA",5.29
"Kyle Seager",4100,"SEA","3B","OAK",7.96
"Robinson Cano",4400,"SEA","2B","OAK",8.56
"Manuel Margot",3600,"SDP","OF","ARI",6.11
"Hunter Renfroe",3500,"SDP","OF","ARI",6.75
"Travis Jankowski",3200,"SDP","OF","ARI",5.74
"Mike Zunino",3000,"SEA","C","OAK",5.7
"Stephen Vogt",3200,"OAK","C","SEA",3.96
"Ryon Healy",3400,"OAK","1B/3B","SEA",6.26
"Mitch Haniger",3600,"SEA","OF","OAK",6.76
"Jarrod Dyson",3100,"SEA","OF","OAK",6.38
"Nelson Cruz",4500,"SEA","OF","OAK",8.25
"Taylor Motter",3300,"SEA","SS","OAK",6.22
"Leonys Martin",3300,"SEA","OF","OAK",6.08
"Jaff Decker",2100,"OAK","OF","SEA",4.98
"Khris Davis",3900,"OAK","OF","SEA",7.2
"Trevor Plouffe",3500,"OAK","3B","SEA",5.16
"Adam Rosales",2400,"OAK","2B/3B","SEA",4.6
"Josh Phegley",3000,"OAK","C","SEA",5.88
"Rajai Davis",3700,"OAK","OF","SEA",7.04
"David Peralta",3700,"ARI","OF","SDP",5.86
"Yasmany Tomas",3900,"ARI","OF","SDP",6.98
"Ryan Braun",5000,"MIL","OF","STL",7.79
"Jose Martinez",3200,"STL","1B/OF","MIL",5.54
"Domingo Santana",3800,"MIL","OF","STL",5.59
"Keon Broxton",3900,"MIL","OF","STL",5.75
"Greg Garcia",3100,"STL","2B/3B","MIL",5.67
"Stephen Piscotty",4500,"STL","OF","MIL",7.01
"Dexter Fowler",4900,"STL","OF","MIL",6.98
"Eric Thames",3800,"MIL","1B","STL",7.51
"Hernan Perez",3600,"MIL","3B/OF","STL",4.68
