"Name","Salary","Team","Position","OppTeam","Projections"
"Luke Weaver",6400,"STL","SP","ARI",10.89
"Zachary Godley",8400,"ARI","SP","STL",21.83
"Chris O'Grady",5700,"MIA","SP","CIN",12.01
"Jon Lester",11900,"CHC","SP","CHW",20.6
"Mike Pelfrey",4900,"CHW","SP","CHC",7.46
"Chris Flexen",6500,"NYM","SP","SDP",12.38
"Luis Perdomo",6300,"SDP","SP","NYM",16.32
"Robert Stephenson",4600,"CIN","SP","MIA",9.78
"CC Sabathia",7700,"NYY","SP","TBR",15.98
"J.C. Ramirez",5900,"LAA","SP","CLE",14.74
"Max Scherzer",13800,"WAS","SP","MIL",30.86
"Trevor Bauer",7700,"CLE","SP","LAA",16.41
"Sean Manaea",6700,"OAK","SP","TOR",16.38
"Chris Archer",11100,"TBR","SP","NYY",19.56
"Marcus Stroman",11500,"TOR","SP","OAK",20.81
"Michael Blazek",4000,"MIL","SP","WAS",9.03
