"Name","Salary","Team","Position","OppTeam","Projections"
"Jerad Eickhoff",7500,"PHI","SP","ATL",13.08
"Sean Newcomb",7200,"ATL","SP","PHI",15.9
"Asher Wojciechowski",6700,"CIN","SP","SDP",14.15
"Travis Wood",5100,"SDP","SP","CIN",12.49
"Rick Porcello",8200,"BOS","SP","TBR",17.36
"Jake Odorizzi",6500,"TBR","SP","BOS",15.43
"Collin McHugh",8800,"HOU","SP","CHW",22.26
"Miguel Gonzalez",4500,"CHW","SP","HOU",8.92
"Alex Wood",9700,"LAD","SP","ARI",19.27
"Zack Greinke",11000,"ARI","SP","LAD",19.79
"Mike Leake",6300,"STL","SP","KCR",15.29
"Trevor Cahill",5600,"KCR","SP","STL",14.7
"Bartolo Colon",5500,"MIN","SP","MIL",9.21
"Brandon Woodruff",5900,"MIL","SP","MIN",16.04
"Ivan Nova",7300,"PIT","SP","DET",14.94
"Justin Verlander",10500,"DET","SP","PIT",22.94
"Jharel Cotton",6200,"OAK","SP","SEA",12.47
"Kevin Gausman",9900,"BAL","SP","LAA",20.43
"Yovani Gallardo",6600,"SEA","SP","OAK",13.51
"Rafael Montero",5400,"NYM","SP","TEX",13.56
"Trevor Bauer",8700,"CLE","SP","COL",19.99
"Martin Perez",5500,"TEX","SP","NYM",11.29
"Troy Scribner",4800,"LAA","SP","BAL",9.71
"Kyle Hendricks",8600,"CHC","SP","SFG",17.51
"Masahiro Tanaka",9400,"NYY","SP","TOR",24.15
"Nick Tepesch",4500,"TOR","SP","NYY",7.39
"Gio Gonzalez",11500,"WAS","SP","MIA",23.8
"Adam Conley",4900,"MIA","SP","WAS",11.49
"Madison Bumgarner",12600,"SFG","SP","CHC",23.67
"Antonio Senzatela",5800,"COL","SP","CLE",11.27
