"Name","Salary","Team","Position","OppTeam","Projections"
"Brandon McCarthy",6400,"LAD","SP","COL",19.11
"Tyler Anderson",7700,"COL","SP","LAD",12.22
"German Marquez",6000,"COL","SP","LAD",12.06
"Matt Moore",5300,"SFG","SP","NYM",16.79
"Jason Hammel",7200,"KCR","SP","TOR",14.56
"Rafael Montero",4600,"NYM","SP","SFG",13.82
"Jeremy Hellickson",5200,"PHI","SP","ARI",11.24
"Randall Delgado",5400,"ARI","SP","PHI",14.6
"Chad Kuhl",4700,"PIT","SP","STL",15.03
"Mike Leake",7700,"STL","SP","PIT",17.18
"Clayton Richard",6600,"SDP","SP","DET",15.29
"Jordan Zimmermann",5900,"DET","SP","SDP",14.79
"Ariel Miranda",6100,"SEA","SP","HOU",11.73
"Francis Martes",5800,"HOU","SP","SEA",14.96
"Francisco Liriano",6700,"TOR","SP","KCR",16.47
"Derek Holland",5600,"CHW","SP","OAK",13.98
"Edinson Volquez",7200,"MIA","SP","CHC",14.13
"Scott Feldman",6100,"CIN","SP","WAS",17.51
"Mike Montgomery",5500,"CHC","SP","MIA",16.4
"Jake Odorizzi",7400,"TBR","SP","BAL",15.75
"Josh Tomlin",6300,"CLE","SP","MIN",14.64
"Chris Tillman",5100,"BAL","SP","TBR",13.79
"Tanner Roark",7600,"WAS","SP","CIN",16.15
"Parker Bridwell",4600,"LAA","SP","BOS",14.44
"Michael Pineda",10600,"NYY","SP","TEX",16.95
"Sonny Gray",6900,"OAK","SP","CHW",16.28
"Nick Martinez",4800,"TEX","SP","NYY",11.19
"Julio Teheran",7900,"ATL","SP","MIL",16.26
"Doug Fister",0,"BOS","SP","LAA",15.23
"Zach Davies",6500,"MIL","SP","ATL",12.23
"Ervin Santana",10400,"MIN","SP","CLE",17.58
