"Name","Salary","Team","Position","OppTeam","Projections"
"Mike Zunino",3600,"SEA","C","MIN",5.83
"Jake Marisnick",3100,"HOU","OF","TEX",5.54
"Evan Gattis",4100,"HOU","C","TEX",6.07
"Benjamin Gamel",3500,"SEA","OF","MIN",7.45
"Taylor Motter",2800,"SEA","2B/SS","MIN",5.76
"Nelson Cruz",4800,"SEA","OF","MIN",8.61
"Jarrod Dyson",4200,"SEA","OF","MIN",5.67
"Yulieski Gurriel",4100,"HOU","1B","TEX",6.07
"Alex Bregman",3600,"HOU","3B","TEX",6.12
"George Springer",5200,"HOU","OF","TEX",8.87
"Norichika Aoki",3100,"HOU","OF","TEX",5.4
"Adrian Beltre",3800,"TEX","3B","HOU",7.55
"Carlos Beltran",3700,"HOU","OF","TEX",8.2
"Jose Altuve",4700,"HOU","2B","TEX",9.92
"Brian McCann",4400,"HOU","C","TEX",8.36
"Carlos Correa",4900,"HOU","SS","TEX",9.24
"Kyle Seager",4100,"SEA","3B","MIN",8.28
"Guillermo Heredia",2600,"SEA","OF","MIN",5.67
"Kennys Vargas",3700,"MIN","1B","SEA",6.82
"Robbie Grossman",4000,"MIN","OF","SEA",7.44
"Max Kepler",3600,"MIN","OF","SEA",8.01
"Ehire Adrianza",2500,"MIN","2B/SS","SEA",4.8
"Mitch Haniger",3800,"SEA","OF","MIN",7.76
"Jedd Gyorko",3500,"STL","3B","MIL",7.89
"Jorge Polanco",3500,"MIN","SS","SEA",5.83
"Eddie Rosario",2700,"MIN","OF","SEA",5.73
"Jason Castro",3500,"MIN","C","SEA",6.16
"Brian Dozier",4600,"MIN","2B","SEA",8.68
"Robinson Cano",4400,"SEA","2B","MIN",8.93
"Danny Valencia",3700,"SEA","1B","MIN",6.35
"Eduardo Escobar",3300,"MIN","3B/SS","SEA",5.73
"Miguel Sano",4800,"MIN","3B","SEA",9.3
"Byron Buxton",3300,"MIN","OF","SEA",5.4
"Joe Mauer",3700,"MIN","1B","SEA",6.85
"Jonathan Lucroy",3100,"TEX","C","HOU",5.88
"Shin-Soo Choo",4500,"TEX","OF","HOU",8
"Mark Trumbo",3400,"BAL","OF","CHW",8.59
"Manny Machado",4100,"BAL","3B","CHW",9.34
"Adam Jones",3600,"BAL","OF","CHW",8.23
"Jonathan Schoop",4200,"BAL","2B","CHW",7.48
"J.J. Hardy",2700,"BAL","SS","CHW",5.56
"Joey Rickard",3200,"BAL","OF","CHW",6.23
"Trey Mancini",3300,"BAL","1B/OF","CHW",7.11
"Caleb Joseph",2300,"BAL","C","CHW",5.45
"Pablo Sandoval",3300,"BOS","3B","PHI",5.24
"Mitch Moreland",4600,"BOS","1B","PHI",8.73
"Jackie Bradley",4300,"BOS","OF","PHI",8.06
"Mookie Betts",4600,"BOS","OF","PHI",10.59
"Xander Bogaerts",4500,"BOS","SS","PHI",7.97
"Hanley Ramirez",3600,"BOS","1B","PHI",7.66
"Josh Rutledge",3000,"BOS","2B/3B","PHI",6.29
"Sandy Leon",2700,"BOS","C","PHI",5.65
"Welington Castillo",3300,"BAL","C","CHW",7.39
"Timothy Anderson",3300,"CHW","SS","BAL",5.92
"Delino DeShields",3900,"TEX","OF","HOU",6.43
"Jared Hoying",2600,"TEX","OF","HOU",5.37
"Kevan Smith",2400,"CHW","C","BAL",5.02
"Nomar Mazara",4400,"TEX","OF","HOU",7.86
"Rougned Odor",3200,"TEX","2B","HOU",7.16
"Joey Gallo",3600,"TEX","3B","HOU",7.26
"Elvis Andrus",4300,"TEX","SS","HOU",7.12
"Omar Narvaez",2400,"CHW","C","BAL",4.49
"Carlos Sanchez",3500,"CHW","2B","BAL",5.86
"Todd Frazier",4300,"CHW","3B","BAL",8.37
"Melky Cabrera",3600,"CHW","OF","BAL",7.48
"Avisail Garcia",4700,"CHW","OF","BAL",7.88
"Matt Davidson",2900,"CHW","1B/3B","BAL",5.89
"Jose Abreu",4100,"CHW","1B","BAL",8.85
"Leury Garcia",3900,"CHW","OF","BAL",5.99
"Aledmys Diaz",3100,"STL","SS","MIL",6.14
"Matt Carpenter",4200,"STL","1B","MIL",9.16
"Wil Myers",3400,"SDP","1B","CIN",7.83
"Cory Spangenberg",3500,"SDP","3B/OF","CIN",5.9
"Franchy Cordero",2500,"SDP","OF","CIN",6.23
"Yangervis Solarte",3800,"SDP","2B","CIN",6.75
"Jose Pirela",3100,"SDP","2B","CIN",6.4
"Austin Hedges",2600,"SDP","C","CIN",5.73
"Hunter Renfroe",4000,"SDP","OF","CIN",6.16
"Jose Peraza",3500,"CIN","2B","SDP",5.6
"Scott Schebler",4200,"CIN","OF","SDP",5.61
"Billy Hamilton",3700,"CIN","OF","SDP",7.79
"Tucker Barnhart",2600,"CIN","C","SDP",4.96
"Devin Mesoraco",3100,"CIN","C","SDP",5.74
"Zack Cozart",4400,"CIN","SS","SDP",7.87
"Joey Votto",5200,"CIN","1B","SDP",8.03
"Eugenio Suarez",4600,"CIN","3B","SDP",6.67
"Adam Duvall",4700,"CIN","OF","SDP",8.26
"Allen Cordoba",2500,"SDP","OF","CIN",6.52
"Mike Moustakas",4700,"KCR","3B","SFG",5.29
"Brandon Crawford",2900,"SFG","SS","KCR",5.37
"Buster Posey",4400,"SFG","1B/C","KCR",7.91
"Brandon Belt",3900,"SFG","1B/OF","KCR",5.68
"Austin Slater",2800,"SFG","OF","KCR",5.75
"Aaron Hill",2600,"SFG","2B/OF","KCR",5.73
"Hunter Pence",3200,"SFG","OF","KCR",6.24
"Denard Span",3200,"SFG","OF","KCR",6.01
"Eduardo Nunez",4700,"SFG","3B/OF","KCR",7.98
"Jorge Bonifacio",3200,"KCR","OF","SFG",5.92
"Eric Hosmer",4000,"KCR","1B","SFG",5.36
"Lorenzo Cain",4400,"KCR","OF","SFG",7.19
"Salvador Perez",3900,"KCR","C","SFG",5.9
"Alex Gordon",3000,"KCR","OF","SFG",4.89
"Alcides Escobar",2300,"KCR","SS","SFG",5.29
"Whit Merrifield",3500,"KCR","2B","SFG",5.85
"Cameron Maybin",4800,"LAA","OF","NYY",8.39
"Eric Young",3200,"LAA","OF","NYY",5.71
"Orlando Arcia",3000,"MIL","SS","STL",5.45
"Jett Bandy",2600,"MIL","C","STL",5.88
"Domingo Santana",4500,"MIL","OF","STL",8.62
"Keon Broxton",3000,"MIL","OF","STL",5.87
"Travis Shaw",4300,"MIL","3B","STL",6.01
"Manuel Pina",2800,"MIL","C","STL",5.6
"Eric Sogard",3200,"MIL","2B/SS","STL",5.24
"Hernan Perez",4300,"MIL","3B/OF","STL",6.33
"Eric Thames",4300,"MIL","1B/OF","STL",6.87
"Stephen Piscotty",3500,"STL","OF","MIL",7.48
"Yadier Molina",3500,"STL","C","MIL",6.09
"Dexter Fowler",3900,"STL","OF","MIL",8.21
"Thomas Pham",3800,"STL","OF","MIL",6.53
"Kolten Wong",3400,"STL","2B","MIL",6.46
"Lewis Brinson",2800,"MIL","OF","STL",6.32
"Jesus Aguilar",3200,"MIL","1B","STL",6.33
"Chase Headley",3100,"NYY","3B","LAA",5.83
"Matt Holliday",4700,"NYY","1B","LAA",7.38
"Yunel Escobar",3300,"LAA","3B","NYY",6.52
"Kole Calhoun",3700,"LAA","OF","NYY",5.53
"C.J. Cron",3300,"LAA","1B","NYY",6.29
"Albert Pujols",3500,"LAA","1B","NYY",6.21
"Andrelton Simmons",3900,"LAA","SS","NYY",5.66
"Martin Maldonado",2800,"LAA","C","NYY",4.77
"Danny Espinosa",3200,"LAA","2B","NYY",5.31
"Robert Refsnyder",3000,"NYY","1B/2B","LAA",4.99
"Brett Gardner",4900,"NYY","OF","LAA",8.52
"Starlin Castro",4700,"NYY","2B","LAA",6.36
"Aaron Hicks",4800,"NYY","OF","LAA",8.08
"Didi Gregorius",4300,"NYY","SS","LAA",6.36
"Aaron Judge",5600,"NYY","OF","LAA",9.71
"Chris Carter",3900,"NYY","1B","LAA",5.32
"Gary Sanchez",5100,"NYY","C","LAA",7.74
"Andrew Benintendi",4800,"BOS","OF","PHI",8.37
"Dustin Pedroia",3800,"BOS","2B","PHI",7.66
"Justin Smoak",5000,"TOR","1B","TBR",8.71
"Kendrys Morales",3600,"TOR","1B","TBR",7.64
"Jose Bautista",3800,"TOR","OF","TBR",8.54
"Russell Martin",3200,"TOR","3B/C","TBR",6
"Ryan Goins",2700,"TOR","SS","TBR",5.24
"Ezequiel Carrera",3100,"TOR","OF","TBR",5.74
"Josh Donaldson",4700,"TOR","3B","TBR",9.56
"Kevin Pillar",3800,"TOR","OF","TBR",7.23
"Jesus Sucre",2500,"TBR","C","TOR",4.78
"Daniel Robertson",2400,"TBR","2B/3B","TOR",5.24
"Evan Longoria",3700,"TBR","3B","TOR",7.41
"Mallex Smith",3500,"TBR","OF","TOR",6.42
"Logan Morrison",4300,"TBR","1B","TOR",8.45
"Tim Beckham",4000,"TBR","SS","TOR",6.3
"Derek Norris",2800,"TBR","C","TOR",5.17
"Colby Rasmus",3100,"TBR","OF","TOR",6.92
"Troy Tulowitzki",2900,"TOR","SS","TBR",6.09
"Darwin Barney",2000,"TOR","2B/3B","TBR",4.71
"Carlos Santana",3500,"CLE","1B","LAD",5.65
"Yan Gomes",2900,"CLE","C","LAD",4.68
"Enrique Hernandez",3500,"LAD","OF/SS","CLE",5.61
"Francisco Lindor",3700,"CLE","SS","LAD",5.29
"Edwin Encarnacion",3900,"CLE","1B","LAD",5.12
"Jason Kipnis",3400,"CLE","2B","LAD",5.11
"Jose Ramirez",3800,"CLE","2B/3B","LAD",4.71
"Justin Turner",4300,"LAD","3B","CLE",7.69
"Logan Forsythe",3200,"LAD","2B/3B","CLE",5.57
"Corey Seager",4200,"LAD","SS","CLE",8.92
"Christopher Taylor",4100,"LAD","2B/OF","CLE",6.62
"Adrian Gonzalez",3100,"LAD","1B","CLE",6.18
"Yasiel Puig",3600,"LAD","OF","CLE",6.12
"Yasmani Grandal",3400,"LAD","C","CLE",6.24
"Chase Utley",3900,"LAD","1B/2B","CLE",6.16
"Cody Bellinger",4800,"LAD","1B/OF","CLE",8.39
"Corey Dickerson",4500,"TBR","OF","TOR",9.9
"Steve Souza",4200,"TBR","OF","TOR",7.07
"David Freese",3900,"PIT","3B","COL",5.71
"Gregory Polanco",3200,"PIT","OF","COL",6.92
"Andrew McCutchen",4600,"PIT","OF","COL",7.4
"Elias Diaz",2900,"PIT","C","COL",5.2
