"Name","Salary","Team","Position","OppTeam","Projections"
"Joseph Biagini",4600,"TOR","SP","MIL",12.72
"Jimmy Nelson",7600,"MIL","SP","TOR",17.6
"R.A. Dickey",6700,"ATL","SP","PIT",12.13
"Tyler Glasnow",7400,"PIT","SP","ATL",16.14
"Jhoulys Chacin",7500,"SDP","SP","NYM",13.9
"Matt Harvey",6500,"NYM","SP","SDP",15.25
"Jordan Zimmermann",5600,"DET","SP","HOU",13.9
"Lance McCullers",10200,"HOU","SP","DET",26.44
"Lance Lynn",7200,"STL","SP","LAD",18.25
"Clayton Kershaw",13400,"LAD","SP","STL",34.87
"Jesse Hahn",6100,"OAK","SP","MIA",17.62
"Jose Urena",5500,"MIA","SP","OAK",13.3
"Dylan Covey",4300,"CHW","SP","ARI",7.41
"Patrick Corbin",7000,"ARI","SP","CHW",18.18
"Amir Garrett",4800,"CIN","SP","CLE",11.92
"Carlos Carrasco",9900,"CLE","SP","CIN",22.36
"Zach Eflin",4700,"PHI","SP","COL",12.37
"Danny Duffy",8800,"KCR","SP","NYY",17.44
"German Marquez",6600,"COL","SP","PHI",14.49
"Joseph Ross",5900,"WAS","SP","SEA",17.29
"Jon Lester",11100,"CHC","SP","SFG",24.77
"Christian Bergman",4900,"SEA","SP","WAS",12.91
"Jordan Montgomery",6800,"NYY","SP","KCR",17.66
"Ervin Santana",8100,"MIN","SP","BAL",16.58
"Andrew Cashner",5400,"TEX","SP","BOS",8.93
"Rick Porcello",8500,"BOS","SP","TEX",20.49
"Alex Cobb",7900,"TBR","SP","LAA",19.02
"Matt Shoemaker",9200,"LAA","SP","TBR",18.88
"Dylan Bundy",7800,"BAL","SP","MIN",18.67
"Johnny Cueto",10400,"SFG","SP","CHC",23.11
