"Name","Salary","Team","Position","OppTeam","Projections"
"Joe Panik",3400,"SFG","2B","STL",6.56
"Eduardo Nunez",3600,"SFG","3B/SS","STL",6.08
"Brandon Belt",3600,"SFG","1B/OF","STL",6.84
"Denard Span",3500,"SFG","OF","STL",6.94
"Buster Posey",4200,"SFG","1B/C","STL",7.12
"Aledmys Diaz",3900,"STL","SS","SFG",7.32
"Brandon Crawford",3300,"SFG","SS","STL",6.85
"Christian Arroyo",3300,"SFG","3B/SS","STL",6.14
"Kennys Vargas",3600,"MIN","1B","KCR",6.51
"Byron Buxton",3500,"MIN","OF","KCR",5.54
"Robbie Grossman",3600,"MIN","OF","KCR",6.16
"Joe Mauer",3700,"MIN","1B","KCR",5.55
"Miguel Sano",4600,"MIN","3B","KCR",7.04
"Jason Castro",2800,"MIN","C","KCR",5.45
"Jorge Polanco",3400,"MIN","SS","KCR",5.49
"Eduardo Escobar",2700,"MIN","3B/SS","KCR",5.95
"Eddie Rosario",3500,"MIN","OF","KCR",5.52
"Jedd Gyorko",3700,"STL","2B/3B","SFG",7.88
"Matt Carpenter",4100,"STL","1B","SFG",6.52
"Mitch Moreland",3300,"BOS","1B","OAK",7.3
"Hanley Ramirez",4200,"BOS","1B/OF","OAK",7.01
"Mookie Betts",5300,"BOS","OF","OAK",8.91
"Xander Bogaerts",4300,"BOS","SS","OAK",7.58
"Jackie Bradley",3700,"BOS","OF","OAK",6.68
"Josh Rutledge",2400,"BOS","2B/3B","OAK",5.85
"Sandy Leon",2600,"BOS","C","OAK",5.43
"Andrew Benintendi",3900,"BOS","OF","OAK",8.71
"Dustin Pedroia",3900,"BOS","2B","OAK",7.33
"Kolten Wong",3300,"STL","2B","SFG",5.52
"Matt Adams",3000,"STL","OF","SFG",4.7
"Randal Grichuk",3600,"STL","OF","SFG",5.97
"Yadier Molina",3300,"STL","C","SFG",6.47
"Thomas Pham",3700,"STL","OF","SFG",5.88
"Mac Williamson",2900,"SFG","OF","STL",4.94
"Dexter Fowler",4200,"STL","OF","SFG",7.31
"Max Kepler",3800,"MIN","OF","KCR",7
"Brian Dozier",4500,"MIN","2B","KCR",8.07
