"Name","Salary","Team","Position","OppTeam","Projections"
"Johnny Cueto",8600,"SFG","SP","NYM",20.53
"Jacob deGrom",11400,"NYM","SP","SFG",21.15
"David Price",7700,"BOS","SP","LAA",19
"J.C. Ramirez",5500,"LAA","SP","BOS",15.72
"Gerrit Cole",8000,"PIT","SP","STL",17.91
"Lance Lynn",7100,"STL","SP","PIT",17.09
"Tyler Chatwood",7400,"COL","SP","LAD",14.55
"Clayton Kershaw",12500,"LAD","SP","COL",28.82
"Anibal Sanchez",5600,"DET","SP","SDP",11.16
"Dinelson Lamet",6800,"SDP","SP","DET",15.88
"Robbie Ray",12300,"ARI","SP","PHI",25.45
"Edward Lively",5100,"PHI","SP","ARI",11.29
"Lance McCullers",10800,"HOU","SP","SEA",20.57
"Sam Gaviglio",5000,"SEA","SP","HOU",14.97
"R.A. Dickey",5300,"ATL","SP","MIL",15.03
"Matt Garza",5700,"MIL","SP","ATL",11.83
"Jason Vargas",8300,"KCR","SP","TOR",16.04
"Joseph Ross",5900,"WAS","SP","CIN",17.29
"Marco Estrada",7800,"TOR","SP","KCR",15.15
"James Shields",6200,"CHW","SP","OAK",15.16
"Austin Bibens-Dirkx",4800,"TEX","SP","NYY",10.27
"Daniel Gossett",5400,"OAK","SP","CHW",13.59
"Homer Bailey",0,"CIN","SP","WAS",16.6
"Jon Lester",10200,"CHC","SP","MIA",22.34
"Dylan Bundy",6600,"BAL","SP","TBR",15.76
"Jacob Faria",8900,"TBR","SP","BAL",17.47
"Corey Kluber",12600,"CLE","SP","MIN",27.68
"Kyle Gibson",4700,"MIN","SP","CLE",11.84
"Justin Nicolino",4900,"MIA","SP","CHC",11.99
"Luis Cessa",4600,"NYY","SP","TEX",11.95
