"Name","Salary","Team","Position","OppTeam","Projections"
"Mat Latos",5600,"TOR","SP","STL",8.29
"Carlos Martinez",8900,"STL","SP","TOR",22.54
"Cole Hamels",9300,"TEX","SP","MIN",20.12
"Hector Santiago",5500,"MIN","SP","TEX",13.43
"Luis Severino",7600,"NYY","SP","BOS",18.43
"Rick Porcello",9300,"BOS","SP","NYY",18.93
"Tanner Roark",6000,"WAS","SP","COL",10.44
"Tyler Chatwood",5400,"COL","SP","WAS",11
"Alex Wood",7400,"LAD","SP","SFG",12.23
"Johnny Cueto",11100,"SFG","SP","LAD",22.01
"Matt Shoemaker",7500,"LAA","SP","OAK",18.74
"Sean Manaea",7600,"OAK","SP","LAA",15.7
"Trevor Cahill",4200,"SDP","SP","ARI",12.62
"Zachary Godley",0,"ARI","SP","SDP",13.25
"Daniel Norris",6900,"DET","SP","SEA",15.25
"James Paxton",8200,"SEA","SP","DET",19.64
"Trevor Bauer",8200,"CLE","SP","HOU",15.5
"Jon Lester",11600,"CHC","SP","PIT",23.29
"Lance McCullers",10300,"HOU","SP","CLE",19.47
"Jose Quintana",10500,"CHW","SP","KCR",20.1
"Wily Peralta",6800,"MIL","SP","CIN",14.97
"Nate Karns",8000,"KCR","SP","CHW",13.53
"Tyler Glasnow",6300,"PIT","SP","CHC",14.29
"Alex Cobb",6400,"TBR","SP","BAL",13.7
"Julio Teheran",8600,"ATL","SP","NYM",15.32
"Noah Syndergaard",12600,"NYM","SP","ATL",26.5
"Wei-Yin Chen",7100,"MIA","SP","PHI",17.16
"Vincent Velasquez",8900,"PHI","SP","MIA",18.46
"Dylan Bundy",7800,"BAL","SP","TBR",24.95
"William Davis",4400,"CIN","SP","MIL",9.9
