"Name","Salary","Team","Position","OppTeam","Projections"
"Tyler Saladino",2700,"CHW","2B/SS","LAD",3.58
"Matt Davidson",3200,"CHW","1B/3B","LAD",4.69
"Kevan Smith",2400,"CHW","C","LAD",3.37
"Mikie Mahtook",2800,"DET","OF","KCR",5.75
"J.D. Martinez",4300,"DET","OF","KCR",9.66
"Justin Upton",4100,"DET","OF","KCR",8.7
"Nick Castellanos",3600,"DET","3B","KCR",7.24
"Carlos Sanchez",2700,"CHW","2B","LAD",3.45
"Jose Abreu",3600,"CHW","1B","LAD",5.64
"Timothy Anderson",2900,"CHW","SS","LAD",3.86
"Chase Utley",3800,"LAD","1B/2B","CHW",5.61
"Justin Turner",4600,"LAD","3B","CHW",8.89
"Melky Cabrera",3200,"CHW","OF","LAD",4.8
"Todd Frazier",3300,"CHW","3B","LAD",5.2
"Adam Engel",3000,"CHW","OF","LAD",3.84
"Avisail Garcia",3500,"CHW","OF","LAD",4.4
"Ian Kinsler",3600,"DET","2B","KCR",7.82
"Miguel Cabrera",3700,"DET","1B","KCR",8.09
"Jorge Bonifacio",3700,"KCR","OF","DET",7.46
"Alcides Escobar",3100,"KCR","SS","DET",5.22
"Whit Merrifield",3800,"KCR","2B","DET",7.81
"Ramon Torres",2300,"KCR","SS","DET",5.22
"Carlos Asuaje",3700,"SDP","2B","COL",7.19
"Wil Myers",4100,"SDP","1B","COL",9.88
"Cory Spangenberg",3800,"SDP","3B/OF","COL",8.21
"Alex Gordon",2300,"KCR","OF","DET",4.68
"Salvador Perez",4000,"KCR","C","DET",7.67
"James McCann",2700,"DET","C","KCR",5.99
"Jose Iglesias",3200,"DET","SS","KCR",5.59
"Victor Martinez",3300,"DET","1B","KCR",6.91
"Mike Moustakas",4200,"KCR","3B","DET",5.76
"Eric Hosmer",4000,"KCR","1B","DET",5.69
"Lorenzo Cain",3600,"KCR","OF","DET",8.37
"Joc Pederson",4300,"LAD","OF","CHW",7.27
"Cody Bellinger",4900,"LAD","1B/OF","CHW",9.9
"Jarrod Dyson",3900,"SEA","OF","HOU",5.29
"Jean Segura",4400,"SEA","SS","HOU",6.59
"Benjamin Gamel",3600,"SEA","OF","HOU",6.08
"Nelson Cruz",4600,"SEA","OF","HOU",7.8
"Kyle Seager",3500,"SEA","3B","HOU",6.57
"Danny Valencia",3400,"SEA","1B","HOU",5.71
"Mitch Haniger",3000,"SEA","OF","HOU",5.67
"Mike Zunino",2900,"SEA","C","HOU",5.22
"Joe Mauer",3600,"MIN","1B","NYY",6.92
"Eddie Rosario",3600,"MIN","OF","NYY",6.4
"Jason Castro",2800,"MIN","C","NYY",5.71
"Kennys Vargas",4100,"MIN","1B","NYY",6.49
"Max Kepler",4400,"MIN","OF","NYY",8.06
"Eduardo Escobar",3800,"MIN","3B/SS","NYY",6
"Jorge Polanco",3100,"MIN","SS","NYY",5.87
"Robbie Grossman",3800,"MIN","OF","NYY",7.04
"Robinson Cano",4400,"SEA","2B","HOU",7.59
"Josh Reddick",4200,"HOU","OF","SEA",8.48
"Logan Forsythe",3700,"LAD","2B/3B","CHW",7.22
"Marwin Gonzalez",4000,"HOU","3B/OF","SEA",8.39
"Jake Marisnick",3400,"HOU","OF","SEA",5.53
"Christopher Taylor",4500,"LAD","2B/OF","CHW",7.56
"Corey Seager",4900,"LAD","SS","CHW",8.65
"Yasmani Grandal",3700,"LAD","C","CHW",6.94
"Yasiel Puig",4400,"LAD","OF","CHW",5.97
"Evan Gattis",4200,"HOU","C","SEA",6.83
"Yulieski Gurriel",3800,"HOU","1B","SEA",7.76
"Carlos Beltran",3800,"HOU","OF","SEA",8.15
"George Springer",5600,"HOU","OF","SEA",9.96
"Jose Altuve",5800,"HOU","2B","SEA",9.68
"Carlos Correa",5500,"HOU","SS","SEA",9.95
"Alex Bregman",3800,"HOU","3B","SEA",6.28
"Brian McCann",3600,"HOU","C","SEA",7.71
"Manuel Margot",3800,"SDP","OF","COL",8.14
"Jose Pirela",4000,"SDP","OF","COL",8.35
"Nick Franklin",3200,"LAA","OF","WAS",5.18
"Martin Maldonado",2800,"LAA","C","WAS",5.23
"Luis Valbuena",3100,"LAA","1B/3B","WAS",5.65
"Adam Lind",3700,"WAS","1B","LAA",6.08
"Chris Heisey",2500,"WAS","OF","LAA",5.01
"Yan Gomes",2600,"CLE","C","SFG",5.82
"Cameron Maybin",3700,"LAA","OF","WAS",7.11
"Andrelton Simmons",4000,"LAA","SS","WAS",6.16
"Yunel Escobar",3600,"LAA","3B","WAS",6.98
"Ryan Raburn",3500,"WAS","OF","LAA",5.53
"Anthony Rendon",4900,"WAS","3B","LAA",8.18
"Daniel Murphy",5100,"WAS","2B","LAA",9.71
"Matt Wieters",3100,"WAS","C","LAA",5.72
"Kole Calhoun",3000,"LAA","OF","WAS",8.33
"Albert Pujols",3600,"LAA","1B","WAS",7.62
"Mike Trout",5400,"LAA","OF","WAS",10.73
"Erik Gonzalez",3000,"CLE","2B/SS","SFG",5.78
"Francisco Lindor",4200,"CLE","SS","SFG",8.01
"Gorkys Hernandez",2900,"SFG","OF","CLE",5.2
"Brandon Crawford",3700,"SFG","SS","CLE",5.73
"Buster Posey",3900,"SFG","1B/C","CLE",7.15
"Joe Panik",3300,"SFG","2B","CLE",5.68
"Denard Span",3600,"SFG","OF","CLE",6.68
"Bradley Zimmer",4100,"CLE","OF","SFG",5.48
"Hunter Pence",2800,"SFG","OF","CLE",6.42
"Brandon Belt",4100,"SFG","1B/OF","CLE",7.29
"Eduardo Nunez",3500,"SFG","3B/OF","CLE",6.66
"Jose Ramirez",4600,"CLE","2B/3B","SFG",8.12
"Edwin Encarnacion",4300,"CLE","1B","SFG",8.58
"Michael Brantley",4100,"CLE","OF","SFG",6.12
"Brandon Guyer",3300,"CLE","OF","SFG",6.16
