"Name","Salary","Team","Position","OppTeam","Projections"
"Tanner Roark",6100,"WAS","SP","ARI",16.38
"Anthony Banda",6300,"ARI","SP","WAS",11.78
"Jason Vargas",8000,"KCR","SP","CHW",19.23
"Mike Pelfrey",5200,"CHW","SP","KCR",11.28
"Chris O'Grady",5100,"MIA","SP","CIN",11.26
"Robert Stephenson",4900,"CIN","SP","MIA",13.3
"Chad Kuhl",5400,"PIT","SP","COL",8.35
"German Marquez",6200,"COL","SP","PIT",8.5
"Julio Teheran",7400,"ATL","SP","LAD",17.14
"Rich Hill",11700,"LAD","SP","ATL",26.21
"Ariel Miranda",5500,"SEA","SP","NYY",15.95
"Masahiro Tanaka",9400,"NYY","SP","SEA",20.1
"David Price",12300,"BOS","SP","LAA",21.96
"J.C. Ramirez",5600,"LAA","SP","BOS",15.21
"Chris Archer",11100,"TBR","SP","TEX",24.17
"Andrew Cashner",5700,"TEX","SP","TBR",11.87
"Collin McHugh",8000,"HOU","SP","BAL",15.98
"Brent Suter",6800,"MIL","SP","PHI",13.76
"Chris Tillman",4900,"BAL","SP","HOU",12.6
"Jon Lester",12200,"CHC","SP","STL",19.85
"Matt Moore",7200,"SFG","SP","SDP",19.93
"Adam Wainwright",9200,"STL","SP","CHC",15.51
"Jeremy Hellickson",6700,"PHI","SP","MIL",13.92
"Sean Manaea",6600,"OAK","SP","NYM",18.01
"Jordan Zimmermann",5900,"DET","SP","MIN",10.35
"Kyle Gibson",6000,"MIN","SP","DET",10.33
"Danny Salazar",7100,"CLE","SP","TOR",23.34
"Marcus Stroman",9000,"TOR","SP","CLE",20.87
"Zack Wheeler",6300,"NYM","SP","OAK",18.05
"Luis Perdomo",6500,"SDP","SP","SFG",13.07
