"Name","Salary","Team","Position","OppTeam","Projections"
"Carlos Correa",4700,"HOU","SS","MIN",8.16
"Jose Altuve",4900,"HOU","2B","MIN",8.38
"Carlos Beltran",3300,"HOU","OF","MIN",6.02
"Evan Gattis",3500,"HOU","C","MIN",6
"Alex Bregman",3900,"HOU","3B","MIN",5.64
"Marwin Gonzalez",3900,"HOU","3B/OF","MIN",6.14
"Yulieski Gurriel",3100,"HOU","1B","MIN",5.62
"George Springer",4200,"HOU","OF","MIN",7.32
"Norichika Aoki",3000,"HOU","OF","MIN",4.75
"Leury Garcia",3500,"CHW","OF","BOS",4.68
"Matt Davidson",3600,"CHW","1B/3B","BOS",5.35
"Avisail Garcia",4200,"CHW","OF","BOS",5.52
"Jose Abreu",4600,"CHW","1B","BOS",6.06
"Carlos Sanchez",3400,"CHW","2B","BOS",4.78
"Josh Rutledge",2800,"BOS","3B","CHW",5.28
"Kevan Smith",2700,"CHW","C","BOS",3.24
"Josh Reddick",4000,"HOU","OF","MIN",7.35
"Brian Dozier",4700,"MIN","2B","HOU",8.96
"Mikie Mahtook",2700,"DET","OF","KCR",5.01
"Byron Buxton",3300,"MIN","OF","HOU",5.64
"Brian McCann",3300,"HOU","C","MIN",6.27
"J.D. Martinez",5200,"DET","OF","KCR",9.8
"Nick Castellanos",3800,"DET","3B","KCR",7.17
"Victor Martinez",3800,"DET","1B","KCR",6.95
"Justin Upton",4100,"DET","OF","KCR",7.98
"Robbie Grossman",3700,"MIN","OF","HOU",6.14
"Max Kepler",4200,"MIN","OF","HOU",7.98
"Miguel Sano",4400,"MIN","3B","HOU",9.87
"Eduardo Escobar",2900,"MIN","3B/SS","HOU",5.54
"Joe Mauer",4000,"MIN","1B","HOU",6.16
"Jason Castro",2800,"MIN","C","HOU",5.44
"Eddie Rosario",3300,"MIN","OF","HOU",5.4
"Jorge Polanco",3300,"MIN","SS","HOU",6.4
"Todd Frazier",3700,"CHW","3B","BOS",5.5
"Melky Cabrera",3800,"CHW","OF","BOS",4.58
"Derek Norris",2700,"TBR","C","TEX",5.66
"Logan Morrison",4500,"TBR","1B","TEX",8.4
"Daniel Robertson",2600,"TBR","2B/3B","TEX",5.56
"Tim Beckham",3000,"TBR","SS","TEX",6.27
"Colby Rasmus",3800,"TBR","OF","TEX",8.48
"Delino DeShields",3600,"TEX","OF","TBR",5.79
"Ryan Rua",3400,"TEX","1B/OF","TBR",5.27
"Evan Longoria",4000,"TBR","3B","TEX",8.21
"Kevin Kiermaier",4000,"TBR","OF","TEX",7.62
"Lucas Duda",4000,"NYM","1B","MIL",8.35
"Curtis Granderson",3400,"NYM","OF","MIL",7.33
"Asdrubal Cabrera",3600,"NYM","SS","MIL",6.45
"Travis d'Arnaud",3300,"NYM","C","MIL",5.6
"Corey Dickerson",4800,"TBR","OF","TEX",9.42
"Steve Souza",4500,"TBR","OF","TEX",8.74
"Nomar Mazara",4400,"TEX","OF","TBR",7.64
"Rougned Odor",3700,"TEX","2B","TBR",7.26
"Xander Bogaerts",4800,"BOS","SS","CHW",6.92
"Sam Travis",3200,"BOS","1B","CHW",5.65
"Chris Young",3500,"BOS","OF","CHW",6.3
"Hanley Ramirez",4200,"BOS","1B","CHW",7.75
"Sandy Leon",3000,"BOS","C","CHW",5.56
"Timothy Anderson",3400,"CHW","SS","BOS",4.68
"Deven Marrero",2700,"BOS","3B","CHW",5.44
"Mookie Betts",4800,"BOS","OF","CHW",9.74
"Andrew Benintendi",4400,"BOS","OF","CHW",6.23
"Joey Gallo",4100,"TEX","3B","TBR",7.07
"Elvis Andrus",4400,"TEX","SS","TBR",6.54
"Shin-Soo Choo",4000,"TEX","OF","TBR",7.76
"Jonathan Lucroy",3600,"TEX","C","TBR",6.16
"Jared Hoying",2800,"TEX","OF","TBR",5.5
"Mike Napoli",4100,"TEX","1B","TBR",6.58
"Miguel Cabrera",4800,"DET","1B","KCR",8.86
"Jose Iglesias",3000,"DET","SS","KCR",5.37
"Hunter Renfroe",3800,"SDP","OF","CHC",6.47
"Ryan Schimpf",3600,"SDP","3B","CHC",6.8
"Yangervis Solarte",3300,"SDP","2B","CHC",6.98
"Austin Hedges",2600,"SDP","C","CHC",5.52
"Erick Aybar",2100,"SDP","SS","CHC",4.81
"Trea Turner",4700,"WAS","SS","SFG",7.65
"Allen Cordoba",2600,"SDP","OF/SS","CHC",6.92
"Wil Myers",4100,"SDP","1B","CHC",8.42
"Cory Spangenberg",2700,"SDP","3B/OF","CHC",5.73
"Javier Baez",4400,"CHC","2B/SS","SDP",5.87
"Willson Contreras",3400,"CHC","C","SDP",5.94
"Ben Zobrist",4500,"CHC","2B/OF","SDP",6.65
"Jason Heyward",3600,"CHC","OF","SDP",6.41
"Franchy Cordero",2500,"SDP","OF","CHC",4.95
"Ian Happ",4200,"CHC","2B","SDP",6.19
"Jayson Werth",3700,"WAS","OF","SFG",6.43
"Bryce Harper",5400,"WAS","OF","SFG",9.35
"Christian Arroyo",3000,"SFG","3B/SS","WAS",5.75
"Brandon Crawford",3500,"SFG","SS","WAS",5.06
"Buster Posey",4100,"SFG","1B/C","WAS",7.93
"Joe Panik",3600,"SFG","2B","WAS",4.85
"Denard Span",3600,"SFG","OF","WAS",5.79
"Justin Ruggiano",2700,"SFG","OF","WAS",5.74
"Nick Hundley",3000,"SFG","C","WAS",5.46
"Mac Williamson",3000,"SFG","OF","WAS",5.61
"Brandon Belt",3900,"SFG","1B/OF","WAS",5.54
"Daniel Murphy",4600,"WAS","2B","SFG",8.71
"Ryan Zimmerman",4400,"WAS","1B","SFG",7.05
"Anthony Rendon",4700,"WAS","3B","SFG",7.07
"Michael Taylor",3600,"WAS","OF","SFG",5.22
"Eduardo Nunez",3800,"SFG","3B/OF","WAS",6.9
"Matt Wieters",3300,"WAS","C","SFG",5.86
"Addison Russell",3300,"CHC","SS","SDP",5.8
"Anthony Rizzo",5200,"CHC","1B","SDP",8.67
"Jorge Bonifacio",3500,"KCR","OF","DET",5.29
"Brandon Moss",3600,"KCR","OF","DET",5.36
"Alcides Escobar",2400,"KCR","SS","DET",4.96
"Ender Inciarte",4300,"ATL","OF","LAA",7.73
"Matt Adams",3400,"ATL","1B/OF","LAA",7.66
"Nick Markakis",3400,"ATL","OF","LAA",6.22
"Matt Kemp",4000,"ATL","OF","LAA",8.39
"Whit Merrifield",3400,"KCR","2B","DET",5.2
"Alex Gordon",3100,"KCR","OF","DET",4.68
"Andrew Romine",3000,"DET","2B/OF","KCR",6.09
"James McCann",3000,"DET","C","KCR",5.99
"Mike Moustakas",3900,"KCR","3B","DET",6.21
"Lorenzo Cain",3600,"KCR","OF","DET",5.69
"Salvador Perez",3300,"KCR","C","DET",5.69
"Eric Hosmer",3600,"KCR","1B","DET",5.76
"Tyler Flowers",3300,"ATL","C","LAA",5.33
"Dansby Swanson",3000,"ATL","SS","LAA",5.48
"Martin Maldonado",2100,"LAA","C","ATL",5.03
"Cameron Maybin",4900,"LAA","OF","ATL",8.28
"Danny Espinosa",2900,"LAA","2B","ATL",5.05
"Eric Young Jr.",0,"LAA","OF","ATL",5.23
"Kurt Suzuki",2900,"ATL","C","LAA",4.71
"Kris Bryant",5300,"CHC","3B","SDP",8.08
"Kyle Schwarber",4200,"CHC","OF","SDP",6.39
"Andrelton Simmons",3600,"LAA","SS","ATL",6.09
"Luis Valbuena",3100,"LAA","1B/3B","ATL",6.11
"Rio Ruiz",2700,"ATL","3B","LAA",5.28
"Brandon Phillips",3900,"ATL","2B","LAA",6.32
"Jace Peterson",2800,"ATL","2B/OF","LAA",5
"Nolan Fontana",2400,"LAA","2B/SS","ATL",5.08
"Albert Pujols",4200,"LAA","1B","ATL",8.2
"Kole Calhoun",3100,"LAA","OF","ATL",7.24
"Neil Walker",4100,"NYM","2B","MIL",7.42
"Jay Bruce",4600,"NYM","1B/OF","MIL",8.99
"Welington Castillo",3500,"BAL","C","NYY",5.71
"Ronald Torreyes",2600,"NYY","3B/SS","BAL",5.21
"Chris Carter",4000,"NYY","1B","BAL",5.3
"Seth Smith",3400,"BAL","OF","NYY",6.33
"Adam Jones",3700,"BAL","OF","NYY",6.86
"Mark Trumbo",3900,"BAL","OF","NYY",6.23
"Manny Machado",4200,"BAL","3B","NYY",7.64
"Gary Sanchez",4700,"NYY","C","BAL",7.74
"Aaron Judge",5100,"NYY","OF","BAL",9.75
"Chase Headley",3200,"NYY","3B","BAL",6.03
"Brett Gardner",4600,"NYY","OF","BAL",9.1
"Josh Bell",3700,"PIT","1B","ARI",5.48
"Matt Holliday",3900,"NYY","1B","BAL",7.79
"Aaron Hicks",4400,"NYY","OF","BAL",6.16
"Didi Gregorius",4100,"NYY","SS","BAL",7.38
"Starlin Castro",3900,"NYY","2B","BAL",7.79
"Jonathan Schoop",3600,"BAL","2B","NYY",5.77
"J.J. Hardy",3100,"BAL","SS","NYY",4.65
"Logan Forsythe",3600,"LAD","2B/3B","STL",5.92
"Chase Utley",3200,"LAD","1B/2B","STL",5.27
"Cody Bellinger",3900,"LAD","1B/OF","STL",7.52
"Greg Garcia",2500,"STL","3B/SS","LAD",5.22
"Aledmys Diaz",3400,"STL","SS","LAD",5.66
"Jedd Gyorko",3600,"STL","3B","LAD",6.37
