"Name","Salary","Team","Position","OppTeam","Projections"
"Carson Fulmer",4000,"CHW","SP","MIN",10.78
"Dillon Gee",4600,"MIN","SP","CHW",10.91
"Michael Foltynewicz",7000,"ATL","SP","SEA",17.99
"Cole Hamels",11600,"TEX","SP","LAA",20.47
"Tyler Skaggs",6700,"LAA","SP","TEX",18.23
"Christopher Stratton",6800,"SFG","SP","MIL",11.47
"Zach Davies",8400,"MIL","SP","SFG",16.02
"Andrew Albers",6000,"SEA","SP","ATL",12.87
"Robert Gsellman",5400,"NYM","SP","ARI",12.82
"Alex Wood",12100,"LAD","SP","PIT",23.83
"Chris Smith",5100,"OAK","SP","BAL",9.33
"Gerrit Cole",8700,"PIT","SP","LAD",20.67
"Eduardo Rodriguez",7300,"BOS","SP","CLE",15.16
"Taijuan Walker",7800,"ARI","SP","NYM",17.85
"Michael Clevinger",6500,"CLE","SP","BOS",16.42
"Ubaldo Jimenez",8100,"BAL","SP","OAK",15.59
