"Name","Salary","Team","Position","OppTeam","Projections"
"Jake Arrieta",8800,"CHC","SP","MIA",22.34
"Jeff Locke",4800,"MIA","SP","CHC",11.06
"Wade Miley",5900,"BAL","SP","CLE",12.53
"Michael Clevinger",5700,"CLE","SP","BAL",13.14
"Luis Severino",12300,"NYY","SP","LAA",24.19
"Matt Cain",4500,"SFG","SP","ATL",13.3
"Jaime Garcia",7500,"ATL","SP","SFG",18.92
"Andrew Moore",4700,"SEA","SP","DET",10.65
"Daniel Norris",7600,"DET","SP","SEA",14.84
"Hyun-Jin Ryu",7100,"LAD","SP","NYM",14.9
"Steven Matz",6900,"NYM","SP","LAD",16.75
"Jesse Chavez",5200,"LAA","SP","NYY",11.53
"Jesse Hahn",5600,"OAK","SP","HOU",13.97
"Marcus Stroman",8700,"TOR","SP","TEX",18.6
"Nik Turley",4300,"MIN","SP","CHW",7.99
"Jose Quintana",8300,"CHW","SP","MIN",15.83
"Aaron Nola",6600,"PHI","SP","STL",15.32
"Martin Perez",5000,"TEX","SP","TOR",12.23
"Ivan Nova",7400,"PIT","SP","MIL",15.46
"David Paulino",6300,"HOU","SP","OAK",14.44
"Antonio Senzatela",6500,"COL","SP","ARI",11.07
"Zachary Godley",7200,"ARI","SP","COL",11.87
"Chase Anderson",9400,"MIL","SP","PIT",20.7
"Carlos Martinez",13500,"STL","SP","PHI",28.49
