"Name","Salary","Team","Position","OppTeam","Projections"
"Dustin Pedroia",3700,"BOS","2B","LAA",6.89
"Juan Graterol",2500,"LAA","C","BOS",4.25
"C.J. Cron",3400,"LAA","1B","BOS",5.29
"Deven Marrero",2800,"BOS","3B","LAA",5.38
"Hanley Ramirez",3600,"BOS","1B","LAA",7.38
"Curtis Granderson",3700,"NYM","OF","SFG",6.31
"Jay Bruce",3600,"NYM","OF","SFG",6.25
"Yoenis Cespedes",3900,"NYM","OF","SFG",6.72
"Wilmer Flores",2400,"NYM","1B/3B","SFG",5.39
"Christian Vazquez",2900,"BOS","C","LAA",5.08
"Josh Rutledge",2500,"BOS","2B/3B","LAA",5.05
"Mookie Betts",5200,"BOS","OF","LAA",9.47
"Danny Espinosa",3000,"LAA","2B","BOS",4.97
"Martin Maldonado",3100,"LAA","C","BOS",4.57
"Andrew Benintendi",4300,"BOS","OF","LAA",8.2
"Xander Bogaerts",4700,"BOS","SS","LAA",7.78
"Jackie Bradley",4000,"BOS","OF","LAA",6.54
"Chris Young",3600,"BOS","OF","LAA",5.55
"Mitch Moreland",3600,"BOS","1B","LAA",6.58
"Travis d'Arnaud",3000,"NYM","C","SFG",4.81
"T.J. Rivera",2700,"NYM","1B/3B","SFG",5.33
"Rene Rivera",2200,"NYM","C","SFG",4.48
"Lucas Duda",3400,"NYM","1B","SFG",5.88
"Michael Conforto",3900,"NYM","OF","SFG",6.77
"Aaron Hill",2200,"SFG","2B/3B","NYM",4.53
"Asdrubal Cabrera",3300,"NYM","SS","SFG",6.07
"Nolan Arenado",4100,"COL","3B","LAD",6.42
"DJ LeMahieu",3700,"COL","2B","LAD",5.56
"Charlie Blackmon",4200,"COL","OF","LAD",5.67
"Kelby Tomlinson",2800,"SFG","3B/SS","NYM",4.54
"Austin Slater",3000,"SFG","OF","NYM",5.19
"Denard Span",3400,"SFG","OF","NYM",5.63
"Gavin Cecchini",2400,"NYM","SS","SFG",4.75
"Jose Reyes",3200,"NYM","3B/SS","SFG",5.15
"Joe Panik",3200,"SFG","2B","NYM",5.52
"Brandon Crawford",2800,"SFG","SS","NYM",5.45
"Brandon Belt",3100,"SFG","1B/OF","NYM",6.46
"Hunter Pence",3000,"SFG","OF","NYM",6.33
"Buster Posey",3600,"SFG","1B/C","NYM",6.64
"Eric Young",3900,"LAA","OF","BOS",5.18
"Andrelton Simmons",3700,"LAA","SS","BOS",5.1
"Kurt Suzuki",3400,"ATL","C","MIL",4.61
"Brandon Phillips",3900,"ATL","2B","MIL",6.76
"Lewis Brinson",4000,"MIL","OF","ATL",4.85
"Adam Frazier",4200,"PIT","OF","STL",6.23
"Josh Harrison",4000,"PIT","2B/3B","STL",6.48
"Josh Bell",3600,"PIT","1B","STL",6.12
"David Freese",2900,"PIT","3B","STL",6.56
"John Jaso",3000,"PIT","1B/OF","STL",5.48
"Eric Thames",4500,"MIL","1B/OF","ATL",8.51
"Jace Peterson",2700,"ATL","2B/OF","MIL",5.11
"Johan Camargo",2800,"ATL","3B","MIL",5.69
"Ender Inciarte",4300,"ATL","OF","MIL",7.47
"Orlando Arcia",3200,"MIL","SS","ATL",5.91
"Nick Markakis",3800,"ATL","OF","MIL",7.17
"Matt Kemp",4300,"ATL","OF","MIL",8.5
"Dansby Swanson",3400,"ATL","SS","MIL",5.54
"Tyler Flowers",3700,"ATL","C","MIL",5.73
"Matt Adams",4200,"ATL","1B","MIL",8.24
"Andrew McCutchen",4500,"PIT","OF","STL",7.89
"Jordy Mercer",3300,"PIT","SS","STL",5.36
"Greg Garcia",2400,"STL","2B/3B","PIT",5.15
"Jose Martinez",2700,"STL","1B/OF","PIT",5.34
"Gregory Polanco",3900,"PIT","OF","STL",7.33
"Cameron Maybin",3900,"LAA","OF","BOS",5.79
"Kole Calhoun",3700,"LAA","OF","BOS",5.42
"Luis Valbuena",3800,"LAA","1B/3B","BOS",5.22
"Yunel Escobar",3400,"LAA","3B","BOS",4.85
"Albert Pujols",3600,"LAA","1B","BOS",6.62
"Elias Diaz",2600,"PIT","C","STL",5.39
"Paul DeJong",3700,"STL","2B","PIT",5.03
"Dexter Fowler",4600,"STL","OF","PIT",6.91
"Matt Carpenter",3800,"STL","1B","PIT",7.41
"Chris Stewart",2100,"PIT","C","STL",4.69
"Stephen Piscotty",4000,"STL","OF","PIT",6.48
"Jedd Gyorko",3800,"STL","3B","PIT",6.84
"Aledmys Diaz",3200,"STL","SS","PIT",5.65
"Thomas Pham",4100,"STL","OF","PIT",6.11
"Yadier Molina",3600,"STL","C","PIT",5.41
"Mark Reynolds",3600,"COL","1B","LAD",5.3
"Ian Desmond",3600,"COL","1B/OF","LAD",5.39
"Andrew Knapp",2600,"PHI","C","ARI",4.08
"Nick Ahmed",3800,"ARI","SS","PHI",5.77
