"Name","Salary","Team","Position","OppTeam","Projections"
"Luis Castillo",5900,"CIN","SP","COL",8.68
"Adalberto Mejia",6600,"MIN","SP","LAA",14.62
"Alex Meyer",6900,"LAA","SP","MIN",15.77
"Martin Perez",5700,"TEX","SP","BOS",10.77
"Jeff Hoffman",7800,"COL","SP","CIN",11.72
"Carlos Rodon",6500,"CHW","SP","OAK",15.34
"Andrew Moore",5500,"SEA","SP","KCR",13.62
"Ian Kennedy",7300,"KCR","SP","SEA",13.02
"Jharel Cotton",8000,"OAK","SP","CHW",14.32
"Rick Porcello",7500,"BOS","SP","TEX",13.32
"Adam Wainwright",8400,"STL","SP","MIA",17.97
"Stephen Strasburg",12600,"WAS","SP","NYM",25.3
"Steven Matz",8800,"NYM","SP","WAS",15.85
"Brent Suter",4100,"MIL","SP","BAL",8.84
"Ivan Nova",8600,"PIT","SP","PHI",19.11
"Aaron Nola",8800,"PHI","SP","PIT",19.79
"Jeff Locke",4900,"MIA","SP","STL",9.22
"Masahiro Tanaka",9900,"NYY","SP","TOR",19.25
"Marcus Stroman",10900,"TOR","SP","NYY",18.09
"Wade Miley",6200,"BAL","SP","MIL",11.68
