"Name","Salary","Team","Position","OppTeam","Projections"
"Marcus Stroman",8700,"TOR","SP","TBR",16.54
"Blake Snell",7100,"TBR","SP","TOR",16.47
"Gio Gonzalez",8400,"WAS","SP","MIA",16.52
"Tom Koehler",6300,"MIA","SP","WAS",11.97
"Andrew Triggs",4100,"OAK","SP","LAA",16.21
"Jaime Garcia",7200,"ATL","SP","NYM",12.63
"Matt Harvey",8100,"NYM","SP","ATL",18.14
"Robbie Ray",8300,"ARI","SP","SFG",13.99
"Jeff Samardzija",9200,"SFG","SP","ARI",12.3
"Joseph Musgrove",7000,"HOU","SP","SEA",15.76
"Ariel Miranda",5400,"SEA","SP","HOU",11.94
"Tyler Skaggs",7500,"LAA","SP","OAK",15.92
"Brandon McCarthy",7200,"LAD","SP","SDP",20
"Antonio Senzatela",5100,"COL","SP","MIL",9.2
"Kyle Gibson",5900,"MIN","SP","KCR",10.95
"Jason Hammel",7700,"KCR","SP","MIN",14.08
"William Davis",4800,"CIN","SP","PHI",11.74
"Chase Anderson",6100,"MIL","SP","COL",11.9
"John Lackey",9200,"CHC","SP","STL",17.35
"Jered Weaver",5600,"SDP","SP","LAD",9.9
"James Shields",6900,"CHW","SP","DET",11.49
"Matt Boyd",6200,"DET","SP","CHW",15.13
"Lance Lynn",6400,"STL","SP","CHC",13.72
"Clay Buchholz",6500,"PHI","SP","CIN",12.95
