"Name","Salary","Team","Position","OppTeam","Projections"
"Ian Kennedy",6800,"KCR","SP","STL",15
"Carlos Martinez",8200,"STL","SP","KCR",19.72
"Dylan Bundy",7400,"BAL","SP","LAA",17.15
"J.C. Ramirez",7500,"LAA","SP","BAL",18.56
"Matt Moore",5000,"SFG","SP","CHC",15.87
"Jake Arrieta",11600,"CHC","SP","SFG",24.87
"Ervin Santana",9500,"MIN","SP","MIL",20.59
"Brent Suter",6400,"MIL","SP","MIN",14
"Jordan Zimmermann",6900,"DET","SP","PIT",13.14
"Max Scherzer",12800,"WAS","SP","MIA",33.24
"Trevor Williams",6200,"PIT","SP","DET",13.74
"Jhoulys Chacin",8100,"SDP","SP","CIN",13.59
"Tim Adleman",4600,"CIN","SP","SDP",13.44
"Chris O'Grady",4800,"MIA","SP","WAS",9.81
