"Name","Salary","Team","Position","OppTeam","Projections"
"Jhoulys Chacin",5700,"SDP","SP","ARI",10.89
"Jacob Turner",0,"WAS","SP","COL",10.46
"Tyler Anderson",5400,"COL","SP","WAS",8.05
"Zack Greinke",9400,"ARI","SP","SDP",24.32
"Francisco Liriano",9700,"TOR","SP","LAA",18.03
"Matt Cain",6100,"SFG","SP","LAD",14.07
"Hyun-Jin Ryu",10200,"LAD","SP","SFG",14.72
"Jesse Chavez",6700,"LAA","SP","TOR",16.58
"Miguel Gonzalez",7500,"CHW","SP","KCR",15.65
"Jason Vargas",8000,"KCR","SP","CHW",20.26
"Ubaldo Jimenez",6800,"BAL","SP","TBR",14.27
"Chris Archer",10100,"TBR","SP","BAL",21.63
"Chad Kuhl",7000,"PIT","SP","CHC",12.01
"Amir Garrett",6700,"CIN","SP","MIL",21.72
"Matt Garza",5600,"MIL","SP","CIN",12.77
"Martin Perez",6300,"TEX","SP","MIN",10.23
"Phil Hughes",5500,"MIN","SP","TEX",11.26
"Brett Anderson",7300,"CHC","SP","PIT",16.61
