"Name","Salary","Team","Position","OppTeam","Projections"
"Wade Miley",5100,"BAL","SP","TEX",8.79
"Martin Perez",5600,"TEX","SP","BAL",12.62
"Lance Lynn",8400,"STL","SP","ARI",17.56
"Taijuan Walker",7600,"ARI","SP","STL",15.7
"John Lackey",6200,"CHC","SP","MIL",18.08
"Zach Davies",8200,"MIL","SP","CHC",14.57
"Bartolo Colon",4700,"MIN","SP","OAK",9.35
"Jharel Cotton",8000,"OAK","SP","MIN",17.73
"Madison Bumgarner",9700,"SFG","SP","LAD",20.85
"Hyun-Jin Ryu",8000,"LAD","SP","SFG",21.12
"Gerrit Cole",10900,"PIT","SP","SDP",22.03
"Clayton Richard",6100,"SDP","SP","PIT",14.45
"Seth Lugo",7100,"NYM","SP","SEA",13.02
"James Paxton",12200,"SEA","SP","NYM",25.7
"Carlos Rodon",6900,"CHW","SP","CLE",14.9
"Josh Tomlin",8900,"CLE","SP","CHW",19.75
"Justin Verlander",7900,"DET","SP","HOU",17.89
"Luis Castillo",7000,"CIN","SP","MIA",13.6
"Lance McCullers",10200,"HOU","SP","DET",22.03
"Cesar Valdez",6300,"TOR","SP","LAA",14.3
"Jordan Montgomery",8000,"NYY","SP","TBR",15.18
"Jesse Chavez",5400,"LAA","SP","TOR",15.8
"Dan Straily",7700,"MIA","SP","CIN",18.16
"Jason Hammel",6000,"KCR","SP","BOS",12.95
"Jon Gray",7400,"COL","SP","WAS",15.12
"Erick Fedde",5500,"WAS","SP","COL",15.04
"Vincent Velasquez",7400,"PHI","SP","ATL",19.15
"R.A. Dickey",6400,"ATL","SP","PHI",14.35
"Drew Pomeranz",8700,"BOS","SP","KCR",19.74
"Jacob Faria",8600,"TBR","SP","NYY",12.07
