"Name","Salary","Team","Position","OppTeam","Projections"
"Mookie Betts",5400,"BOS","OF","TBR",8.54
"Mitch Moreland",3300,"BOS","1B","TBR",7.59
"Jackie Bradley",3800,"BOS","OF","TBR",6.56
"Tzu-Wei Lin",2700,"BOS","SS","TBR",5.06
"Xander Bogaerts",4000,"BOS","SS","TBR",7.39
"Dustin Pedroia",3900,"BOS","2B","TBR",6.47
"Matthew Szczur",3300,"SDP","OF","CLE",5.23
"Michael Brantley",3900,"CLE","OF","SDP",8.01
"Jason Kipnis",3500,"CLE","2B","SDP",7.23
"Lonnie Chisenhall",4000,"CLE","OF","SDP",7.71
"Bradley Zimmer",3400,"CLE","OF","SDP",6.43
"Abraham Almonte",3300,"CLE","OF","SDP",5.21
"Sandy Leon",3100,"BOS","C","TBR",5.3
"Andrew Benintendi",4500,"BOS","OF","TBR",7.93
"Wilson Ramos",3200,"TBR","C","BOS",4.18
"Steve Souza",4300,"TBR","OF","BOS",5.73
"Peter Bourjos",2500,"TBR","OF","BOS",3.38
"Trevor Plouffe",3100,"TBR","3B","BOS",4.03
"Adam Jones",2900,"BAL","OF","MIN",6.04
"Tim Beckham",3200,"TBR","SS","BOS",4.24
"Logan Morrison",4500,"TBR","1B","BOS",4.66
"Corey Dickerson",3800,"TBR","OF","BOS",5.17
"Hanley Ramirez",3800,"BOS","1B","TBR",6.99
"Mallex Smith",3000,"TBR","OF","BOS",4.88
"Evan Longoria",3600,"TBR","3B","BOS",5.93
"Adeiny Hechavarria",2400,"TBR","SS","BOS",3.91
"Jose Ramirez",4600,"CLE","2B/3B","SDP",7.86
"Edwin Encarnacion",4500,"CLE","1B","SDP",7.37
"Justin Smoak",4500,"TOR","1B","HOU",7.11
"Kendrys Morales",3100,"TOR","1B","HOU",6.07
"Russell Martin",2600,"TOR","C","HOU",5.64
"Ryan Goins",2100,"TOR","2B/SS","HOU",4.31
"Josh Donaldson",4000,"TOR","3B","HOU",6.28
"Jose Bautista",3800,"TOR","OF","HOU",7.01
"Kevin Pillar",3100,"TOR","OF","HOU",5.2
"Yulieski Gurriel",3600,"HOU","1B","TOR",7.5
"Alex Bregman",3500,"HOU","3B","TOR",6.78
"Evan Gattis",4200,"HOU","C","TOR",8.34
"Jake Marisnick",2900,"HOU","OF","TOR",5.78
"Marwin Gonzalez",4100,"HOU","1B/OF","TOR",8.34
"Steve Pearce",3100,"TOR","OF","HOU",5.22
"Troy Tulowitzki",3300,"TOR","SS","HOU",5.22
"Luis Torrens",2300,"SDP","C","CLE",5.04
"Erick Aybar",2900,"SDP","SS","CLE",6.65
"Yan Gomes",2800,"CLE","C","SDP",5.44
"Erik Gonzalez",3100,"CLE","2B/SS","SDP",5.25
"Francisco Lindor",3900,"CLE","SS","SDP",7.45
"Austin Hedges",2500,"SDP","C","CLE",5.59
"Hunter Renfroe",3700,"SDP","OF","CLE",7.12
"Cory Spangenberg",3500,"SDP","3B/OF","CLE",6.09
"Carlos Asuaje",2700,"SDP","SS","CLE",5.52
"Wil Myers",3800,"SDP","1B","CLE",8.35
"Manuel Margot",3700,"SDP","OF","CLE",7.76
"Jose Pirela",3400,"SDP","2B","CLE",7.64
"Manny Machado",3800,"BAL","3B","MIN",6.89
"Mark Trumbo",3800,"BAL","OF","MIN",6.18
"Jaycob Brugman",3300,"OAK","OF","SEA",5.46
"Robinson Cano",4800,"SEA","2B","OAK",8.88
"A.J. Pollock",3900,"ARI","OF","LAD",7.82
"Gregor Blanco",3400,"ARI","OF","LAD",4.7
"David Peralta",3400,"ARI","OF","LAD",5.62
"Danny Valencia",3100,"SEA","1B","OAK",6.59
"Mitch Haniger",3500,"SEA","OF","OAK",7.33
"Jean Segura",4500,"SEA","SS","OAK",8.16
"Benjamin Gamel",3900,"SEA","OF","OAK",7.95
"Jarrod Dyson",3600,"SEA","OF","OAK",5.67
"Nelson Cruz",4400,"SEA","OF","OAK",8.51
"Kyle Seager",3700,"SEA","3B","OAK",7.42
"Paul Goldschmidt",4900,"ARI","1B","LAD",9.34
"Jake Lamb",4100,"ARI","3B","LAD",5.84
"Yasmani Grandal",3900,"LAD","C","ARI",5.64
"Yasiel Puig",3400,"LAD","OF","ARI",5.54
"Cody Bellinger",4600,"LAD","1B/OF","ARI",7.21
"Logan Forsythe",3900,"LAD","2B/3B","ARI",5.69
"Justin Turner",4400,"LAD","3B","ARI",7.85
"Corey Seager",4500,"LAD","SS","ARI",5.95
"Christopher Taylor",4200,"LAD","2B/OF","ARI",6.17
"Brandon Drury",3000,"ARI","2B","LAD",5.67
"Chris Owings",4100,"ARI","OF/SS","LAD",6.52
"Ketel Marte",2900,"ARI","SS","LAD",5.22
"Chris Iannetta",2900,"ARI","C","LAD",5.58
"Enrique Hernandez",3300,"LAD","2B/OF","ARI",5.64
"Mike Zunino",3200,"SEA","C","OAK",5.88
"Bruce Maxwell",2500,"OAK","C","SEA",6.11
"Miguel Sano",4700,"MIN","3B","BAL",8.11
"Brian Dozier",3900,"MIN","2B","BAL",7.35
"Joe Mauer",4200,"MIN","1B","BAL",6.63
"Byron Buxton",3200,"MIN","OF","BAL",5.16
"Jason Castro",3200,"MIN","C","BAL",5.61
"Seth Smith",3300,"BAL","OF","MIN",6.02
"Ruben Tejada",2200,"BAL","3B/SS","MIN",3.89
"Trey Mancini",3500,"BAL","1B/OF","MIN",5.39
"Jonathan Schoop",4200,"BAL","2B","MIN",6.41
"Joey Rickard",3100,"BAL","OF","MIN",4.55
"Welington Castillo",3100,"BAL","C","MIN",5.04
"Paul Janish",2900,"BAL","3B/SS","MIN",3.36
"Eddie Rosario",4100,"MIN","OF","BAL",6.14
"Max Kepler",4400,"MIN","OF","BAL",7.53
"Matt Joyce",3200,"OAK","OF","SEA",7.02
"Rajai Davis",3100,"OAK","OF","SEA",5.7
"Franklin Barreto",4000,"OAK","SS","SEA",5.96
"Matt Chapman",4000,"OAK","3B","SEA",5.53
"Yonder Alonso",4000,"OAK","1B","SEA",7.7
"Khris Davis",4700,"OAK","OF","SEA",9.24
"Ryon Healy",3500,"OAK","1B/3B","SEA",6.73
"Eduardo Escobar",3800,"MIN","3B/SS","BAL",6.16
"Robbie Grossman",3900,"MIN","OF","BAL",6.4
"Jorge Polanco",3200,"MIN","SS","BAL",6.18
"Jed Lowrie",3600,"OAK","2B","SEA",7.23
"Brian McCann",3400,"HOU","C","TOR",5.56
"Carlos Correa",5100,"HOU","SS","TOR",9.93
"Manuel Pina",4100,"MIL","C","CHC",5.99
"Luke Voit",2900,"STL","1B","MIA",6.58
"Eric Thames",4600,"MIL","1B/OF","CHC",6.61
"Jesus Aguilar",3600,"MIL","1B","CHC",6.63
"Domingo Santana",4200,"MIL","OF","CHC",8.07
"Greg Garcia",3100,"STL","2B/3B","MIA",5.6
"Paul DeJong",4200,"STL","2B","MIA",6
"Randal Grichuk",3700,"STL","OF","MIA",6.16
"Matt Carpenter",4300,"STL","1B","MIA",9.59
"Yadier Molina",3600,"STL","C","MIA",6.49
"Stephen Piscotty",4000,"STL","OF","MIA",7.98
"Thomas Pham",4800,"STL","OF","MIA",8.79
"Ryan Braun",4600,"MIL","OF","CHC",8.81
"Orlando Arcia",4200,"MIL","SS","CHC",5.81
"Javier Baez",3300,"CHC","2B/SS","MIL",5.8
"Willson Contreras",4100,"CHC","C","MIL",7.02
"Ian Happ",4200,"CHC","2B/OF","MIL",8.26
"Jon Jay",3500,"CHC","OF","MIL",5.68
"Jason Heyward",3800,"CHC","OF","MIL",6.47
"Addison Russell",3200,"CHC","SS","MIL",6.1
"Anthony Rizzo",4900,"CHC","1B","MIL",9.62
"Travis Shaw",4700,"MIL","3B","CHC",6.06
"Keon Broxton",3100,"MIL","OF","CHC",6.76
"Jonathan Villar",3900,"MIL","2B","CHC",7.05
"Hernan Perez",3700,"MIL","3B/OF","CHC",5.91
"Ben Zobrist",3500,"CHC","2B/OF","MIL",6.96
"Jedd Gyorko",4100,"STL","3B","MIA",8.71
"J.T. Riddle",3000,"MIA","SS","STL",4.96
"Nick Hundley",3400,"SFG","C","DET",5.04
"Gorkys Hernandez",3300,"SFG","OF","DET",5.58
"Mikie Mahtook",3100,"DET","OF","SFG",5.04
"J.D. Martinez",4600,"DET","OF","SFG",7.41
"Nick Castellanos",3900,"DET","3B","SFG",5.85
"Hunter Pence",3800,"SFG","OF","DET",7.15
"Denard Span",4000,"SFG","OF","DET",7.48
"Buster Posey",4000,"SFG","1B/C","DET",7.79
"Brandon Belt",4200,"SFG","1B/OF","DET",8.49
"Brandon Crawford",3000,"SFG","SS","DET",6.16
"Austin Slater",2400,"SFG","OF","DET",5.97
"Joe Panik",3900,"SFG","2B","DET",6.53
"Justin Upton",4300,"DET","OF","SFG",6.61
"Ian Kinsler",4100,"DET","2B","SFG",6.25
"Giancarlo Stanton",4100,"MIA","OF","STL",7.73
"Christian Yelich",4500,"MIA","OF","STL",7.88
"Marcell Ozuna",4200,"MIA","OF","STL",6.91
"Justin Bour",4200,"MIA","1B","STL",7.97
"Martin Prado",3500,"MIA","3B","STL",5.84
"Dee Gordon",3800,"MIA","2B","STL",7.39
"J.T. Realmuto",4100,"MIA","C","STL",5.74
"Miguel Cabrera",3700,"DET","1B","SFG",7.14
"Jose Iglesias",2900,"DET","SS","SFG",4.66
"Alex Avila",4000,"DET","1B/C","SFG",6.51
"Victor Martinez",3600,"DET","1B","SFG",6.13
"Kris Bryant",4300,"CHC","3B","MIL",8.92
"Tucker Barnhart",3400,"CIN","C","COL",6.25
"Nick Markakis",3000,"ATL","OF","WAS",5.74
"Matt Kemp",3400,"ATL","OF","WAS",6.32
"Tyler Flowers",3400,"ATL","C","WAS",5.48
"Dansby Swanson",2700,"ATL","SS","WAS",5.22
"Brandon Phillips",2900,"ATL","2B","WAS",6.15
"Matt Adams",3600,"ATL","1B","WAS",4.45
"Ender Inciarte",3400,"ATL","OF","WAS",5.67
"Aaron Altherr",4100,"PHI","OF","PIT",6.46
"Maikel Franco",3600,"PHI","3B","PIT",6.3
"Ty Kelly",2500,"PHI","3B/OF","PIT",5.34
"Tommy Joseph",3800,"PHI","1B","PIT",6.46
