"Name","Salary","Team","Position","OppTeam","Projections"
"Hanley Ramirez",5000,"BOS","1B/OF","BAL",8.9
"Mookie Betts",5300,"BOS","OF","BAL",8.73
"Mitch Moreland",4000,"BOS","1B","BAL",8.06
"Xander Bogaerts",5000,"BOS","SS","BAL",7.75
"Marco Hernandez",3000,"BOS","3B/SS","BAL",5.42
"Jackie Bradley",4400,"BOS","OF","BAL",7.59
"Andrew Benintendi",4600,"BOS","OF","BAL",9.38
"Dustin Pedroia",4300,"BOS","2B","BAL",7.35
"Manny Machado",5100,"BAL","3B","BOS",10.02
"Adam Jones",4500,"BAL","OF","BOS",8.76
"Mark Trumbo",4300,"BAL","OF","BOS",7.4
"Trey Mancini",3800,"BAL","1B/OF","BOS",6.06
"J.J. Hardy",3500,"BAL","SS","BOS",5.73
"Jonathan Schoop",4100,"BAL","2B","BOS",6.5
"Chris Davis",4200,"BAL","1B","BOS",8.1
"Colby Rasmus",3400,"TBR","OF","MIA",5.82
"J.T. Realmuto",3700,"MIA","C","TBR",5.89
"Derek Norris",2800,"TBR","C","MIA",5.38
"Daniel Robertson",2500,"TBR","2B/3B","MIA",4.73
"Tim Beckham",3000,"TBR","SS","MIA",5.28
"Martin Prado",3500,"MIA","3B","TBR",5.86
"Dee Gordon",4500,"MIA","2B","TBR",7.37
"Logan Morrison",3300,"TBR","1B","MIA",5.94
"Rickie Weeks",2700,"TBR","1B","MIA",5.17
"Corey Dickerson",3800,"TBR","OF","MIA",7.62
"Steve Souza",3600,"TBR","OF","MIA",7.07
"Kevin Kiermaier",3500,"TBR","OF","MIA",6.1
"Evan Longoria",4000,"TBR","3B","MIA",7.5
"Brad Miller",3700,"TBR","2B","MIA",7.07
"Seth Smith",3700,"BAL","OF","BOS",7.98
"Caleb Joseph",2800,"BAL","C","BOS",4.73
"Javier Baez",3800,"CHC","2B","PHI",5.71
"Willson Contreras",3700,"CHC","C","PHI",6.09
"Ben Zobrist",4200,"CHC","2B/OF","PHI",6.87
"Ian Desmond",4200,"COL","OF","SDP",7.47
"DJ LeMahieu",3900,"COL","2B","SDP",6.26
"Charlie Blackmon",4600,"COL","OF","SDP",8.34
"Jason Heyward",3400,"CHC","OF","PHI",7.27
"Addison Russell",3700,"CHC","SS","PHI",7.41
"Cameron Rupp",2900,"PHI","C","CHC",4.45
"Tommy Joseph",3500,"PHI","1B","CHC",5.01
"Odubel Herrera",3700,"PHI","OF","CHC",6.11
"Kyle Schwarber",4500,"CHC","OF","PHI",8.28
"Anthony Rizzo",5200,"CHC","1B","PHI",9.55
"Kris Bryant",5000,"CHC","3B","PHI",8.68
"Nolan Arenado",4700,"COL","3B","SDP",8.34
"Carlos Gonzalez",4300,"COL","OF","SDP",7.93
"Ryan Schimpf",3600,"SDP","3B","COL",5.07
"Yangervis Solarte",3500,"SDP","2B","COL",6.47
"Hunter Renfroe",3300,"SDP","OF","COL",5.9
"Austin Hedges",2700,"SDP","C","COL",5.66
"Jabari Blash",2400,"SDP","OF","COL",5.59
"Erick Aybar",2600,"SDP","SS","COL",5.38
"Wil Myers",4600,"SDP","1B","COL",8.71
"Cory Spangenberg",3200,"SDP","2B/3B","COL",5.02
"Gerardo Parra",3400,"COL","OF","SDP",6.19
"Mark Reynolds",3700,"COL","1B","SDP",5.9
"Trevor Story",4400,"COL","SS","SDP",6.49
"Dustin Garneau",3100,"COL","C","SDP",5.08
"Manuel Margot",3400,"SDP","OF","COL",6.4
"Christian Yelich",4400,"MIA","OF","TBR",7.88
"Giancarlo Stanton",4600,"MIA","OF","TBR",8.45
"Brandon Phillips",4100,"ATL","2B","NYM",5.99
"Dansby Swanson",3200,"ATL","SS","NYM",4.57
"Wilmer Flores",3000,"NYM","1B/3B","ATL",6.33
"Yunel Escobar",3000,"LAA","3B","SEA",6.12
"Mike Trout",5400,"LAA","OF","SEA",9.79
"Kole Calhoun",3600,"LAA","OF","SEA",5.22
"Tyler Flowers",2900,"ATL","C","NYM",4.61
"Nick Markakis",3600,"ATL","OF","NYM",5.74
"Asdrubal Cabrera",3800,"NYM","SS","ATL",7.42
"Juan Lagares",2600,"NYM","OF","ATL",5.68
"Ender Inciarte",4200,"ATL","OF","NYM",6.12
"Adonis Garcia",3400,"ATL","3B","NYM",5.24
"Matt Kemp",4700,"ATL","OF","NYM",7.66
"Freddie Freeman",5200,"ATL","1B","NYM",8.56
"Albert Pujols",4100,"LAA","1B","SEA",6.28
"Jefry Marte",3300,"LAA","1B","SEA",5.57
"Nelson Cruz",4800,"SEA","OF","LAA",8.28
"Robinson Cano",4600,"SEA","2B","LAA",8.79
"Kyle Seager",4300,"SEA","3B","LAA",8.34
"Guillermo Heredia",2800,"SEA","OF","LAA",5.83
"Jarrod Dyson",3200,"SEA","OF","LAA",5.43
"Danny Valencia",3500,"SEA","1B","LAA",5.76
"Benjamin Gamel",3000,"SEA","OF","LAA",6.12
"Jean Segura",4600,"SEA","SS","LAA",7.21
"Danny Espinosa",2800,"LAA","2B","SEA",5.22
"Andrelton Simmons",3300,"LAA","SS","SEA",5.22
"Cameron Maybin",3600,"LAA","OF","SEA",5.31
"Martin Maldonado",2300,"LAA","C","SEA",4.19
"Mike Zunino",3000,"SEA","C","LAA",5.22
"T.J. Rivera",2800,"NYM","1B/3B","ATL",5.35
"Curtis Granderson",3300,"NYM","OF","ATL",4.73
"Hernan Perez",3600,"MIL","3B/OF","STL",5.88
"Ryan Braun",5000,"MIL","OF","STL",8.6
"Domingo Santana",3400,"MIL","OF","STL",6.09
"Jett Bandy",2700,"MIL","C","STL",5.41
"Orlando Arcia",3400,"MIL","SS","STL",4.87
"Keon Broxton",3800,"MIL","OF","STL",5.45
"Eric Thames",4900,"MIL","1B","STL",9.09
"Jonathan Villar",4400,"MIL","2B","STL",8.34
