"Name","Salary","Team","Position","OppTeam","Projections"
"Adam Rosales",2800,"OAK","SS","SEA",5.23
"Yonder Alonso",4100,"OAK","1B","SEA",8.46
"Rajai Davis",3900,"OAK","OF","SEA",6.91
"Trevor Plouffe",3400,"OAK","3B","SEA",5.62
"Khris Davis",4100,"OAK","OF","SEA",8.06
"Ryon Healy",3500,"OAK","1B/3B","SEA",6.94
"Matt Joyce",3200,"OAK","OF","SEA",7.03
"Jed Lowrie",3600,"OAK","2B","SEA",6.59
"Stephen Vogt",3100,"OAK","C","SEA",6.48
"Jarrod Dyson",3000,"SEA","OF","OAK",5.38
"Carlos Ruiz",2500,"SEA","C","OAK",4.74
"Jean Segura",4400,"SEA","SS","OAK",7.82
"Guillermo Heredia",2700,"SEA","OF","OAK",5.99
"Danny Valencia",3300,"SEA","1B","OAK",6.94
"Taylor Motter",3200,"SEA","1B/SS","OAK",5.7
"Robinson Cano",4400,"SEA","2B","OAK",6.34
"Nelson Cruz",4500,"SEA","OF","OAK",10.49
"Kyle Seager",3900,"SEA","3B","OAK",6.41
"Luis Valbuena",3500,"LAA","1B/3B","CHW",7.47
"Ben Revere",3200,"LAA","OF","CHW",5.79
"Tyler Saladino",3200,"CHW","2B","LAA",5.99
"Matt Davidson",3300,"CHW","3B","LAA",6.12
"Timothy Anderson",3400,"CHW","SS","LAA",6.05
"Omar Narvaez",2400,"CHW","C","LAA",5.4
"Leury Garcia",2600,"CHW","OF","LAA",5.81
"Jose Abreu",4800,"CHW","1B","LAA",7.77
"Todd Frazier",3800,"CHW","3B","LAA",7.85
"Melky Cabrera",3700,"CHW","OF","LAA",7.15
"Martin Maldonado",2400,"LAA","C","CHW",5.37
"C.J. Cron",3600,"LAA","1B","CHW",5.52
"Andrelton Simmons",3100,"LAA","SS","CHW",5.91
"Cameron Maybin",3700,"LAA","OF","CHW",5.7
"Cliff Pennington",2100,"LAA","2B/SS","CHW",4.46
"Danny Espinosa",3000,"LAA","2B","CHW",4.42
"Kole Calhoun",3800,"LAA","OF","CHW",7.09
"Mike Trout",5400,"LAA","OF","CHW",11.14
"Albert Pujols",4000,"LAA","1B","CHW",7.16
