"Name","Salary","Team","Position","OppTeam","Projections"
"Jose Berrios",7300,"MIN","SP","HOU",18.96
"Charlie Morton",6900,"HOU","SP","MIN",16.13
"James Shields",6100,"CHW","SP","SEA",10.03
"James Paxton",9900,"SEA","SP","CHW",18.74
"Nicholas Pivetta",8400,"PHI","SP","MIL",16.26
"Zach Davies",7800,"MIL","SP","PHI",15.46
"Martin Perez",5200,"TEX","SP","KCR",11.26
"Jason Hammel",5300,"KCR","SP","TEX",15.48
"Johnny Cueto",8900,"SFG","SP","SDP",21.91
"Clayton Richard",6700,"SDP","SP","SFG",14.59
"Ricky Nolasco",6000,"LAA","SP","TBR",14.61
"Jacob Faria",8200,"TBR","SP","LAA",19.78
"Carlos Carrasco",12100,"CLE","SP","OAK",24.11
"Sonny Gray",8300,"OAK","SP","CLE",17.6
"R.A. Dickey",6600,"ATL","SP","ARI",13.47
"Taijuan Walker",6500,"ARI","SP","ATL",18.17
"Jacob deGrom",11800,"NYM","SP","COL",24.8
"Michael Pineda",8100,"NYY","SP","BOS",18.29
"Jon Gray",7900,"COL","SP","NYM",17.31
"Kevin Gausman",6900,"BAL","SP","CHC",12.78
"Gerrit Cole",8500,"PIT","SP","STL",19.9
"Mike Montgomery",7800,"CHC","SP","BAL",16.66
"Drew Pomeranz",7400,"BOS","SP","NYY",18.57
"Gio Gonzalez",9400,"WAS","SP","CIN",21.86
"Brandon McCarthy",6900,"LAD","SP","MIA",16.88
"Dan Straily",7100,"MIA","SP","LAD",14.41
"Justin Verlander",8400,"DET","SP","TOR",20.48
"Aaron Sanchez",7200,"TOR","SP","DET",14.16
"Tim Adleman",4700,"CIN","SP","WAS",12.52
"Mike Leake",6400,"STL","SP","PIT",16.14
