"Name","Salary","Team","Position","OppTeam","Projections"
"Lance McCullers",10800,"HOU","SP","TEX",22.84
"Andrew Cashner",6000,"TEX","SP","HOU",11.19
"Edinson Volquez",6500,"MIA","SP","ARI",17.05
"Randall Delgado",5600,"ARI","SP","MIA",12.98
"R.A. Dickey",4600,"ATL","SP","CIN",11.26
"Scott Feldman",7100,"CIN","SP","ATL",13.67
"David Price",8500,"BOS","SP","BAL",19.63
"Dylan Bundy",7500,"BAL","SP","BOS",18.67
"Alex Cobb",7700,"TBR","SP","SEA",17.08
"Sam Gaviglio",4900,"SEA","SP","TBR",13.02
"Matt Shoemaker",9600,"LAA","SP","MIN",19.77
"Ervin Santana",11600,"MIN","SP","LAA",16.88
"Tyler Glasnow",6300,"PIT","SP","NYM",14.59
"Robert Gsellman",7600,"NYM","SP","PIT",15.02
"Matt Garza",5800,"MIL","SP","LAD",13.52
"Rich Hill",8800,"LAD","SP","MIL",19.96
"Jon Lester",10600,"CHC","SP","STL",24.91
"Johnny Cueto",12100,"SFG","SP","PHI",24.84
"Mike Leake",8400,"STL","SP","CHC",16.65
"Jason Hammel",6600,"KCR","SP","CLE",15.98
"Joseph Biagini",4700,"TOR","SP","NYY",14.15
"Carlos Carrasco",11700,"CLE","SP","KCR",24.98
"Edward Lively",5300,"PHI","SP","SFG",7.98
"Joseph Ross",8200,"WAS","SP","OAK",17.12
"Miguel Gonzalez",6800,"CHW","SP","DET",13.95
"Jordan Zimmermann",5000,"DET","SP","CHW",13.04
"Jhoulys Chacin",5700,"SDP","SP","COL",13.02
"Tyler Chatwood",7200,"COL","SP","SDP",17.15
"Daniel Mengden",4500,"OAK","SP","WAS",11.32
"Jordan Montgomery",6900,"NYY","SP","TOR",14.25
