"Name","Salary","Team","Position","OppTeam","Projections"
"Max Scherzer",12700,"WAS","SP","ARI",25.49
"Zachary Godley",7000,"ARI","SP","WAS",16.24
"Jeff Hoffman",6300,"COL","SP","PIT",13.12
"Trevor Williams",5500,"PIT","SP","COL",8.62
"James Shields",5800,"CHW","SP","KCR",10.27
"Ian Kennedy",8100,"KCR","SP","CHW",18.39
"Chris Sale",13400,"BOS","SP","LAA",30.01
"Ricky Nolasco",6800,"LAA","SP","BOS",13.86
"Trevor Cahill",8300,"SDP","SP","SFG",16.06
"Jeff Samardzija",9100,"SFG","SP","SDP",24.47
"Alex Wood",11800,"LAD","SP","ATL",26.47
"Aaron Blair",6000,"ATL","SP","LAD",9.6
"CC Sabathia",7300,"NYY","SP","SEA",14.66
"Andrew Moore",5300,"SEA","SP","NYY",11.72
"Ervin Santana",8600,"MIN","SP","DET",17.85
"Anibal Sanchez",6100,"DET","SP","MIN",11.75
"Aaron Nola",8400,"PHI","SP","MIL",22.55
"Alex Cobb",7900,"TBR","SP","TEX",17.55
"Matt Garza",6700,"MIL","SP","PHI",13.72
"Ubaldo Jimenez",4800,"BAL","SP","HOU",8.95
"Jake Arrieta",7800,"CHC","SP","STL",17.85
"Michael Fiers",7500,"HOU","SP","BAL",16.53
"Yu Darvish",10600,"TEX","SP","TBR",25.34
"Marco Estrada",5700,"TOR","SP","CLE",11.52
"Paul Blackburn",5300,"OAK","SP","NYM",13.39
"Steven Matz",7100,"NYM","SP","OAK",18.44
"Homer Bailey",5600,"CIN","SP","MIA",11.19
"Jose Urena",5000,"MIA","SP","CIN",11.38
"Trevor Bauer",6200,"CLE","SP","TOR",16.44
"Carlos Martinez",9600,"STL","SP","CHC",20.1
