"Name","Salary","Team","Position","OppTeam","Projections"
"Yovani Gallardo",6900,"SEA","SP","OAK",16.7
"Sean Manaea",8300,"OAK","SP","SEA",16.06
"Jesse Chavez",7800,"LAA","SP","CHW",19.68
"Chase Anderson",6800,"MIL","SP","SDP",15.82
"Luis Perdomo",6600,"SDP","SP","MIL",17.55
"Matt Cain",6100,"SFG","SP","LAD",16.44
"Brandon McCarthy",9100,"LAD","SP","SFG",18.07
"Mike Pelfrey",5000,"CHW","SP","LAA",10.74
"Zachary Godley",6300,"ARI","SP","NYM",12.35
"Bartolo Colon",6500,"ATL","SP","TOR",13.04
"Carlos Carrasco",11300,"CLE","SP","TBR",25.81
"Michael Bolsinger",6000,"TOR","RP","ATL",14.72
"Joseph Musgrove",8100,"HOU","SP","MIA",17.31
"Zack Wheeler",7200,"NYM","SP","ARI",16.23
"Dan Straily",8200,"MIA","SP","HOU",16.17
"Chris Archer",11100,"TBR","SP","CLE",23.17
