"Name","Salary","Team","Position","OppTeam","Projections"
"Jason Hammel",0,"KCR","SP","SFG",0
"Chad Kuhl",0,"PIT","SP","STL",0
"Alen Hanson",0,"PIT","1B","STL",0
"Alex Gordon",0,"KCR","OF","SFG",0
"Mike Moustakas",0,"KCR","1B","SFG",0
"Salvador Perez",0,"KCR","C","SFG",0
"Eric Hosmer",0,"KCR","1B","SFG",0
"Lorenzo Cain",0,"KCR","OF","SFG",0
"Josh Harrison",0,"PIT","1B","STL",0
"Francisco Cervelli",0,"PIT","C","STL",0
"Adam Frazier",0,"PIT","1B","STL",0
"Chad Kuhl",0,"PIT","SP","STL",0
"Mike Leake",0,"STL","SP","PIT",0
"Starling Marte",0,"PIT","OF","STL",0
"Andrew McCutchen",0,"PIT","OF","STL",0
"Josh Bell",0,"PIT","1B","STL",0
"David Freese",0,"PIT","1B","STL",0
"Brandon Moss",0,"KCR","DH","SFG",0
"Paulo Orlando",0,"KCR","OF","SFG",0
"Chris Marrero",0,"SFG","1B","KCR",0
"Joe Panik",0,"SFG","1B","KCR",0
"Eduardo Nunez",0,"SFG","1B","KCR",0
"Andrew Triggs",0,"OAK","SP","TEX",0
"Rajai Davis",0,"OAK","OF","TEX",0
"Khris Davis",0,"OAK","OF","TEX",0
"Jed Lowrie",0,"OAK","1B","TEX",0
"Matt Joyce",0,"OAK","OF","TEX",0
"Nick Hundley",0,"SFG","C","KCR",0
"Conor Gillaspie",0,"SFG","1B","KCR",0
"Matt Cain",0,"SFG","SP","KCR",0
"Raul Mondesi",0,"KCR","1B","SFG",0
"Alcides Escobar",0,"KCR","1B","SFG",0
"Denard Span",0,"SFG","OF","KCR",0
"Brandon Belt",0,"SFG","1B","KCR",0
"Brandon Crawford",0,"SFG","1B","KCR",0
"Hunter Pence",0,"SFG","OF","KCR",0
"Eric Fryer",0,"STL","C","PIT",0
"Kolten Wong",0,"STL","1B","PIT",0
"Miguel Sano",0,"MIN","1B","CLE",0
"Max Kepler",0,"MIN","OF","CLE",0
"Brian Dozier",0,"MIN","1B","CLE",0
"Joe Mauer",0,"MIN","1B","CLE",0
"Robbie Grossman",0,"MIN","OF","CLE",0
"Eddie Rosario",0,"MIN","OF","CLE",0
"Jorge Polanco",0,"MIN","1B","CLE",0
"Jason Castro",0,"MIN","C","CLE",0
"Phil Hughes",0,"MIN","SP","CLE",0
"Carlos Perez",0,"LAA","C","HOU",0
"Albert Pujols",0,"LAA","DH","HOU",0
"Mike Trout",0,"LAA","OF","HOU",0
"Ben Revere",0,"LAA","OF","HOU",0
"Kole Calhoun",0,"LAA","OF","HOU",0
"C.J. Cron",0,"LAA","1B","HOU",0
"Cliff Pennington",0,"LAA","1B","HOU",0
"Danny Espinosa",0,"LAA","1B","HOU",0
"Byron Buxton",0,"MIN","OF","CLE",0
"Josh Tomlin",0,"CLE","SP","MIN",0
"Greg Garcia",0,"STL","1B","PIT",0
"Dexter Fowler",0,"STL","OF","PIT",0
"Mike Leake",0,"STL","SP","PIT",0
"Matt Carpenter",0,"STL","1B","PIT",0
