"Name","Salary","Team","Position","OppTeam","Projections"
"Nelson Cruz",4900,"SEA","OF","TOR",9.85
"Jarrod Dyson",3700,"SEA","OF","TOR",5.83
"Jared Hoying",2500,"TEX","OF","WAS",4.48
"Jose Lobaton",2200,"WAS","C","TEX",4.67
"Kyle Seager",3900,"SEA","3B","TOR",6.59
"Taylor Motter",3300,"SEA","2B/SS","TOR",6.32
"Guillermo Heredia",2500,"SEA","OF","TOR",6.54
"Carlos Ruiz",2600,"SEA","C","TOR",5.19
"Danny Valencia",3900,"SEA","1B","TOR",6.63
"Bryce Harper",5400,"WAS","OF","TEX",9.53
"Adam Lind",3500,"WAS","1B","TEX",6.31
"Anthony Rendon",4500,"WAS","3B","TEX",7.48
"Ryan Zimmerman",5200,"WAS","1B","TEX",9.57
"Adrian Beltre",3600,"TEX","3B","WAS",5.66
"Daniel Murphy",4800,"WAS","2B","TEX",8.75
"Michael Taylor",3600,"WAS","OF","TEX",6.58
"Trea Turner",5300,"WAS","SS","TEX",10.38
"Matt Wieters",3400,"WAS","C","TEX",6.59
"Brian Goodwin",2800,"WAS","OF","TEX",6.7
"Benjamin Gamel",3100,"SEA","OF","TOR",5.87
"Robinson Cano",4500,"SEA","2B","TOR",6.62
"David Peralta",4400,"ARI","OF","MIL",9
"Russell Martin",3400,"TOR","3B/C","SEA",5.88
"Josh Donaldson",4700,"TOR","3B","SEA",7.99
"Paul Goldschmidt",5500,"ARI","1B","MIL",9.81
"Jake Lamb",5600,"ARI","3B","MIL",9.81
"Chris Owings",4500,"ARI","OF/SS","MIL",7.21
"Chris Herrmann",3100,"ARI","C/OF","MIL",6.21
"Brandon Drury",3600,"ARI","2B","MIL",6.04
"Troy Tulowitzki",3000,"TOR","SS","SEA",6.62
"Kevin Pillar",3800,"TOR","OF","SEA",6.07
"Kendrys Morales",2900,"TOR","1B","SEA",6.71
"Jose Bautista",3300,"TOR","OF","SEA",7.36
"Mike Zunino",3800,"SEA","C","TOR",6.25
"Luke Maile",2100,"TOR","C","SEA",4.27
"Justin Smoak",5100,"TOR","1B","SEA",6.12
"Ryan Goins",2700,"TOR","SS","SEA",4.62
"Ezequiel Carrera",2900,"TOR","OF","SEA",5.16
"Darwin Barney",2000,"TOR","2B/3B","SEA",4.51
"Ryan Rua",2400,"TEX","1B/OF","WAS",4.77
"Robinson Chirinos",2800,"TEX","C","WAS",4.36
"Joe Mauer",3400,"MIN","1B","SFG",5.79
"Miguel Sano",4800,"MIN","3B","SFG",7.35
"Max Kepler",4000,"MIN","OF","SFG",7.67
"Robbie Grossman",3500,"MIN","OF","SFG",6.69
"Jason Castro",3300,"MIN","C","SFG",5.33
"Eduardo Escobar",2600,"MIN","3B/SS","SFG",4.71
"Eddie Rosario",3200,"MIN","OF","SFG",5.18
"Jorge Polanco",3100,"MIN","SS","SFG",5.52
"Brian Dozier",3900,"MIN","2B","SFG",8.16
"Alexi Amarista",2600,"COL","OF/SS","CHC",5.24
"Carlos Gonzalez",3700,"COL","OF","CHC",6.58
"Nolan Arenado",4700,"COL","3B","CHC",8.1
"DJ LeMahieu",4000,"COL","2B","CHC",6.04
"Mark Reynolds",4400,"COL","1B","CHC",6.15
"Ian Desmond",3900,"COL","1B/OF","CHC",6.12
"Ryan Hanigan",2200,"COL","C","CHC",4.83
"Trevor Story",3500,"COL","SS","CHC",5.88
"Tony Wolters",2700,"COL","C","CHC",4.72
"Chris Gimenez",2500,"MIN","C","SFG",4.57
"Byron Buxton",2800,"MIN","OF","SFG",5.04
"Nomar Mazara",3900,"TEX","OF","WAS",5.93
"Elvis Andrus",4300,"TEX","SS","WAS",5.36
"Gorkys Hernandez",2600,"SFG","OF","MIN",4.75
"Rougned Odor",3200,"TEX","2B","WAS",5.93
"Jonathan Lucroy",3000,"TEX","C","WAS",5.37
"Delino DeShields",3100,"TEX","OF","WAS",4.76
"Joey Gallo",3500,"TEX","3B","WAS",5.95
"Shin-Soo Choo",3400,"TEX","OF","WAS",6.01
"Kennys Vargas",3200,"MIN","1B","SFG",6.04
"Ehire Adrianza",2300,"MIN","2B/SS","SFG",5.94
"Eduardo Nunez",4900,"SFG","3B/OF","MIN",7.16
"Hunter Pence",3100,"SFG","OF","MIN",7.62
"Brandon Belt",3700,"SFG","1B/OF","MIN",7.02
"Joe Panik",3800,"SFG","2B","MIN",6.74
"Denard Span",3400,"SFG","OF","MIN",6.52
"Austin Slater",2300,"SFG","OF","MIN",5.98
"Brandon Crawford",3200,"SFG","SS","MIN",6.85
"Buster Posey",4100,"SFG","1B/C","MIN",8.83
"Chris Iannetta",3700,"ARI","C","MIL",5.7
"Nick Ahmed",3700,"ARI","SS","MIL",5.04
"Luis Torrens",2000,"SDP","C","KCR",5.56
"Chase d'Arnaud",2900,"SDP","SS","KCR",4.74
"Franchy Cordero",2400,"SDP","OF","KCR",6.39
"Allen Cordoba",2700,"SDP","OF","KCR",6.42
"Drew Butera",2100,"KCR","C","SDP",4.84
"Andrew Benintendi",5200,"BOS","OF","DET",6
"Mitch Moreland",4000,"BOS","1B","DET",5.85
"Hanley Ramirez",3800,"BOS","1B","DET",7.82
"Mookie Betts",4900,"BOS","OF","DET",9.44
"Cory Spangenberg",2700,"SDP","3B/OF","KCR",6.67
"Erick Aybar",2800,"SDP","SS","KCR",5.06
"Jorge Bonifacio",3600,"KCR","OF","SDP",5.94
"Mike Moustakas",4800,"KCR","3B","SDP",7.6
"Whit Merrifield",3700,"KCR","2B","SDP",7.05
"Brandon Moss",3000,"KCR","OF","SDP",6.26
"Wil Myers",3500,"SDP","1B","KCR",8.9
"Austin Hedges",3000,"SDP","C","KCR",5.92
"Hunter Renfroe",4500,"SDP","OF","KCR",6.65
"Yangervis Solarte",3400,"SDP","2B","KCR",6.9
"Xander Bogaerts",4600,"BOS","SS","DET",7.84
"Jackie Bradley",4300,"BOS","OF","DET",5.61
"James McCann",2900,"DET","C","BOS",5.53
"Victor Martinez",3600,"DET","1B","BOS",6.42
"Miguel Cabrera",3800,"DET","1B","BOS",8.4
"JaCoby Jones",3000,"DET","OF","BOS",5.26
"Ian Kinsler",3900,"DET","2B","BOS",7.07
"Dixon Machado",2900,"DET","2B/SS","BOS",5.17
"Josh Rutledge",2700,"BOS","2B/3B","DET",5.36
"Mikie Mahtook",3200,"DET","OF","BOS",5.74
"Jose Iglesias",3600,"DET","SS","BOS",5.19
"J.D. Martinez",5000,"DET","OF","BOS",7.36
"Christian Vazquez",2900,"BOS","C","DET",5.71
"Dustin Pedroia",4000,"BOS","2B","DET",6.82
"Sandy Leon",2600,"BOS","C","DET",4.72
"Pablo Sandoval",3200,"BOS","3B","DET",5.65
"Andrew Romine",3600,"DET","2B/OF","BOS",4.81
"Alex Avila",4000,"DET","1B/C","BOS",5.11
"Justin Upton",4600,"DET","OF","BOS",6.74
"Nick Castellanos",3900,"DET","3B","BOS",6.03
"Alcides Escobar",2100,"KCR","SS","SDP",5.59
"Cheslor Cuthbert",3300,"KCR","3B","SDP",5.33
"Reymond Fuentes",3300,"ARI","OF","MIL",5.92
"Eric Sogard",3600,"MIL","2B/SS","ARI",5.17
"Manuel Pina",3100,"MIL","C","ARI",5.07
"Jeff Mathis",2300,"ARI","C","MIL",5.15
"Billy Hamilton",3400,"CIN","OF","LAD",7.54
"Eugenio Suarez",4100,"CIN","3B","LAD",6.84
"Joey Votto",4900,"CIN","1B","LAD",6.61
"Jose Peraza",3500,"CIN","2B","LAD",5.31
