"Name","Salary","Team","Position","OppTeam","Projections"
"Michael Foltynewicz",6300,"ATL","SP","LAD",14.14
"Danny Duffy",8300,"KCR","SP","DET",19.68
"Michael Fulmer",10200,"DET","SP","KCR",21.1
"Brandon McCarthy",6600,"LAD","SP","ATL",18.05
"Luis Severino",11000,"NYY","SP","SEA",23.46
"Madison Bumgarner",11800,"SFG","SP","SDP",26.12
"Jhoulys Chacin",7800,"SDP","SP","SFG",17.09
"Felix Hernandez",7600,"SEA","SP","NYY",17.05
"Wade Miley",5900,"BAL","SP","TEX",12.04
"Cole Hamels",9400,"TEX","SP","BAL",20.61
"Patrick Corbin",6600,"ARI","SP","CIN",13.17
"Luis Castillo",6900,"CIN","SP","ARI",15.32
"Seth Lugo",6500,"NYM","SP","STL",17.39
"Jimmy Nelson",11700,"MIL","SP","PIT",18.44
"Jameson Taillon",9600,"PIT","SP","MIL",18.1
"Doug Fister",5100,"BOS","SP","TOR",10.42
"Francisco Liriano",5800,"TOR","SP","BOS",13.31
"Lance Lynn",8800,"STL","SP","NYM",17.38
