"Name","Salary","Team","Position","OppTeam","Projections"
"Dylan Bundy",7500,BAL,SP,KCR,21.31
"Danny Duffy",8600,KCR,SP,BAL,19.39
"Mike Leake",7300,STL,SP,CHC,16.24
"Eddie Butler",5200,CHC,SP,STL,11.29
"Jhoulys Chacin",6600,SDP,SP,CHW,12.16
"Miguel Gonzalez",8000,CHW,SP,SDP,18.18
"Clayton Kershaw",11300,LAD,SP,COL,28.1
"Tyler Chatwood",5700,COL,SP,LAD,8.65
"Scott Feldman",7800,CIN,SP,SFG,16.11
"Johnny Cueto",12600,SFG,SP,CIN,25.23
"Matt Shoemaker",7900,LAA,SP,DET,17.21
"Jordan Zimmermann",6500,DET,SP,LAA,12.04
"Tyler Glasnow",6400,PIT,SP,ARI,13.35
"Patrick Corbin",8100,ARI,SP,PIT,16.97
"Matt Garza",7700,MIL,SP,NYM,14.39
"Matt Harvey",6900,NYM,SP,MIL,16.54
"Joseph Biagini",4900,TOR,SP,SEA,14.26
"Ervin Santana",8200,MIN,SP,CLE,16.44
"Christian Bergman",5400,SEA,SP,TOR,13.15
"Jordan Montgomery",7100,NYY,SP,HOU,15.2
"Tanner Roark",8800,WAS,SP,PHI,19.28
"Lance McCullers",9500,HOU,SP,NYY,20.96
"Josh Tomlin",7200,CLE,SP,MIN,13.2
"Alex Cobb",7400,TBR,SP,BOS,11.61
"Jesse Hahn",6800,OAK,SP,TEX,12.14
"Andrew Cashner",7000,TEX,SP,OAK,14.36
"Jose Urena",6700,MIA,SP,ATL,14.96
"Michael Foltynewicz",7500,ATL,SP,MIA,14.67
"Rick Porcello",9700,BOS,SP,TBR,23.85
"Nicholas Pivetta",5100,PHI,SP,WAS,10.82
