"Name","Salary","Team","Position","OppTeam","Projections"
"Derek Holland",4900,"CHW","SP","COL",8.53
"German Marquez",5700,"COL","SP","CHW",12.38
"Carlos Martinez",10700,"STL","SP","NYM",22.71
"Jacob deGrom",11800,"NYM","SP","STL",23.44
"Kevin Gausman",7300,"BAL","SP","MIN",13.12
"Felix Jorge",4700,"MIN","SP","BAL",11.2
"Tim Adleman",5600,"CIN","SP","ARI",11.22
"Zack Greinke",11200,"ARI","SP","CIN",24.38
"Dan Straily",8000,"MIA","SP","SFG",17.86
"Matt Moore",5500,"SFG","SP","MIA",14.22
"James Paxton",8500,"SEA","SP","OAK",21.45
"Sean Manaea",6400,"OAK","SP","SEA",17.74
"Jason Hammel",5300,"KCR","SP","LAD",13.74
"Kenta Maeda",7400,"LAD","SP","KCR",18.7
"Cole Hamels",7800,"TEX","SP","LAA",22.25
"Ricky Nolasco",6700,"LAA","SP","TEX",13.82
"Max Scherzer",13200,"WAS","SP","ATL",33.63
"Junior Guerra",5200,"MIL","SP","NYY",11.49
"R.A. Dickey",5800,"ATL","SP","WAS",12.83
"Nicholas Pivetta",8400,"PHI","SP","SDP",18.16
"Eddie Butler",7500,"CHC","SP","PIT",12.79
"Clayton Richard",7900,"SDP","SP","PHI",15.18
"Jordan Montgomery",6500,"NYY","SP","MIL",18.31
"Charlie Morton",7100,"HOU","SP","TOR",16.34
"Jordan Zimmermann",5400,"DET","SP","CLE",12.24
"Carlos Carrasco",11000,"CLE","SP","DET",23.69
"Jake Odorizzi",6200,"TBR","SP","BOS",15.15
"Drew Pomeranz",8700,"BOS","SP","TBR",18.26
"Aaron Sanchez",6100,"TOR","SP","HOU",15.06
"Trevor Williams",8100,"PIT","SP","CHC",13.73
