"Name","Salary","Team","Position","OppTeam","Projections"
"Dan Straily",9600,"MIA","SP","TBR",15.69
"Matt Andriese",7400,"TBR","SP","MIA",15.43
"Ubaldo Jimenez",6700,"BAL","SP","BOS",9.49
"Luis Perdomo",6300,"SDP","SP","COL",15.13
"Kyle Freeland",7400,"COL","SP","SDP",14.36
"Chase Anderson",6100,"MIL","SP","STL",14.45
"Adam Wainwright",7400,"STL","SP","MIL",15
"Ariel Miranda",7700,"SEA","SP","LAA",15.34
"Alex Meyer",5300,"LAA","SP","SEA",12.59
"Jaime Garcia",8100,"ATL","SP","NYM",16.24
"Zack Wheeler",9000,"NYM","SP","ATL",15.83
"John Lackey",8900,"CHC","SP","PHI",21.2
"Zach Eflin",5900,"PHI","SP","CHC",12.58
"Jharel Cotton",7800,"OAK","SP","MIN",14.25
"Kyle Gibson",5100,"MIN","SP","OAK",9.79
"Braden Shipley",4000,"ARI","SP","WAS",11.13
"Max Scherzer",12600,"WAS","SP","ARI",28.77
"Tim Adleman",5700,"CIN","SP","PIT",14.76
"Danny Salazar",10700,"CLE","SP","DET",21.18
"Michael Fulmer",8600,"DET","SP","CLE",14.74
"Ian Kennedy",8500,"KCR","SP","CHW",19.35
"Derek Holland",7700,"CHW","SP","KCR",15.06
"Joseph Musgrove",7600,"HOU","SP","TEX",15.97
"A.J. Griffin",7300,"TEX","SP","HOU",13.92
"Ivan Nova",8700,"PIT","SP","CIN",18.83
