"Name","Salary","Team","Position","OppTeam","Projections"
"Leury Garcia",3700,"CHW","OF","TEX",6.4
"Nick Delmonico",3700,"CHW","OF","TEX",6.46
"Tyler Saladino",2800,"CHW","2B/SS","TEX",6.3
"Avisail Garcia",4200,"CHW","OF","TEX",8.58
"Elvis Andrus",5100,"TEX","SS","CHW",7.69
"Rougned Odor",4000,"TEX","2B","CHW",8.39
"Nomar Mazara",5300,"TEX","OF","CHW",8.12
"Adam Engel",3800,"CHW","OF","TEX",5.73
"Timothy Anderson",3600,"CHW","SS","TEX",6.46
"Rene Rivera",2800,"CHC","C","TOR",4.7
"Tommy La Stella",2700,"CHC","2B/3B","TOR",5.53
"Miguel Montero",2900,"TOR","C","CHC",5.3
"Norichika Aoki",3300,"TOR","OF","CHC",5.42
"Jose Abreu",4500,"CHW","1B","TEX",8.71
"Yolmer Sanchez",3200,"CHW","2B","TEX",6.25
"Omar Narvaez",3200,"CHW","C","TEX",5.2
"Joey Gallo",4900,"TEX","1B/3B","CHW",8.71
"Delino DeShields",3800,"TEX","OF","CHW",7.06
"Travis Shaw",4800,"MIL","3B","COL",7.5
"Carlos Gonzalez",4200,"COL","OF","MIL",9.3
"Gerardo Parra",5100,"COL","OF","MIL",9.51
"Domingo Santana",4300,"MIL","OF","COL",10.07
"Orlando Arcia",3500,"MIL","SS","COL",7.62
"Manuel Pina",3700,"MIL","C","COL",8.02
"Jesus Aguilar",3900,"MIL","1B","COL",8.1
"Trevor Story",4300,"COL","SS","MIL",8.2
"Mark Reynolds",4700,"COL","1B","MIL",9.74
"Brett Nicholas",3200,"TEX","C","CHW",5.72
"Mike Napoli",4000,"TEX","1B","CHW",7.59
"Adrian Beltre",5000,"TEX","3B","CHW",8.89
"Drew Robinson",2500,"TEX","3B/OF","CHW",5.46
"Charlie Blackmon",5800,"COL","OF","MIL",12.53
"Nolan Arenado",5500,"COL","3B","MIL",11.59
"DJ LeMahieu",4500,"COL","2B","MIL",8.61
"Ezequiel Carrera",3100,"TOR","OF","CHC",6.23
"Josh Donaldson",5000,"TOR","3B","CHC",7.99
"Brandon Guyer",3200,"CLE","OF","KCR",5.28
"Austin Jackson",3800,"CLE","OF","KCR",6.74
"Giovanny Urshela",2500,"CLE","3B","KCR",5.96
"Jason Kipnis",4500,"CLE","2B","KCR",8.23
"Jay Bruce",4600,"CLE","OF","KCR",7.89
"Lorenzo Cain",3500,"KCR","OF","CLE",6.65
"Melky Cabrera",3400,"KCR","OF","CLE",6.32
"Roberto Perez",2100,"CLE","C","KCR",5.72
"Bradley Zimmer",3400,"CLE","OF","KCR",6.16
"Carlos Santana",4300,"CLE","1B","KCR",7.63
"Juan Centeno",2500,"HOU","C","OAK",4.77
"Dustin Garneau",3000,"OAK","C","HOU",4.42
"Francisco Lindor",4300,"CLE","SS","KCR",8.08
"Edwin Encarnacion",5000,"CLE","1B","KCR",8.5
"Yan Gomes",3200,"CLE","C","KCR",5.65
"Jose Ramirez",4400,"CLE","2B/3B","KCR",8.31
"Eric Hosmer",4100,"KCR","1B","CLE",7.09
"Alcides Escobar",3100,"KCR","SS","CLE",4.96
"Kyle Schwarber",4100,"CHC","OF","TOR",7.72
"Ben Zobrist",3700,"CHC","2B/OF","TOR",7.24
"Albert Almora",3100,"CHC","OF","TOR",6
"Jose Bautista",3400,"TOR","OF","CHC",7.44
"Justin Smoak",4500,"TOR","1B","CHC",7.33
"Kevin Pillar",3300,"TOR","OF","CHC",4.92
"Ryan Goins",2600,"TOR","2B/SS","CHC",4.94
"Javier Baez",4400,"CHC","2B/SS","TOR",6.05
"Jon Jay",3500,"CHC","OF","TOR",6.1
"Mike Moustakas",3700,"KCR","3B","CLE",6.04
"Whit Merrifield",3700,"KCR","2B","CLE",6.86
"Jorge Bonifacio",3200,"KCR","OF","CLE",4.36
"Cheslor Cuthbert",2900,"KCR","3B","CLE",4.8
"Anthony Rizzo",5200,"CHC","1B","TOR",9.5
"Cameron Gallagher",0,"KCR","C","CLE",5
"Jonathan Villar",4300,"MIL","2B","COL",8.83
"Ryan Braun",5300,"MIL","OF","COL",11.66
"Andrew McCutchen",4600,"PIT","OF","STL",8.24
"Michael Taylor",3900,"WAS","OF","SDP",6.22
"Adrian Sanchez",3100,"WAS","2B/SS","SDP",5.63
"Josh Bell",4800,"PIT","1B","STL",7.28
"Josh Harrison",4600,"PIT","2B/3B","STL",7.24
"Adam Frazier",3600,"PIT","2B/OF","STL",7.38
"Jordy Mercer",3400,"PIT","SS","STL",5.39
"Howie Kendrick",5400,"WAS","2B/OF","SDP",7.26
"Wilmer Difo",3800,"WAS","2B/SS","SDP",6.34
"Daniel Murphy",5000,"WAS","2B","SDP",8.72
"Anthony Rendon",5200,"WAS","3B","SDP",7.5
"Ryan Zimmerman",5600,"WAS","1B","SDP",7.99
"Matt Wieters",3500,"WAS","C","SDP",6.55
"Adam Lind",3800,"WAS","1B/OF","SDP",6.83
"Jose Lobaton",2000,"WAS","C","SDP",4.29
"Andrew Stevenson",2300,"WAS","OF","SDP",5.28
"David Freese",3900,"PIT","3B","STL",6.14
"Jose Osuna",3700,"PIT","1B/OF","STL",5.91
"Jose Martinez",3500,"STL","1B/OF","PIT",5.52
"Randal Grichuk",3800,"STL","OF","PIT",5.4
"Kolten Wong",3800,"STL","2B","PIT",5.64
"Dexter Fowler",5500,"STL","OF","PIT",7.1
"John Jaso",2500,"PIT","1B/OF","STL",5.56
"Elias Diaz",3200,"PIT","C","STL",4.77
"Chris Stewart",2000,"PIT","C","STL",4.79
"Luke Voit",3300,"STL","1B","PIT",5.22
"Carson Kelly",2500,"STL","C","PIT",4.82
"Paul DeJong",4600,"STL","2B/SS","PIT",7.36
"Sean Rodriguez",2200,"PIT","3B/OF","STL",4.98
"Starling Marte",4300,"PIT","OF","STL",6.88
"Matt Carpenter",4400,"STL","1B","PIT",9
"Yadier Molina",3200,"STL","C","PIT",6.8
"Jedd Gyorko",3700,"STL","3B","PIT",7.3
"Thomas Pham",5000,"STL","OF","PIT",7.21
"Dusty Coleman",2000,"SDP","SS","WAS",3.94
"Yangervis Solarte",3000,"SDP","2B","WAS",6.64
"Jorge Alfaro",2200,"PHI","C","SFG",4.65
"Rhys Hoskins",3200,"PHI","1B","SFG",5.97
"Hyun-Soo Kim",2600,"PHI","OF","SFG",4.84
"Hunter Pence",3800,"SFG","OF","PHI",7.23
"Denard Span",4000,"SFG","OF","PHI",7.92
"Brandon Crawford",3100,"SFG","SS","PHI",7.21
"Buster Posey",4200,"SFG","1B/C","PHI",7.58
"Cesar Hernandez",3400,"PHI","2B","SFG",6.4
"Andres Blanco",2000,"PHI","2B/3B","SFG",4.57
"Maikel Franco",2400,"PHI","3B","SFG",6.04
"Ryan Hanigan",2600,"COL","C","MIL",6.14
"Keon Broxton",4000,"MIL","OF","COL",7.56
"Tommy Joseph",2900,"PHI","1B","SFG",5.46
"Freddy Galvis",2900,"PHI","SS","SFG",6.14
"Nick Williams",3000,"PHI","OF","SFG",5.42
"Cameron Rupp",2500,"PHI","C","SFG",5.3
"Kelby Tomlinson",3100,"SFG","3B/SS","PHI",5.42
"Nick Hundley",3300,"SFG","C","PHI",5.17
"Carlos Asuaje",3100,"SDP","2B","WAS",4.77
"Jose Pirela",2900,"SDP","OF","WAS",6.31
"Luis Torrens",2000,"SDP","C","WAS",4
"Jabari Blash",2200,"SDP","OF","WAS",5.55
"Hector Sanchez",2600,"SDP","C","WAS",4.69
"Austin Hedges",2600,"SDP","C","WAS",5.98
"Manuel Margot",3200,"SDP","OF","WAS",6.77
"Allen Cordoba",2100,"SDP","OF/SS","WAS",3.89
"Cory Spangenberg",3900,"SDP","3B/OF","WAS",4.82
"Ryder Jones",2000,"SFG","1B/3B","PHI",5.93
"Gorkys Hernandez",3200,"SFG","OF","PHI",5.48
"Jarrett Parker",3700,"SFG","OF","PHI",6.63
"Pablo Sandoval",3100,"SFG","3B","PHI",6.68
"Wil Myers",3600,"SDP","1B","WAS",7.83
"Cam Perkins",2300,"PHI","OF","SFG",4.76
"Boog Powell",2500,"OAK","OF","HOU",5.84
"Matt Olson",3400,"OAK","1B/OF","HOU",5.69
"Austin Barnes",3300,"LAD","C","DET",4.41
"Justin Turner",4700,"LAD","3B","DET",6.58
"Enrique Hernandez",3500,"LAD","OF/SS","DET",4.83
"Curtis Granderson",4800,"LAD","OF","DET",6.48
"Ian Kinsler",4200,"DET","2B","LAD",7.09
"Adrian Gonzalez",3500,"LAD","1B","DET",6.71
"John Hicks",3000,"DET","1B/C","LAD",5.41
"Logan Forsythe",3700,"LAD","2B/3B","DET",5.84
"Yasiel Puig",3500,"LAD","OF","DET",5.84
"Alex Presley",3000,"DET","OF","LAD",4.85
"Mikie Mahtook",3900,"DET","OF","LAD",6.03
"Miguel Cabrera",3000,"DET","1B","LAD",7.52
"Victor Martinez",3400,"DET","1B","LAD",6.24
"Dixon Machado",2500,"DET","2B/SS","LAD",4.74
"Corey Seager",4700,"LAD","SS","DET",8.73
"Chase Utley",3000,"LAD","1B/2B","DET",5.97
"Andrew Benintendi",4600,"BOS","OF","NYY",7.29
"Mookie Betts",4700,"BOS","OF","NYY",8.15
"Gary Sanchez",4800,"NYY","C","BOS",7.4
"Aaron Judge",5400,"NYY","OF","BOS",9.77
"Chase Headley",3700,"NYY","1B/3B","BOS",6.48
"Ronald Torreyes",3400,"NYY","2B/SS","BOS",4
"Didi Gregorius",4100,"NYY","SS","BOS",6.63
"Tyler Austin",3300,"NYY","1B","BOS",5.29
"Aaron Hicks",3900,"NYY","OF","BOS",7.07
"Brett Gardner",3800,"NYY","OF","BOS",7.87
"Todd Frazier",3400,"NYY","3B","BOS",6.95
"Xander Bogaerts",3800,"BOS","SS","NYY",6.76
"Mitch Moreland",3500,"BOS","1B","NYY",6.61
"Hanley Ramirez",3800,"BOS","1B","NYY",7.13
"Jackie Bradley",3800,"BOS","OF","NYY",5.75
"Sandy Leon",3000,"BOS","C","NYY",4.86
"Rafael Devers",4400,"BOS","3B","NYY",6.78
"Brock Holt",2700,"BOS","2B/OF","NYY",6
"Justin Upton",4500,"DET","OF","LAD",7.13
"Andrew Romine",2300,"DET","2B/OF","LAD",5.07
"Amed Rosario",3100,"NYM","SS","MIA",6.52
"Wilmer Flores",3700,"NYM","1B/3B","MIA",7.07
"Yoenis Cespedes",4300,"NYM","OF","MIA",9.94
"Dominic Smith",3000,"NYM","1B","MIA",5.78
"Juan Lagares",2900,"NYM","OF","MIA",5.61
"Mitch Haniger",3500,"SEA","OF","TBR",7.17
"Gavin Cecchini",2700,"NYM","2B","MIA",5.37
"Michael Conforto",4300,"NYM","OF","MIA",6.81
"Travis d'Arnaud",2700,"NYM","C","MIA",5.55
"Giancarlo Stanton",5100,"MIA","OF","NYM",7.75
"Christian Yelich",3500,"MIA","OF","NYM",6.85
"J.T. Realmuto",3400,"MIA","C","NYM",5.56
"Marcell Ozuna",4000,"MIA","OF","NYM",6.22
"Derek Dietrich",3100,"MIA","3B","NYM",5.8
"Tomas Telis",2500,"MIA","1B","NYM",4.55
"Miguel Rojas",2200,"MIA","SS","NYM",4.55
"Nelson Cruz",4800,"SEA","OF","TBR",10.04
"Danny Valencia",3800,"SEA","1B","TBR",7.01
"Jesus Sucre",2700,"TBR","C","SEA",4.4
"Steve Souza",4200,"TBR","OF","SEA",7.42
"Brad Miller",2900,"TBR","2B","SEA",6.68
"Adeiny Hechavarria",2600,"TBR","SS","SEA",4.99
"Lucas Duda",3900,"TBR","1B","SEA",7.92
"Taylor Motter",3200,"SEA","OF/SS","TBR",5.79
"Kevin Kiermaier",3700,"TBR","OF","SEA",6.17
"Logan Morrison",3800,"TBR","1B","SEA",8.11
"Evan Longoria",3400,"TBR","3B","SEA",7.42
"Guillermo Heredia",3200,"SEA","OF","TBR",6.37
"Carlos Ruiz",2200,"SEA","C","TBR",4.81
"Benjamin Gamel",3300,"SEA","OF","TBR",6.07
"Robinson Cano",4100,"SEA","2B","TBR",6.71
"Corey Dickerson",3700,"TBR","OF","SEA",8.14
"Jean Segura",4300,"SEA","SS","TBR",7.87
"Adam Jones",4300,"BAL","OF","LAA",7.83
"Jonathan Schoop",4300,"BAL","2B","LAA",8.7
"Jorge Polanco",3200,"MIN","SS","ARI",5.66
"Max Kepler",4500,"MIN","OF","ARI",6.37
"Brian Dozier",4900,"MIN","2B","ARI",9.73
"Eddie Rosario",4500,"MIN","OF","ARI",6.37
"Eduardo Escobar",3700,"MIN","3B/SS","ARI",5.65
"Ehire Adrianza",3100,"MIN","2B/SS","ARI",5.43
"Chris Gimenez",2500,"MIN","C","ARI",5.75
"Jeff Mathis",2200,"ARI","C","MIN",5.69
"J.D. Martinez",4800,"ARI","OF","MIN",10.11
"Chris Iannetta",3400,"ARI","C","MIN",6.32
"Chris Herrmann",2800,"ARI","C/OF","MIN",5.6
"Brandon Drury",3400,"ARI","2B","MIN",6.35
"Daniel Descalso",3400,"ARI","2B/OF","MIN",7.05
"Gregor Blanco",3200,"ARI","OF","MIN",6.07
"A.J. Pollock",4400,"ARI","OF","MIN",9.79
"Ketel Marte",3800,"ARI","SS","MIN",6.68
"Byron Buxton",4000,"MIN","OF","ARI",6.58
"Mitchell Garver",2500,"MIN","C","ARI",5.81
"Matt Joyce",3700,"OAK","OF","HOU",6.96
"Ryon Healy",3600,"OAK","1B/3B","HOU",7.01
"George Springer",5200,"HOU","OF","OAK",10.47
"Jed Lowrie",3100,"OAK","2B","HOU",6.22
"Marcus Semien",4000,"OAK","SS","HOU",6.59
"Chad Pinder",2800,"OAK","2B/SS","HOU",5.03
"Matt Chapman",2600,"OAK","3B","HOU",5.81
"J.D. Davis",3000,"HOU","3B","OAK",5.59
"Derek Fisher",3800,"HOU","OF","OAK",5.95
"Jose Altuve",5600,"HOU","2B","OAK",10.09
"Adam Rosales",2700,"ARI","SS","MIN",5.46
"Alex Bregman",4700,"HOU","3B","OAK",7.87
"Marwin Gonzalez",4400,"HOU","OF/SS","OAK",7.8
"Josh Reddick",4400,"HOU","OF","OAK",8.39
"Jake Marisnick",3300,"HOU","OF","OAK",5.7
"Jake Lamb",4600,"ARI","3B","MIN",10.18
"Paul Goldschmidt",5300,"ARI","1B","MIN",10.89
"Luis Valbuena",3600,"LAA","1B/3B","BAL",6.97
"Ben Revere",3500,"LAA","OF","BAL",5.41
"Andrelton Simmons",3400,"LAA","SS","BAL",6.64
"Juan Graterol",2600,"LAA","C","BAL",4.42
"Mike Trout",5500,"LAA","OF","BAL",10.91
"C.J. Cron",3600,"LAA","1B","BAL",6.71
"Cliff Pennington",2900,"LAA","2B/3B","BAL",4.73
"Kole Calhoun",3600,"LAA","OF","BAL",6.64
"Albert Pujols",3800,"LAA","1B","BAL",7.13
"Trey Mancini",3500,"BAL","1B/OF","LAA",7.34
"Seth Smith",3500,"BAL","OF","LAA",6.32
"Manny Machado",5400,"BAL","3B","LAA",9.45
"Caleb Joseph",3400,"BAL","C","LAA",5.02
"Chris Davis",4000,"BAL","1B","LAA",7.4
"Mark Trumbo",4000,"BAL","OF","LAA",8.21
"Tim Beckham",4400,"BAL","SS","LAA",6.96
"Nick Markakis",3600,"ATL","OF","CIN",6.65
"Brandon Phillips",3500,"ATL","2B","CIN",6.12
"Tucker Barnhart",2900,"CIN","C","ATL",4.79
"Adam Duvall",4500,"CIN","OF","ATL",8.7
"Eugenio Suarez",4200,"CIN","3B","ATL",7.31
"Scooter Gennett",4100,"CIN","2B/OF","ATL",6.3
"Scott Schebler",3200,"CIN","OF","ATL",5.84
"David Peralta",4600,"ARI","OF","MIN",9.71
"Matt Adams",3900,"ATL","1B","CIN",5.84
"Joey Votto",5100,"CIN","1B","ATL",7.33
"Jose Peraza",4000,"CIN","2B/SS","ATL",5.93
"Ender Inciarte",4400,"ATL","OF","CIN",7.84
"Tyler Flowers",3400,"ATL","C","CIN",6.07
"Freddie Freeman",4700,"ATL","1B/3B","CIN",10.23
"Ozzie Albies",3400,"ATL","2B","CIN",5.36
"Billy Hamilton",4100,"CIN","OF","ATL",6.96
"Dansby Swanson",3300,"ATL","SS","CIN",5.75
"Dee Gordon",3600,"MIA","2B","NYM",7.27
