"Name","Salary","Team","Position","OppTeam","Projections"
"Alex Wood",11800,"LAD","SP","MIA",24.86
"Jose Urena",5500,"MIA","SP","LAD",12.83
"Joseph Musgrove",6200,"HOU","SP","MIN",18.43
"Ervin Santana",8000,"MIN","SP","HOU",16.34
"Patrick Corbin",6600,"ARI","SP","ATL",18.72
"Michael Foltynewicz",6900,"ATL","SP","ARI",16.36
"Cole Hamels",9000,"TEX","SP","KCR",20.35
"Danny Duffy",7800,"KCR","SP","TEX",15.92
"Alex Cobb",7500,"TBR","SP","LAA",17.09
"J.C. Ramirez",5700,"LAA","SP","TBR",17.97
"Paul Blackburn",5000,"OAK","SP","CLE",14.3
"Corey Kluber",12200,"CLE","SP","OAK",30.6
"Jhoulys Chacin",7600,"SDP","SP","SFG",13.87
"Madison Bumgarner",10500,"SFG","SP","SDP",24.09
"Mike Pelfrey",5200,"CHW","SP","SEA",9.12
"Felix Hernandez",8300,"SEA","SP","CHW",19.75
"Jameson Taillon",8300,"PIT","SP","STL",21.24
"Jake Arrieta",6800,"CHC","SP","BAL",21.66
"Lance Lynn",6500,"STL","SP","PIT",15.29
"Michael Fulmer",9400,"DET","SP","TOR",21.1
"Chris Sale",13000,"BOS","SP","NYY",30.49
"Francisco Liriano",6700,"TOR","SP","DET",13.2
"Wade Miley",5400,"BAL","SP","CHC",12.46
"Tyler Chatwood",5800,"COL","SP","NYM",14.6
"Max Scherzer",12900,"WAS","SP","CIN",31.2
"Luis Castillo",6400,"CIN","SP","WAS",10.52
"Jimmy Nelson",9700,"MIL","SP","PHI",19.99
"Aaron Nola",8800,"PHI","SP","MIL",16.37
"Seth Lugo",6000,"NYM","SP","COL",13.63
"Luis Severino",10400,"NYY","SP","BOS",20.46
