"Name","Salary","Team","Position","OppTeam","Projections"
"Yan Gomes",0,"CLE","C","KCR",0
"Abraham Almonte",0,"CLE","OF","KCR",0
"Lonnie Chisenhall",0,"CLE","OF","KCR",0
"German Marquez",0,"COL","SP","ARI",0
"Charlie Blackmon",0,"COL","OF","ARI",0
"Carlos Gonzalez",0,"COL","OF","ARI",0
"Nolan Arenado",0,"COL","3B","ARI",0
"DJ LeMahieu",0,"COL","2B","ARI",0
"Jason Kipnis",0,"CLE","2B","KCR",0
"Jose Ramirez",0,"CLE","3B","KCR",0
"Danny Salazar",0,"CLE","SP","KCR",0
"Alcides Escobar",0,"KCR","SS","CLE",0
"Brandon Moss",0,"KCR","DH","CLE",0
"Carlos Santana",0,"CLE","1B","KCR",0
"Francisco Lindor",0,"CLE","SS","KCR",0
"Edwin Encarnacion",0,"CLE","DH","KCR",0
"Michael Brantley",0,"CLE","OF","KCR",0
"Ian Desmond",0,"COL","OF","ARI",0
"Gerardo Parra",0,"COL","OF","ARI",0
"Chris Herrmann",0,"ARI","C","COL",0
"Chris Owings",0,"ARI","SS","COL",0
"Brandon Drury",0,"ARI","2B","COL",0
"Zack Greinke",0,"ARI","SP","COL",0
"Andrew Triggs",0,"OAK","SP","DET",0
"Jed Lowrie",0,"OAK","2B","DET",0
"Matt Joyce",0,"OAK","OF","DET",0
"Rajai Davis",0,"OAK","OF","DET",0
"Yasmany Tomas",0,"ARI","OF","COL",0
"Jake Lamb",0,"ARI","3B","COL",0
"German Marquez",0,"COL","SP","ARI",0
"Dustin Garneau",0,"COL","C","ARI",0
"Trevor Story",0,"COL","SS","ARI",0
"Zack Greinke",0,"ARI","SP","COL",0
"A.J. Pollock",0,"ARI","OF","COL",0
"Paul Goldschmidt",0,"ARI","1B","COL",0
"David Peralta",0,"ARI","OF","COL",0
"Jorge Bonifacio",0,"KCR","OF","CLE",0
"Alex Gordon",0,"KCR","OF","CLE",0
"Jorge Polanco",0,"MIN","SS","BOS",0
"Brian Dozier",0,"MIN","2B","BOS",0
"Phil Hughes",0,"MIN","SP","BOS",0
"Miguel Sano",0,"MIN","3B","BOS",0
"Robbie Grossman",0,"MIN","OF","BOS",0
"Chris Gimenez",0,"MIN","C","BOS",0
"Eduardo Escobar",0,"MIN","SS","BOS",0
"Kennys Vargas",0,"MIN","1B","BOS",0
"Lance Lynn",0,"STL","SP","ATL",0
"Kolten Wong",0,"STL","2B","ATL",0
"Matt Carpenter",0,"STL","1B","ATL",0
"Aledmys Diaz",0,"STL","SS","ATL",0
"Dexter Fowler",0,"STL","OF","ATL",0
"Jedd Gyorko",0,"STL","3B","ATL",0
"Yadier Molina",0,"STL","C","ATL",0
"Jose Martinez",0,"STL","OF","ATL",0
"Randal Grichuk",0,"STL","OF","ATL",0
"Eddie Rosario",0,"MIN","OF","BOS",0
"Byron Buxton",0,"MIN","OF","BOS",0
"Whit Merrifield",0,"KCR","2B","CLE",0
"Jason Hammel",0,"KCR","SP","CLE",0
"Christian Vazquez",0,"BOS","C","MIN",0
"Mike Moustakas",0,"KCR","3B","CLE",0
"Lorenzo Cain",0,"KCR","OF","CLE",0
"Salvador Perez",0,"KCR","C","CLE",0
"Eric Hosmer",0,"KCR","1B","CLE",0
"Josh Rutledge",0,"BOS","2B","MIN",0
"Jackie Bradley",0,"BOS","OF","MIN",0
"Andrew Benintendi",0,"BOS","OF","MIN",0
"Dustin Pedroia",0,"BOS","2B","MIN",0
"Eduardo Rodriguez",0,"BOS","SP","MIN",0
"Mookie Betts",0,"BOS","OF","MIN",0
"Hanley Ramirez",0,"BOS","DH","MIN",0
"Mitch Moreland",0,"BOS","1B","MIN",0
"Xander Bogaerts",0,"BOS","SS","MIN",0
"Khris Davis",0,"OAK","OF","DET",0
"Yonder Alonso",0,"OAK","1B","DET",0
"Elvis Andrus",0,"TEX","SS","SEA",0
"Nomar Mazara",0,"TEX","OF","SEA",0
"Rougned Odor",0,"TEX","2B","SEA",0
"Joey Gallo",0,"TEX","3B","SEA",0
"Carlos Gomez",0,"TEX","OF","SEA",0
"Shin-Soo Choo",0,"TEX","DH","SEA",0
"Mike Napoli",0,"TEX","1B","SEA",0
"Jonathan Lucroy",0,"TEX","C","SEA",0
"Delino DeShields",0,"TEX","OF","SEA",0
"Yu Darvish",0,"TEX","SP","SEA",0
