"Name","Salary","Team","Position","OppTeam","Projections"
"Matt Shoemaker",8400,"LAA","SP","HOU",19.22
"Daniel Norris",8100,"DET","SP","OAK",14.62
"Michael Fiers",7200,"HOU","SP","LAA",18.7
"Tyler Chatwood",5500,"COL","SP","ARI",9.36
"Jeremy Hellickson",7100,"PHI","SP","WAS",17.87
"Taijuan Walker",5900,"ARI","SP","COL",8.79
"Sonny Gray",7800,"OAK","SP","DET",16.1
"Andrew Cashner",6600,"TEX","SP","SEA",11.16
"Luis Severino",8300,"NYY","SP","CHC",18.8
"Jon Lester",10300,"CHC","SP","NYY",20.94
"Scott Feldman",6800,"CIN","SP","SFG",13.34
"Johnny Cueto",10900,"SFG","SP","CIN",24.13
"Dillon Overton",4600,"SEA","SP","TEX",11.38
"Tanner Roark",8700,"WAS","SP","PHI",18.27
"Danny Duffy",8400,"KCR","SP","CLE",18.31
"Jose Quintana",9800,"CHW","SP","BAL",20.07
"Chris Tillman",8200,"BAL","SP","CHW",13.76
"Joseph Biagini",0,"TOR","SP","TBR",11.05
"Alex Cobb",7700,"TBR","SP","TOR",17.34
"Adam Wilk",0,"NYM","RP","MIA",11.63
"Zach Davies",7200,"MIL","SP","PIT",12.42
"Tyler Glasnow",7400,"PIT","SP","MIL",15.59
"Ervin Santana",9700,"MIN","SP","BOS",17.89
"Michael Clevinger",4900,"CLE","SP","KCR",12.98
"Chris Sale",12600,"BOS","SP","MIN",28.9
"R.A. Dickey",6900,"ATL","SP","STL",12.52
"Michael Wacha",7600,"STL","SP","ATL",20.31
"Jose Urena",5000,"MIA","SP","NYM",9.95
