"Name","Salary","Team","Position","OppTeam","Projections"
"Alex Bregman",3600,"HOU","3B","OAK",5.76
"Brian McCann",3900,"HOU","C","OAK",5.3
"Carlos Correa",5100,"HOU","SS","OAK",8.04
"Yulieski Gurriel",3700,"HOU","1B","OAK",5.98
"Evan Gattis",3800,"HOU","C","OAK",7.26
"Norichika Aoki",2800,"HOU","OF","OAK",4.23
"Jake Marisnick",3200,"HOU","OF","OAK",5.6
"Jose Altuve",4900,"HOU","2B","OAK",8.21
"Carlos Beltran",4000,"HOU","OF","OAK",7.1
"Franklin Barreto",2200,"OAK","SS","HOU",5.84
"Yonder Alonso",3700,"OAK","1B","HOU",7.71
"Bruce Maxwell",2600,"OAK","C","HOU",5.53
"Jaycob Brugman",2700,"OAK","OF","HOU",5.56
"George Springer",5400,"HOU","OF","OAK",8.52
"Marwin Gonzalez",3800,"HOU","1B/OF","OAK",6.05
"Jedd Gyorko",4300,"STL","3B","ARI",6.37
"Aledmys Diaz",3400,"STL","SS","ARI",5.9
"Paul Goldschmidt",4800,"ARI","1B","STL",8.66
"David Peralta",4500,"ARI","OF","STL",7.4
"Daniel Descalso",3200,"ARI","2B/OF","STL",5.68
"Jake Lamb",4500,"ARI","3B","STL",8.72
"Chris Owings",3900,"ARI","OF/SS","STL",6.57
"Luis Valbuena",2800,"LAA","1B/3B","LAD",6.2
"Brandon Drury",3600,"ARI","2B","STL",5.77
"Gregor Blanco",3700,"ARI","OF","STL",5.98
"Chris Herrmann",3000,"ARI","C/OF","STL",5.88
"Randal Grichuk",3600,"STL","OF","ARI",6.49
"Matt Carpenter",3700,"STL","1B","ARI",8.73
"Yadier Molina",3800,"STL","C","ARI",5.92
"Stephen Piscotty",3900,"STL","OF","ARI",7.22
"Paul DeJong",3900,"STL","2B","ARI",5.81
"Thomas Pham",4400,"STL","OF","ARI",7.55
"Matt Joyce",3800,"OAK","OF","HOU",7.42
"Adam Rosales",2900,"OAK","SS","HOU",4.81
"Chase Headley",3200,"NYY","3B","CHW",6.12
"John Hicks",2900,"DET","1B/C","KCR",6.3
"James McCann",2900,"DET","C","KCR",5.83
"Austin Romine",2500,"NYY","C","CHW",5.59
"Ronald Torreyes",2600,"NYY","3B/SS","CHW",5.14
"Didi Gregorius",3500,"NYY","SS","CHW",5.37
"Jacoby Ellsbury",3500,"NYY","OF","CHW",6.16
"Jose Iglesias",2300,"DET","SS","KCR",5.37
"Miguel Cabrera",3600,"DET","1B","KCR",8.25
"Mikie Mahtook",3000,"DET","OF","KCR",5.71
"Brandon Moss",2600,"KCR","OF","DET",4.89
"J.D. Martinez",4500,"DET","OF","KCR",9.66
"Nick Castellanos",3900,"DET","3B","KCR",6.85
"Ian Kinsler",4500,"DET","2B","KCR",7.94
"Justin Upton",4600,"DET","OF","KCR",8.97
"Aaron Judge",5600,"NYY","OF","CHW",9.75
"Gary Sanchez",5100,"NYY","C","CHW",8.39
"Carlos Sanchez",3200,"CHW","2B","NYY",4.97
"Jose Abreu",3700,"CHW","1B","NYY",7.16
"Omar Narvaez",2200,"CHW","C","NYY",4.06
"Jed Lowrie",3300,"OAK","2B","HOU",6.5
"Khris Davis",4100,"OAK","OF","HOU",9.02
"Ryon Healy",3400,"OAK","1B/3B","HOU",7.79
"Alen Hanson",3300,"CHW","2B","NYY",5.52
"Matt Davidson",3700,"CHW","1B/3B","NYY",6.01
"Brett Gardner",4200,"NYY","OF","CHW",7.39
"Tyler Austin",2900,"NYY","OF","CHW",6.2
"Timothy Anderson",2600,"CHW","SS","NYY",5.69
"Melky Cabrera",3300,"CHW","OF","NYY",6.28
