"Name","Salary","Team","Position","OppTeam","Projections"
"Lance McCullers",10700,"HOU","SP","TEX",21.7
"Andrew Cashner",6200,"TEX","SP","HOU",10.08
"Brett Anderson",6400,"CHC","SP","PHI",16.27
"Vincent Velasquez",8700,"PHI","SP","CHC",14.24
"Zach Davies",6900,"MIL","SP","STL",13.21
"Michael Wacha",7200,"STL","SP","MIL",18.11
"Clayton Kershaw",13900,"LAD","SP","SFG",32.01
"Johnny Cueto",11500,"SFG","SP","LAD",21.01
"Jason Vargas",7400,"KCR","SP","CHW",20.74
"Dylan Covey",4600,"CHW","SP","KCR",10.25
"Julio Teheran",8500,"ATL","SP","NYM",19.68
"Robert Gsellman",6500,"NYM","SP","ATL",15.65
"Trevor Bauer",7800,"CLE","SP","DET",16.1
"Amir Garrett",5500,"CIN","SP","PIT",15.27
"Gerrit Cole",8100,"PIT","SP","CIN",16.77
"Luis Severino",8000,"NYY","SP","TOR",21.62
"Daniel Norris",6700,"DET","SP","CLE",13.9
"Jake Odorizzi",7700,"TBR","SP","MIA",16.01
"Dylan Bundy",7000,"BAL","SP","BOS",15.3
"Rick Porcello",9500,"BOS","SP","BAL",17.27
"Wei-Yin Chen",6600,"MIA","SP","TBR",16.61
"Marco Estrada",8300,"TOR","SP","NYY",18.56
