"Name","Salary","Team","Position","OppTeam","Projections"
"Alex Gordon",3600,"KCR","OF","MIN",5.79
"Ender Inciarte",4200,"ATL","OF","MIL",5.8
"Orlando Arcia",3500,"MIL","SS","ATL",4.54
"Lorenzo Cain",3900,"KCR","OF","MIN",6.96
"Eric Hosmer",3800,"KCR","1B","MIN",7.52
"Cheslor Cuthbert",3200,"KCR","3B","MIN",4.25
"Salvador Perez",3300,"KCR","C","MIN",6.31
"Jett Bandy",2800,"MIL","C","ATL",4.86
"Keon Broxton",3900,"MIL","OF","ATL",4.88
"Jonathan Villar",4400,"MIL","2B","ATL",8.77
"Travis Shaw",3600,"MIL","3B","ATL",8.32
"Matt Kemp",4100,"ATL","OF","MIL",7.17
"Eric Thames",4900,"MIL","1B","ATL",10.25
"Ryan Braun",4900,"MIL","OF","ATL",9.92
"Hernan Perez",3600,"MIL","OF/SS","ATL",5.15
"Domingo Santana",3400,"MIL","OF","ATL",6.78
"Paulo Orlando",3100,"KCR","OF","MIN",4.93
"Alcides Escobar",3200,"KCR","SS","MIN",4.94
"Eddie Rosario",3300,"MIN","OF","KCR",4.78
"Jorge Polanco",3200,"MIN","SS","KCR",5.26
"Jason Castro",2700,"MIN","C","KCR",5.57
"Byron Buxton",3300,"MIN","OF","KCR",4.54
"Mike Moustakas",3100,"KCR","3B","MIN",6.55
"Brandon Moss",3500,"KCR","OF","MIN",6.02
"Jorge Bonifacio",3000,"KCR","OF","MIN",4.71
"Robbie Grossman",3400,"MIN","OF","KCR",6.4
"Joe Mauer",3500,"MIN","1B","KCR",5.32
"Whit Merrifield",3400,"KCR","2B/OF","MIN",5.02
"Raul Mondesi",2400,"KCR","2B","MIN",5.95
"Christian Colon",2600,"KCR","2B/SS","MIN",4.6
"Brian Dozier",4300,"MIN","2B","KCR",8.07
"Miguel Sano",4200,"MIN","3B","KCR",7.16
"Max Kepler",3600,"MIN","OF","KCR",6.47
"Tyler Flowers",3300,"ATL","C","MIL",5.77
"Adonis Garcia",3800,"ATL","3B","MIL",5.76
"Carlos Correa",4700,"HOU","SS","OAK",7.83
"Brian McCann",3300,"HOU","C","OAK",5.81
"Delino DeShields",3500,"TEX","OF","LAA",6.25
"George Springer",4400,"HOU","OF","OAK",8.62
"Josh Reddick",3500,"HOU","OF","OAK",7.05
"Carlos Beltran",3700,"HOU","OF","OAK",5.98
"Jose Altuve",4700,"HOU","2B","OAK",9.38
"Jurickson Profar",3300,"TEX","OF","LAA",5.88
"Joey Gallo",3700,"TEX","3B","LAA",6.46
"Nomar Mazara",3800,"TEX","OF","LAA",6.13
"Elvis Andrus",4000,"TEX","SS","LAA",6.33
"Carlos Gomez",4000,"TEX","OF","LAA",8.14
"Mike Napoli",4000,"TEX","1B","LAA",7.42
"Rougned Odor",4200,"TEX","2B","LAA",5.89
"Shin-Soo Choo",4000,"TEX","OF","LAA",5.84
"Jonathan Lucroy",4100,"TEX","C","LAA",6.59
"Evan Gattis",3700,"HOU","C","OAK",5.65
"Alex Bregman",3600,"HOU","3B/SS","OAK",6.17
"Yonder Alonso",2900,"OAK","1B","HOU",6.87
"Adam Rosales",2400,"OAK","2B/SS","HOU",4.88
"Trevor Plouffe",3500,"OAK","3B","HOU",6.11
"Dansby Swanson",3700,"ATL","SS","MIL",5.94
"Freddie Freeman",4800,"ATL","1B","MIL",10.23
"Brandon Phillips",3800,"ATL","2B","MIL",5.7
"Nick Markakis",4000,"ATL","OF","MIL",6.53
"Stephen Vogt",3400,"OAK","C","HOU",6.8
"Khris Davis",3900,"OAK","OF","HOU",8.3
